search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Modelo del celular,Marca,Modelo,Material
506, Case/funda Baseus Glitter iPhone 8 ,228,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437491110-veho-saem-s7funda-para-iphone-con-integrado-8gb-usb-p-_JM#position=6&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437491110,NA,NA,NA,NA,NA,NA
507, Case Funda Proteccion Extrema Para iPhone 7/8 Solo 4.7 ,75,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARVINORDAYACHAMORRO,https://articulo.mercadolibre.com.pe/MPE-430059710-casefunda-baseus-glitter-iphone-8-_JM#position=7&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#430059710,Apple,NA,NA,Baseus,NA,Acrílico
508," Funda iPhone 7 / iPhone 8, Joylink Real Natural Wood Con. ",80,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ONTRACK-PERU,https://articulo.mercadolibre.com.pe/MPE-434557910-case-funda-proteccion-extrema-para-iphone-78-solo-47-_JM#position=8&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#434557910,Apple,NA,NA,NA,NA,NA
509," Funda iPhone 8, Funda Orzly Grip-pro Para iPhone 7 / Ipho ",189,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433284950-funda-iphone-7-iphone-8-joylink-real-natural-wood-con-_JM#position=9&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#433284950,NA,NA,NA,JOYLINK,NA,NA
510," Funda De Cartera Para iPhone 7 / Funda De iPhone 8, Funda ",146,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-434013347-funda-iphone-8-funda-orzly-grip-pro-para-iphone-7-ipho-_JM#position=10&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#434013347,NA,NA,NA,Orzly,NA,NA
511," Funda Cartera iPhone 8, Funda Cartera iPhone 7, Vena [vco ",199,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436937426-funda-de-cartera-para-iphone-7-funda-de-iphone-8-funda-_JM#position=11&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436937426,NA,NA,NA,ZVEdeng,NA,NA
512," Funda Cartera iPhone 8, Funda Cartera iPhone 7, Vena [vco ",262,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436937551-funda-cartera-iphone-8-funda-cartera-iphone-7-vena-vco-_JM#position=12&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436937551,NA,NA,NA,Vena,NA,NA
513," Funda De Billetera Para iPhone 7/8, Vaultskin Eton Armor. ",246,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436948759-funda-de-billetera-para-iphone-78-vaultskin-eton-armor-_JM#position=13&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436948759,NA,NA,NA,Vaultskin,NA,NA
514," Funda Para Funda iPhone 8 Plus / iPhone 7 Plus, Funda Adu ",184,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436955730-funda-para-funda-iphone-8-plus-iphone-7-plus-funda-adu-_JM#position=14&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436955730,NA,NA,NA,Aduro,NA,NA
515," Funda iPhone 8 Plus 6 Plus 6s Plus 7 Plus, Bomea Funda Re ",178,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959609-funda-iphone-8-plus-6-plus-6s-plus-7-plus-bomea-funda-re-_JM#position=15&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436959609,NA,NA,NA,BOMEA,NA,NA
516," Funda iPhone 7 Plus / 8 Plus, Piel De Lujo Bola Suave Par ",169,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965396-funda-iphone-7-plus-8-plus-piel-de-lujo-bola-suave-par-_JM#position=16&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436965396,NA,NA,NA,Black Lemon,NA,NA
517," iPhone 8 plus, Funda iPhone 7 plus/6 plus Funda, Salawat ",226,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437159575-iphone-8plus-funda-iphone-7plus6plus-funda-salawat-_JM#position=17&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437159575,NA,NA,NA,NA,NA,NA
518, Ikasefu - Funda De Piel Sintética Para iPhone 7 Plus Y 8 ,178,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437562722-ikasefu-funda-de-piel-sintetica-para-iphone-7-plus-y-8-_JM#position=18&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437562722,NA,NA,NA,NA,NA,NA
519, Flip Cover Estuche Funda iPhone 7 8 Canvas Mercury Protector ,50,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432497742-flip-cover-estuche-funda-iphone-7-8-canvas-mercury-protector-_JM#position=19&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#432497742,Apple,NA,NA,NA,NA,NA
520, Protector Case Contra Caidas Golpes Para iPhone 7 / 8 Armor ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435108746-protector-case-contra-caidas-golpes-para-iphone-7-8-armor-_JM#position=20&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#435108746,Apple,NA,NA,NA,NA,NA
521," Protector De Celular 5' Bajo Del Agua S6,s7,s8 iPhone ",26,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEYLYNLUNG,https://articulo.mercadolibre.com.pe/MPE-432531055-protector-de-celular-5-bajo-del-agua-s6s7s8-iphone-_JM#position=21&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#432531055,Apple,NA,NA,NA,NA,Silicona
522, Case Protector Doble Contra Caidas Para iPhone 6 7 8 6s Mate ,35,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434449592-case-protector-doble-contra-caidas-para-iphone-6-7-8-6s-mate-_JM#position=22&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#434449592,Apple,NA,NA,NA,NA,NA
523, Case Protector Bumper iPhone 7 / 8 Rugged Armor Ipaky Cover ,50,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432456494-case-protector-bumper-iphone-7-8-rugged-armor-ipaky-cover-_JM#position=23&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#432456494,Apple,NA,NA,NA,NA,NA
524, Case Protector Camiseta De Peru Para iPhone 7 8 Plus Mundial ,25,NA,0,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432231443-case-protector-camiseta-de-peru-para-iphone-7-8-plus-mundial-_JM#position=24&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#432231443,Apple,NA,NA,NA,NA,NA
525, Protector Case Contra Caidas Golpes iPhone 7 / 8 Plus Armor ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435108755-protector-case-contra-caidas-golpes-iphone-7-8-plus-armor-_JM#position=25&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#435108755,Apple,NA,NA,NA,NA,NA
526, Armadura De Aire Líquido Protector iPhone 8 Plus Caso / I ,178,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959428-armadura-de-aire-liquido-protector-iphone-8-plus-caso-i-_JM#position=26&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436959428,NA,NA,NA,Spigen,NA,NA
527," Case Siliconori iPhone, 6s, 6 Plus, 7, 7 Plus, 8, 8 Plus & X ",33,NA,1,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CELL.MAGIC,https://articulo.mercadolibre.com.pe/MPE-429557784-case-siliconori-iphone-6s-6-plus-7-7-plus-8-8-plus-x-_JM#position=27&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#429557784,Apple,NA,NA,NA,NA,Silicona
528, Case Marine / Estuche / Protector iPhone 8 - 4.7 ,39,NA,0,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TELESOLUCIONES,https://articulo.mercadolibre.com.pe/MPE-429827623-case-marine-estuche-protector-iphone-8-47-_JM#position=28&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#429827623,Apple,NA,NA,NA,NA,Aluminio
529, Gomas/estuches De Silicona Para iPhone 6/7/7plus/ 8 / X ,45,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/QIA2,https://articulo.mercadolibre.com.pe/MPE-428739250-gomasestuches-de-silicona-para-iphone-677plus-8-x-_JM#position=29&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#428739250,Apple,NA,NA,NA,NA,Silicona
530, Estuche 2 En 1 Gancho Correa Para iPhone 6 7 8 ,30,NA,3,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-431921513-estuche-2-en-1-gancho-correa-para-iphone-6-7-8-_JM#position=30&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#431921513,Apple,NA,NA,NA,NA,NA
531, Otterbox Symmetry Series Estuche Para iPhone 8 Plus Y Iph ,280,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949301-otterbox-symmetry-series-estuche-para-iphone-8-plus-y-iph-_JM#position=31&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436949301,NA,NA,NA,OtterBox,NA,NA
532, Protector iPhone 7 / 8 Plus Premium Case Aluminio + Vidrio ,99,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CYSCORP,https://articulo.mercadolibre.com.pe/MPE-426110338-protector-iphone-7-8-plus-premium-case-aluminio-vidrio-_JM#position=32&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#426110338,Apple,NA,NA,NA,NA,Acrílico
533, Armadura Resistente Protector iPhone 8 Caso / iPhone 7 Ca ,184,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436959434-armadura-resistente-protector-iphone-8-caso-iphone-7-ca-_JM#position=33&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436959434,NA,NA,NA,Spigen,NA,NA
534, Protector Ultra Híbrido [2ª Generación] iPhone 8 Caso Plu ,194,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965565-protector-ultra-hibrido-2-generacion-iphone-8-caso-plu-_JM#position=34&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436965565,NA,NA,NA,Spigen,NA,NA
535, Arkon Roadvise Pared Soporte Teléfono Para iPhone X 8 7 6 ,292,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437033010-arkon-roadvise-pared-soporte-telefono-para-iphone-x-876-_JM#position=35&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437033010,NA,NA,NA,NA,NA,NA
536, Otterbox Defender Series Estuche Para iPhone 8 Y iPhone 7 ,350,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436943554-otterbox-defender-series-estuche-para-iphone-8-y-iphone-7-_JM#position=36&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436943554,NA,NA,NA,OtterBox,Defender,NA
537, Estuche Incipio Dualpro Para iPhone 8 Y iPhone 7/6 / 6s C ,198,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949550-estuche-incipio-dualpro-para-iphone-8-y-iphone-76-6s-c-_JM#position=37&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436949550,NA,NA,NA,Incipio,Dualpro,NA
538," Estuche Para iPhone 8 Plus, Estuche Para iPhone 7 Plus, I ",232,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965250-estuche-para-iphone-8-plus-estuche-para-iphone-7-plus-i-_JM#position=38&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436965250,NA,NA,iPhone 7 Plus,Incipio,NA,NA
539," Estuche Para iPhone 7 Plus, Estuche Para iPhone 8 Plus, E ",215,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965410-estuche-para-iphone-7-plus-estuche-para-iphone-8-plus-e-_JM#position=39&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436965410,NA,NA,NA,SUPCASE,NA,NA
540, Cocomii Iron Man Armor - Carcasa Rígida Para iPhone 8 Plu ,152,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437342707-cocomii-iron-man-armor-carcasa-rigida-para-iphone-8-plu-_JM#position=40&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437342707,NA,NA,NA,NA,NA,NA
541, Mica 9h 3d iPhone 8 - Lamina Seguridad iPhone 8 ,25,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELCUTA3,https://articulo.mercadolibre.com.pe/MPE-437027276-mica-9h-3d-iphone-8-lamina-seguridad-iphone-8-_JM#position=41&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437027276,NA,NA,NA,NA,NA,NA
542, Case Para iPhone 8 ,35,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSRONALTORRESBANDA,https://articulo.mercadolibre.com.pe/MPE-430666401-case-para-iphone-8-_JM#position=42&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#430666401,Apple,NA,NA,NA,NA,NA
543, Cover Protector iPhone 7 U 8 Plus Transparente Nuevo ,20,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROB4830,https://articulo.mercadolibre.com.pe/MPE-436700439-cover-protector-iphone-7-u-8-plus-transparente-nuevo-_JM#position=43&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436700439,Apple,NA,NA,NA,NA,Silicona
544," Triomph Brazal Para iPhone 8 Plus, 7 Plus, 6 Plus, 6s Plu ",173,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436949026-triomph-brazal-para-iphone-8-plus-7-plus-6-plus-6s-plu-_JM#position=44&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436949026,NA,NA,NA,Triomph,NA,NA
545," Estuche Supcase Para iPhone 7 Plus, Estuche Para iPhone 8 ",221,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436965274-estuche-supcase-para-iphone-7-plus-estuche-para-iphone-8-_JM#position=45&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#436965274,NA,NA,NA,SUPCASE,NA,NA
546, Stay Fit Running Co. Running Belt For iPhone 8. Made For ,231,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437725863-stay-fit-running-co-running-belt-for-iphone-8-made-for-_JM#position=46&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437725863,NA,NA,NA,NA,NA,NA
547," Aikendo iPhone Running Pouch Belt 8 Plus, Adjustable Runn ",162,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-437726074-aikendo-iphone-running-pouch-belt-8-plus-adjustable-runn-_JM#position=47&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#437726074,NA,NA,NA,NA,NA,NA
548, Case Protector Duty Triple Capa Contra Golpes iPhone 8 Plus ,45,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215169-case-protector-duty-triple-capa-contra-golpes-iphone-8-plus-_JM#position=48&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#432215169,Apple,NA,NA,NA,NA,NA
549, Case Protector Duty Triple Capa Contra Golpes iPhone 8 Plus ,40,NA,0,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-434123285-case-protector-duty-triple-capa-contra-golpes-iphone-8-plus-_JM#position=49&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#434123285,Apple,NA,NA,NA,NA,NA
550, Case Protector 360 iPhone 7 8 Plus Textura Mate + Vidrio ,40,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215177-case-protector-360-iphone-7-8-plus-textura-mate-vidrio-_JM#position=50&type=item&tracking_id=d0a7e3aa-feb9-4e16-9933-bbfc6b986c13,NA,NA,NA,NA,NA,#432215177,Apple,NA,NA,NA,NA,NA
551, Stock Carcasa iPod Touch 1st Gen 8gb Original Metal ,89,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MUNDO_MOBILES2007,https://articulo.mercadolibre.com.pe/MPE-432292164-stock-carcasa-ipod-touch-1st-gen-8gb-original-metal-_JM#position=1&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#432292164,NA,NA,NA,NA,NA,NA
552, Case Spigen Apple iPhone 8 iPhone 7 Ultra Hybrid 2 Masplay ,99,NA,5,994,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-427761832-case-spigen-apple-iphone-8-iphone-7-ultra-hybrid-2-masplay-_JM#position=2&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#427761832,Apple,NA,NA,Spigen,Ultra Hybrid,Acrílico
553, Case Funda Resistente Color Camaleón Para iPhone 8 Y 7 Plus ,49,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-434939776-case-funda-resistente-color-camaleon-para-iphone-8-y-7-plus-_JM#position=3&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#434939776,Apple,Azul oscuro,Iphone 8 Plus y 7 Plus,Apple,Case Back Cover,NA
554, Case Funda Mickey Mouse iPhone 6 Plus/6s Plus/7 Plus/8 Plus ,39,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069539-case-funda-mickey-mouse-iphone-6-plus6s-plus7-plus8-plus-_JM#position=4&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#432069539,Apple,NA,NA,NA,NA,NA
555, iPhone 7/8 6 6s Case Funda Ferrari De Cuero Genuino ,50,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054362-iphone-78-6-6s-case-funda-ferrari-de-cuero-genuino-_JM#position=5&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#433054362,Apple,NA,NA,NA,NA,NA
556, Apple iPhone 8 Funda Original Otterbox Defender Holster ,105,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435935750-apple-iphone-8-funda-original-otterbox-defender-holster-_JM#position=6&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#435935750,NA,NA,NA,NA,NA,NA
557, iPhone 7/ 8 Case Funda Cuero Genuino Ligero Apple ,50,NA,1,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432611673-iphone-7-8-case-funda-cuero-genuino-ligero-apple-_JM#position=7&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#432611673,Apple,NA,NA,Apple,NA,NA
558, Case Protector Funda Bumper Protector Iphone 7 / 8 Baseus ,45,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434476245-case-protector-funda-bumper-protector-iphone-7-8-baseus-_JM#position=8&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#434476245,NA,NA,NA,NA,NA,NA
559, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685774-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM#position=9&type=item&tracking_id=dfe40776-bebb-4aca-a213-0aef1f75674f,NA,NA,NA,NA,NA,#433685774,Apple,NA,NA,NA,NA,Acrílico
