search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
1071, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,19,NA,2,10,3x,6.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2F3tA099BNBQE3J3L8TSSpfplmhPAbhy5oVfDeMLoSM0kssFhV6fpXPCi5NoflVT5Mvwp%2FJsa5AEksgTR70giT8arLiR2pFSYA%2FFvGy%2FsaMtjTgPBBBwqU1wedUbLmLQ1vtPxsH4gY7Q1rOlnadOSYXO6PtYRgOohgCISShPUjYsb%2BfbmN9ekH%2FIeOaYR7schPmrFKGEIfwRHkEPV0IzdqI4yWjqTuIMXit5hhWpu6ebYy7gcIPOVH7xiT2t4JAJvIQCzRk%2B96I6t4IltY5wFsczdfn7mcuE1IL1XYpFFXqGSAK3%2FXEhvSBdpCvqtvcV6sJ81lRYqOpZZVUp5ZiUDm1Y8bFCaXgcpfcDH%2FPclDzzTcNfY1719tMHolvoU%2BN7s81cAS24U1Hysh4hhkT21Trteu6HqXtmtRqq4J6KER3o9E0bJQ9XziCWreFNrgsBJAED5VgwkEIAkxhnA4Z1rXF5daSLlLsD395LOTwKwiQIMm38mi6VWuoAkYM7OpAdlsiCXPHjZDmUIRsihsVfX6%2BON4g%2FFX6b%2FVQxB5%2F5xhdbKNAmU0pre5FDSSqa8bdUpkhNceTeZidW6mkopQqEd%2BDZjBX8c5TGrkPpsADyrwBjnqoZUWNswlk3HDHid%2FUfpR1YEk05MLpmL31wmxsqPmw4noZ7gAhmDaVzRuuWHGW0aeUh3U2l4Xb4y4wyPSdCFD7boWUDt5u3scWnS8ajG%2F%2FDnZfg9Limxyqp14vk86DDI0eLnY%2Fqd3n9zeilb%2FrIZPFmFQxQ56OaqHJGI7JX%2BZU3cHY7HAnFcyhhL9uP4SgHpPBPYsAR8gVX9B9u4PoEW3z6Hg6K6nQ6O2Z%2Fg4cOnqaIcCXe3W%2FoStvyssm%2BUrN9h6A%2FJX6ANW27PfjNPojW1y%2FrPd6lyKr9u6%2B%2BO6j%2BsTq0QCFwZE4jhG65ls%2BCBOG%2FCUVZEQCEp8uXUwixyNquXz0WwTi7v8dyNwLYy3s%2BtWstXqMDhdQ34TwItV%2F%2F6SmViiUDeXQ2KWfZtHWhXzBjZCa1YaTB57fKwjvsyESLx28P60ey%2Bbj011xsYyIR9qxgqMg8HM7KLhISy26XNtoHvAX%2FPHkzEpUHSothj0D8tLmm%2B908AYpsV2eey21pxrxTVIr0%2BuacEJxCpNilfkUi8DIH8bj4T0%2BI2l%2F3akgJximblb2CgX6AdxOFVp%2F%2Bnqik9f4ws61du300%2B9MzpVE6KqvGQDHu3SsulSe1mbsw7zCY0Lauyp72IBYugt5Gycl%2FUYbXquG7YH0Dd2jZTEoc5oEaJzwstr4WOGOrDpyi9fhzmfPoyOCFdhQaC6S%2BB6IdbpP4Hmx2RD%2BjUUIc%2BF9NCP5SgxC%2B3%2FKmJeO3LaElBnn5rF9fMvbqHLTrsa4aAKjkyhDba8MzRSEw5I9x63C%2F0UkFdb0h9xIkcHZoFMiAKUTaCPin4WLSpbEVuWkiBSAotcIC7pAkNecmLGWRie08mnRscb%2FaLLflckRAysfvQAU6Tg6tQFR4GUaqaY68A%2FuMxaa5A0e9qTKGCB41rYPOeziCuooPRUsQEWoUNAy9RpIYdrxSMWlErPupciqQUs3iZEB9Ta2Zeq94I7dwtZBDLJJwKJ6RUYPY9XoPaTarTDcYrJPpOAegoL5REhOK6zxYJJyalrt6T8OY0yk4PaRq%2F3tq1EKIq4tm%2B%2BcEd,NA,NA,NA,NA,NA,#1295273051,NA,Apple,Iphone,Holográfica,TPU,TPU/Policarbonato,NA
1072, Kit Capinha Ultra Fina E Pelicula Gel iPhone 8 Plus ,25,NA,NA,50,5x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SUPRINT,https://produto.mercadolivre.com.br/MLB-1243868626-kit-capinha-ultra-fina-e-pelicula-gel-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1243868626,H'maston,NA,NA,NA,NA,NA,NA
1073, Capa Case Anti Shock Celular Apple iPhone 8 Plus Capinha ,15,NA,NA,39,3x,5.31,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASENOWMAGAZINE,https://produto.mercadolivre.com.br/MLB-1253932726-capa-case-anti-shock-celular-apple-iphone-8-plus-capinha-_JM,NA,NA,NA,NA,NA,#1253932726,H REBOS,Apple,iPhone 8 Plus,Anti Impacto,Transparente,Silicone,NA
1074," Capinha Apple Anti Impacto iPhone 8 Plus Tela 5,5 + Pel Gel ",55,NA,NA,59,10x,6.36,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASENOWMAGAZINE,https://produto.mercadolivre.com.br/MLB-1261547582-capinha-apple-anti-impacto-iphone-8-plus-tela-55-pel-gel-_JM,NA,NA,NA,NA,NA,#1261547582,H REBOS,iPhone,iPhone 8 Plus,Anti Impacto,Transparente,Silicone,NA
1075, Capa Capinha Tpu Ultra Fina Fosca Luxo iPhone 8 Plus Tela5.5 ,30,NA,NA,1102,6x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SOMA+FERRAMENTAS,https://produto.mercadolivre.com.br/MLB-1269687574-capa-capinha-tpu-ultra-fina-fosca-luxo-iphone-8-plus-tela55-_JM,NA,NA,NA,NA,NA,#1269687574,ultra fina,Apple,iPhone 8 Plus,1,NA,Silicone,NA
1076, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,17,NA,NA,3820,3x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/YUXI4036710,https://produto.mercadolivre.com.br/MLB-1269867763-capa-capinha-iphone-xs-x-xr-6-6s-7-8-plus-max-anti-impacto-_JM?searchVariation=40097388164,NA,NA,NA,NA,NA,#1269867763,Marketmix1,Apple,Iphone 5s/se/6/6s/7/Plus/X,Anti Impacto,Anti Impacto,Silicone,NA
1077, Capinha Aveludada Celular iPhone 7 / 8 Plus Preta Lacrada ,34,NA,NA,99999,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/COMERCIO_VARIEDADES,https://produto.mercadolivre.com.br/MLB-1275623996-capinha-aveludada-celular-iphone-7-8-plus-preta-lacrada-_JM,NA,NA,NA,NA,NA,#1275623996,Apple,Apple,Iphone 8 Plus,iPhone 8 Plus,Silicone,Silicone,NA
1078, Capa Capinha Case iPhone 6 6s 7 7 8 P Ultra Fina Casca D Ovo ,8,NA,NA,1630,1x,8.70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/WORLDSHOPSS,https://produto.mercadolivre.com.br/MLB-1287998294-capa-capinha-case-iphone-6-6s-7-7-8-p-ultra-fina-casca-d-ovo-_JM?searchVariation=41388194565,NA,NA,NA,NA,NA,#1287998294,Silicone,Apple,Iphone,Silicone,Silicone,Silicone,NA
1079, 1 Película De Vidro 5d iPhone 7/8 Plus + 1 Capinha Glitter ,35,NA,NA,1,6x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAS+OFFICE,https://produto.mercadolivre.com.br/MLB-1291769181-1-pelicula-de-vidro-5d-iphone-78-plus-1-capinha-glitter-_JM,NA,NA,NA,NA,NA,#1291769181,NA,NA,NA,NA,NA,NA,NA
1080, Capa Capinha Anti Impacto iPhone 7 Plus / iPhone 8 Plus ,14,NA,NA,3,2x,7.86,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/THIAGO+CAROLINO,https://produto.mercadolivre.com.br/MLB-1296319966-capa-capinha-anti-impacto-iphone-7-plus-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1296319966,Inova,Apple,Iphone 7 Plus / Iphone 8 Plus,Iphone 7 Plus / Iphone 8 Plus,Case,Silicone,NA
1081," Capa Capinha Tpu Silicone iPhone 8 Plus (5,5) + Pelicula ",29,NA,NA,50,5x,6.56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-935016286-capa-capinha-tpu-silicone-iphone-8-plus-55-pelicula-_JM,NA,NA,NA,NA,NA,#935016286,H'maston,Apple,"iPhone 8 PLUS - 5,5""",Silicone / TPU,Silicone / TPU,Silicone,Paris
1082, Capa Capinha Case Cristal iPhone 8 Plus + Pelicula De Vidro ,37,NA,NA,20,6x,7.03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-935065422-capa-capinha-case-cristal-iphone-8-plus-pelicula-de-vidro-_JM,NA,NA,NA,NA,NA,#935065422,H'maston,Apple,iPhone 8 e iPhone 8 Plus,TPU / SILICONE,TPU / SILICONE,Silicone,NA
1083, Capa Case Capinha Wolverine X Men - iPhone 8 Plus ,32,NA,NA,299,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937420734-capa-case-capinha-wolverine-x-men-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937420734,Fanatic Store,Apple,iPhone,iPhone 8,capinha,Emborrachada,NA
1084, Capa Case Capinha Arquivo X - iPhone 8 Plus ,32,NA,NA,298,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937423441-capa-case-capinha-arquivo-x-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937423441,Fanatic Store,Apple,iPhone 8 Plus,iPhone 8 Plus,capinha,Emborrachada,NA
1085, Capa Capinha Case Divergente Insurgente iPhone 8 Plus ,32,NA,NA,200,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937424165-capa-capinha-case-divergente-insurgente-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937424165,Fanatic Store,Apple,iPhone 8 Plus,iPhone 8 Plus,capinha,Emborrachada,NA
1086," Capa Capinha Tpu Silicone iPhone 8 Plus (5,5) + Pelicula ",34,NA,NA,20,6x,6.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-958149131-capa-capinha-tpu-silicone-iphone-8-plus-55-pelicula-_JM,NA,NA,NA,NA,NA,#958149131,H'maston,Apple,"iPhone 8 PLUS - 5,5""",Silicone / TPU,Silicone / TPU,Silicone,Paris
1087, Capa Capinha P/ Apple iPhone 6 Plus - Mandala 8 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-965645933-capa-capinha-p-apple-iphone-6-plus-mandala-8-_JM,NA,NA,NA,NA,NA,#965645933,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1088, Capa Capinha P/ Apple iPhone 8 Plus - Passáros Penas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095668-capa-capinha-p-apple-iphone-8-plus-passaros-penas-_JM,NA,NA,NA,NA,NA,#967095668,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1089, Capa Capinha P/ Apple iPhone 8 Plus - Org. Enfermeira ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095675-capa-capinha-p-apple-iphone-8-plus-org-enfermeira-_JM,NA,NA,NA,NA,NA,#967095675,Quark,Apple,NA,NA,NA,Gel,Transparente
1090, Capa Capinha P/ Apple iPhone 8 Plus - Rock N Roll Guit ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095685-capa-capinha-p-apple-iphone-8-plus-rock-n-roll-guit-_JM,NA,NA,NA,NA,NA,#967095685,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,NA
1091, Capa Capinha P/ Apple iPhone 8 Plus - Breja Caneca ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095686-capa-capinha-p-apple-iphone-8-plus-breja-caneca-_JM,NA,NA,NA,NA,NA,#967095686,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1092, Capa Capinha P/ Apple iPhone 8 Plus - Love Colorido ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095701-capa-capinha-p-apple-iphone-8-plus-love-colorido-_JM,NA,NA,NA,NA,NA,#967095701,Quark,Apple,NA,NA,NA,Gel,Transparente
1093, Capa Capinha P/ Apple iPhone 8 Plus - Engenharia ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095707-capa-capinha-p-apple-iphone-8-plus-engenharia-_JM,NA,NA,NA,NA,NA,#967095707,Quark,Apple,NA,NA,NA,Gel,Transparente
1094, Capa Capinha P/ Apple iPhone 8 Plus - Lobo Ethnic ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095737-capa-capinha-p-apple-iphone-8-plus-lobo-ethnic-_JM,NA,NA,NA,NA,NA,#967095737,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1095, Capa Capinha P/ Apple iPhone 8 Plus - Flechas E Cor ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095742-capa-capinha-p-apple-iphone-8-plus-flechas-e-cor-_JM,NA,NA,NA,NA,NA,#967095742,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1096, Capa Capinha P/ Apple iPhone 8 Plus - Tropical ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095748-capa-capinha-p-apple-iphone-8-plus-tropical-_JM,NA,NA,NA,NA,NA,#967095748,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1097, Capa Capinha P/ Apple iPhone 8 Plus - Dog ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095754-capa-capinha-p-apple-iphone-8-plus-dog-_JM,NA,NA,NA,NA,NA,#967095754,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1098, Capa Capinha P/ Apple iPhone 8 Plus - Best Surfer ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095771-capa-capinha-p-apple-iphone-8-plus-best-surfer-_JM,NA,NA,NA,NA,NA,#967095771,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1099, Capa Capinha P/ Apple iPhone 8 Plus - Design Gráfico ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095779-capa-capinha-p-apple-iphone-8-plus-design-grafico-_JM,NA,NA,NA,NA,NA,#967095779,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1100, Capa Capinha P/ Apple iPhone 8 Plus - Flechas Love ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095812-capa-capinha-p-apple-iphone-8-plus-flechas-love-_JM,NA,NA,NA,NA,NA,#967095812,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1101, Capa Capinha P/ Apple iPhone 8 Plus - Caveira 20 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095817-capa-capinha-p-apple-iphone-8-plus-caveira-20-_JM,NA,NA,NA,NA,NA,#967095817,Quark,Apple,NA,NA,NA,Gel,Transparente
1102, Capa Capinha P/ Apple iPhone 8 Plus - Pena Colorida ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095870-capa-capinha-p-apple-iphone-8-plus-pena-colorida-_JM,NA,NA,NA,NA,NA,#967095870,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1103," Capa Capinha P/ Apple iPhone 8 Plus - Ñ Lembro, Ñ Fiz ",24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095876-capa-capinha-p-apple-iphone-8-plus-n-lembro-n-fiz-_JM,NA,NA,NA,NA,NA,#967095876,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1104, Capa Capinha P/ Apple iPhone 8 Plus - Tudo Posso ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095886-capa-capinha-p-apple-iphone-8-plus-tudo-posso-_JM,NA,NA,NA,NA,NA,#967095886,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1105, Capa Capinha P/ Apple iPhone 8 Plus - Hamsa 3 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095916-capa-capinha-p-apple-iphone-8-plus-hamsa-3-_JM,NA,NA,NA,NA,NA,#967095916,Quark,Apple,NA,NA,NA,Gel,Transparente
1106, Capa Capinha P/ Apple iPhone 8 Plus - I Love My Family ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095926-capa-capinha-p-apple-iphone-8-plus-i-love-my-family-_JM,NA,NA,NA,NA,NA,#967095926,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1107, Capa Capinha P/ Apple iPhone 8 Plus - Amem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099083-capa-capinha-p-apple-iphone-8-plus-amem-_JM,NA,NA,NA,NA,NA,#967099083,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1108, Capa Capinha P/ Apple iPhone 8 Plus - Yo! ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099111-capa-capinha-p-apple-iphone-8-plus-yo-_JM,NA,NA,NA,NA,NA,#967099111,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1109, Capa Capinha P/ Apple iPhone 8 Plus - Beija Flor 1 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099147-capa-capinha-p-apple-iphone-8-plus-beija-flor-1-_JM,NA,NA,NA,NA,NA,#967099147,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1110, Capa Capinha P/ Apple iPhone 8 Plus - Publicidade ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099181-capa-capinha-p-apple-iphone-8-plus-publicidade-_JM,NA,NA,NA,NA,NA,#967099181,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1111, Capa Capinha P/ Apple iPhone 8 Plus - Bonequinhas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099187-capa-capinha-p-apple-iphone-8-plus-bonequinhas-_JM,NA,NA,NA,NA,NA,#967099187,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1112, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,50,NA,NA,10,10x,5.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Kdx9Eyk1D9uHo9bZ%2FEuC5MiS6pKf7t8eaMDjMZU5qQQBY89gefsfyYkYi%2Fm16jtIRnE%2BE35%2BU5NUDwi5eaVhOg0P6WGl2kSV7F9fzXdW7KRsLQrCATKiddzTH2Syw7wtFEy1g8tUafD7SR9f%2BDTlBk4K3uFm9fTHt%2FUlgISsrc54StXkY4vcfQfgN6flhAQEyM3H532sRoVPXuUtLDNlaoFiESH938%2BSBwfpCG%2Bf7Oi79fzULhQTnBIGgKgVQaLkUlPZNHElxbwmg%2FZE%2B5VHjcJ2FCrTp64DzqvGI2JOhooOLR8I%2BydfG4G0%2B1i7QQOcHRgGIZnUCJGRpHGURUFrE4zIDjRK%2Ftc6mUgSvVz5%2BQMIP1fS5zo4jMQ91sF82hxCyyJ7YowMsgPWUGDgxZc7rGrRJsPjmKEtxqRQUIYsRXQhpG%2FGFyNYfixJnrjwJeW4ojdx6H60P0%2BlG1fZouW%2FSuK4OeG3Lq%2BtapjHsqBGdAojehwiq7PagTZWJyOcnDoayZfMthW8wfxoh5MwYQNjyS7I0PoT5wQvqBRxH6cPJNhB0t7lJ7%2BTmSXIdKZKwbw%2B83O%2BpHS6RSBgzB75SbHj80dJnQWgxl40wDO8qBp2RMfCQiXbvIlVjjWAACAAm5anNpEAO2uO0kb6iof34M7oaj3DWlJql3LV38SPlAxVL%2BruQXkfZ8pvWKBB%2FBqvYNFZzBx4S77e7cIfk6EjymVxwX76nWpmLgjItM6GXMI2bkbx3JXT%2FnzIJBWG%2B9MU%2FydBu%2BKkJ4wwWP%2BeVeO39xvB0qy1L4xlU%2BqTVGbfGgWpPFcctrQgMfz6h8HdgZQ494ry9Wo53sCF28AyjnYqGKdervE85Oh9tkHZ05mYgsdmuSE8xgOLo%2BmDQSM12SnHgg1%2Fc%2FqpSPJu5WOXgVDJRgOWmgVq1Bi6bD1%2FvME%2B0Pwx40nRp8qkqY7ndiswBG1vvE%2F%2BKiuZLd%2B3%2FayL6mveRNroE1N7U3o2D7Lr2kNy8llXBZQGOrACCs8yLvu7R1bPL9XbgyTISMGbLHcxcvCRgk6xHptOlxM9IQZRuy%2Bt6z%2FaKsRBRcUq%2BlOD%2F3I7rlRxEbwKuZwGeEmYqI2708CNVY2e89B85pFCRrKdvwp9YD6FkVoKjY3kha9alJb5WzHNsrQ47jhpF9GJRb9yXC%2BOpo2PB995xPcnBgW0H%2BwsGVIS3GaBS4Dw%2Bq%2FgwzhLgQriodW4WlQvzQ6veolZsBGso1cTXU7%2BGxZKV%2BG8DKvSV9qfnBAwpaFcuXr1PjSkMp9vWIHvXGkYHz6Jz3XLgfVheE3TJWCPCpMKo8qCnIpzyBnQP9Fsk7ysyw8KBZVkaMxSR%2BJX7SbVuBIWiLxGTZyYaxXsIRRWphCtyyZ7%2BhsTb3X6pi8XvAbe9Pbrf2RVhZIJMeNlD0xS4ibwy%2FL8zY8EkbvT3%2Bp0ULEBejJRDKgnGwzhAbFpwhIPmHQOoyqGTdDfbT30y92XxWH3BVC8n8NFFKLdAYTcJE0uG%2BviYLaa50wMbQHCtUMMlaxl1VcjPLy%2BXn2VgK8NuaqjfeKT%2FDoygsO3bMoPKEyAjlUUVrlwPDmcKePWvH83ROSulCqKVKePRFfPY6SSZUMLMSYOBFGS92EaT0hL5JTvqppTlGwqMUskX9EP9Jw4gs92%2FpzGKb5mhgK7B4HvXSVzSjpq,NA,NA,NA,NA,NA,#1295280664,NA,Apple,Iphone,Holográfica,TPU,TPU/Policarbonato,NA
