search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Modelo,Marca
1005, Estuche Fyy Para iPhone 8 Plus Funda iPhone 7 Plus Funda ... ,66.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-484113178-caserbay-funda-iphone-8-plus-funda-con-telefono-iphone-7--_JM,NA,NA,NA,NA,NA,#484113178,NA,NA,CaserBay
1006," iPhone 7 Plus, iPhone 8 Plus Funda Tpu Rosa Funda Protectora ",645.4,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APRECIOSDREMATE,https://articulo.mercadolibre.com.co/MCO-471694059-funda-snowlizard-slxtreme-para-iphone-8-plus-con-energia-so-_JM,NA,NA,NA,NA,NA,#471694059,NA,NA,Apple
1007," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Funda De Cuero Ar ",67,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APRECIOSDREMATE,https://articulo.mercadolibre.com.co/MCO-472176385-iphone-7-plus-iphone-8-plus-funda-tpu-rosa-funda-protectora-_JM,NA,NA,NA,NA,NA,#472176385,NA,NA,NA
1008," Funda Iphone 8 Plus, Funda Iphone 7 Plus, Dexnor Glitter 3d ",87.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-484115073-estuche-fyy-para-iphone-8-plus-funda-iphone-7-plus-funda--_JM,NA,NA,NA,NA,NA,#484115073,NA,NA,FYY
1009, iPhone 7p Funda iPhone 7 Plus Funda iPhone 8 Plus Con 360... ,74.077,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-475610620-funda-iphone-7-plus-funda-iphone-8-plus-funda-de-cuero-ar-_JM,NA,NA,NA,NA,NA,#475610620,NA,NA,NA
1010, Funda Moshi Luxe iPhone 8 Plus 7 Plus Rosa ,76.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-484006502-iphone-7p-funda-iphone-7-plus-funda-iphone-8-plus-con-360-_JM,NA,NA,NA,NA,NA,#484006502,NA,NA,YYHappy
1011," Funda Esr Iphone 8 Plus, Funda Iphone 7 Plus, Parte ",94.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-484576891-funda-iphone-8-plus-funda-iphone-7-plus-dexnor-glitter-3d-_JM,NA,NA,NA,NA,NA,#484576891,NA,NA,Dexnor
1012, Raretel iPhone 7 Plus iPhone 8 Plus Funda Transparente - Pro ,89.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-485676437-raretel-iphone-7-plus-iphone-8-plus-funda-transparente-pro-_JM,NA,NA,NA,NA,NA,#485676437,iPhone,4335009876,RareTel
1013, Derong Funda Con Cargador Para iPhone 7 8 Plus Funda Ultr... ,364.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-484643716-funda-moshi-luxe-iphone-8-plus-7-plus-rosa-_JM,NA,NA,NA,NA,NA,#484643716,NA,4713057250637,Moshi
1014," Funda Iphone 7 Plus, Funda Iphone 8 Plus, Supcase Funda ",83.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-484600841-funda-esr-iphone-8-plus-funda-iphone-7-plus-parte-_JM,NA,NA,NA,NA,NA,#484600841,NA,NA,ESR
1015, Otterbox Defender Series Funda Para iPhone 8 Plus Y iPhone 7 ,181.999,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487377619-derong-funda-con-cargador-para-iphone-7-8-plus-funda-ultr-_JM,NA,NA,NA,NA,NA,#487377619,NA,NA,Derong
1016," Funda Iphone 8 Plus, Funda Iphone 7 Plus, Miracase Bling ",135.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-484605624-funda-iphone-7-plus-funda-iphone-8-plus-supcase-funda-_JM,NA,NA,NA,NA,NA,#484605624,NA,SUP-iPhone7Plus-UBPro-Blk/Blk,SUPCASE
1017," Funda iPhone 8 Plus /7 Plus Con Soporte Para Anillo, Proc ",262.65,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AJ.ONLINE,https://articulo.mercadolibre.com.co/MCO-490677090-otterbox-defender-series-funda-para-iphone-8-plus-y-iphone-7-_JM,NA,NA,NA,NA,NA,#490677090,NA,NA,NA
1018, Smpoe 8000mah Funda De Batería Para iPhone 8 Plus / 7 Plus ,95.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ITGLOBALSAS,https://articulo.mercadolibre.com.co/MCO-496689232-funda-iphone-8-plus-7-plus-con-soporte-para-anillo-proc-_JM,NA,NA,NA,NA,NA,#496689232,NA,NA,ProCase
1019," Funda Maxdara Para iPhone 8 Plus, iPhone 7 Plus Funda Negro ",94.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485090455-funda-iphone-8-plus-funda-iphone-7-plus-miracase-bling-_JM,NA,NA,NA,NA,NA,#485090455,NA,4335009894,Miracase
1020, Temdan iPhone 8plus / 7plus / 6splus / 6plus Funda De Bater ,196,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499386708-smpoe-8000mah-funda-de-bateria-para-iphone-8-plus-7-plus-_JM,NA,NA,NA,NA,NA,#499386708,NA,4344288890,Apple
1021, iPhone 7 Plus 8 Plus Funda Urvoix Portatarjetas Stand Smo... ,66.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-485853396-iphone-7-plus-8-plus-funda-urvoix-portatarjetas-stand-smo-_JM,NA,NA,NA,NA,NA,#485853396,iPhone,NA,Urvoix
1022," Funda Iphone 7 Plus / 8 Plus, Diztronic Full Mate Slim-fit ",82.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485106786-funda-maxdara-para-iphone-8-plus-iphone-7-plus-funda-negro-_JM,NA,NA,NA,NA,NA,#485106786,NA,NA,NA
1023," Funda Para Batería Del iPhone 8 7 Plus, Wojoq 3600 Mah Est ",495,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499644472-temdan-iphone-8plus-7plus-6splus-6plus-funda-de-bater-_JM,NA,NA,NA,NA,NA,#499644472,NA,iPhone 8plus/7lus/6 plus/6s plus,Temdan
1024," Griffin, Funda iPhone 8 Plus, Survivor Prime, Funda Protect ",358,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-502138389-funda-para-bateria-del-iphone-8-7-plus-wojoq-3600-mah-est-_JM,NA,NA,NA,NA,NA,#502138389,NA,4344471581,Apple
1025," Funda Iphone 8 Plus, Rock [royce] [ultra Thin] [heavy Duty] ",95.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485322100-funda-iphone-7-plus-8-plus-diztronic-full-mate-slim-fit-_JM,NA,NA,NA,NA,NA,#485322100,NA,IP7P-FM-BLK,Diztronic
1026," Funda Para Cinturón Con El Clip, Para iPhone 8plus, 7plus, 6 ",142,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-515797781-griffin-funda-iphone-8-plus-survivor-prime-funda-protect-_JM,NA,NA,NA,NA,NA,#515797781,NA,GB43799,Griffin Technology
1027," Funda Iphone 7 Plus, Funda Iphone 8 Plus, Funda Magnética ",100.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485377357-funda-iphone-8-plus-rock-royce-ultra-thin-heavy-duty-_JM,NA,NA,NA,NA,NA,#485377357,NA,NA,ROCK
1028, Topeak iPhone 6 Plus 7 Plus 8 Plus Con Funda Mount Ride B... ,95.758,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YOUR.MARKET,https://articulo.mercadolibre.com.co/MCO-465218155-funda-para-cinturon-con-el-clip-para-iphone-8plus-7plus-6-_JM,NA,NA,NA,NA,NA,#465218155,NA,NA,BOMEA
1029, Funda iPhone 8 Plus - Funda De Cuero Premium De La Pu [serie ,247,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS,https://articulo.mercadolibre.com.co/MCO-465993696-topeak-iphone-6-plus-7-plus-8-plus-con-funda-mount-ride-b-_JM,NA,NA,NA,NA,NA,#465993696,NA,NA,Topeak
1030, Iphone 7plus Funda Y Iphone 8 plus Funda Embedded Copos Fina ,74.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485756239-funda-iphone-7-plus-funda-iphone-8-plus-funda-magnetica-_JM,NA,NA,NA,NA,NA,#485756239,NA,NA,Firefish
1031," iPhone 8 plus Funda, iPhone 7 plus Funda, Imagitouch Star ",89.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485915029-iphone-8plus-funda-iphone-7plus-funda-imagitouch-star-_JM,NA,NA,NA,NA,NA,#485915029,iPhone,NA,EDEALSAVING
1032, Spigen Thin Fit Funda iPhone 8 Plus De 2da Generación Fun... ,114.9,NA,1,98,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-467370333-funda-iphone-8-plus-funda-de-cuero-premium-de-la-pu-serie-_JM,NA,NA,NA,NA,NA,#467370333,NA,NA,NA
1033," Funda Impermeable Para iPhone 8 Plus/7 Plus, Meritcase 5,5 ",68.9,NA,0,99,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-485965122-iphone-7plus-funda-y-iphone-8plus-funda-embedded-copos-fina-_JM,NA,NA,NA,NA,NA,#485965122,NA,NA,Vita
1034, Golink iPhone 7 Plus Funda iPhone 8 Plus Para Hombres Cam... ,56.999,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-483917187-spigen-thin-fit-funda-iphone-8-plus-de-2da-generacion-fun-_JM,NA,NA,NA,NA,NA,#483917187,NA,NA,Spigen
1035, Dockem Card Case Para iPhone 8 Plus Y iPhone 7 Plus Funda... ,74.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-483924033-golink-iphone-7-plus-funda-iphone-8-plus-para-hombres-cam-_JM,NA,NA,NA,NA,NA,#483924033,NA,NA,Apple
1036," Fooxii Iphone 7 plus Funda, Iphone 8 plus Funda [resistente ",129.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-486242466-funda-impermeable-para-iphone-8-plus7-plus-meritcase-55-_JM,NA,NA,NA,NA,NA,#486242466,NA,NA,meritcase
1037," (mejorado) Funda De Batería Para iPhone 7 Plus / 8 Plus, ",66.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-484115876-dockem-card-case-para-iphone-8-plus-y-iphone-7-plus-funda-_JM,NA,NA,NA,NA,NA,#484115876,NA,NA,Dockem
1038, Funda Con Batería Para iPhone 8 Plus 7 Plus Joyroom 3800m... ,150.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-484166417-mejorado-funda-de-bateria-para-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#484166417,NA,NA,Apple
1039," Fooxii Iphone 7 plus Funda, Iphone 8 plus Funda [resistente ",83.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-486256793-fooxii-iphone-7plus-funda-iphone-8plus-funda-resistente-_JM,NA,NA,NA,NA,NA,#486256793,NA,NA,FOOXII
1040, ¿spigen Neo Hybrid Funda Protectora Para iPhone 8 plus ,95.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-486680373-spigen-neo-hybrid-funda-protectora-para-iphone-8plus-_JM,NA,NA,NA,NA,NA,#486680373,iPhone,NA,Spigen
1041, iPhone 8 Plus 7 Plus Bolsa Con Clip De Cinturón Funda Ver... ,96.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-486881910-iphone-8-plus-7-plus-bolsa-con-clip-de-cinturon-funda-ver-_JM,NA,NA,NA,NA,NA,#486881910,NA,NA,ENCACC
1042, Funda Con Batería Para iPhone 8 Plus 7 Plus Joyroom 3800m... ,145.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487374411-funda-con-bateria-para-iphone-8-plus-7-plus-joyroom-3800m-_JM,NA,NA,NA,NA,NA,#487374411,NA,NA,Apple
1043, Funda Con Batería Para iPhone 7 Plus 8 Plus 6s Plus Rose ... ,181.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487374542-funda-con-bateria-para-iphone-7-plus-8-plus-6s-plus-rose--_JM,NA,NA,NA,NA,NA,#487374542,NA,NA,Apple
1044, iPhone 8 Plus 7 Plus 6s Plus Funda De Cinturón Kiwitatá V... ,76.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-486881913-iphone-8-plus-7-plus-6s-plus-funda-de-cinturon-kiwitata-v-_JM,NA,NA,NA,NA,NA,#486881913,NA,NA,kiwitatá
1045, Funda iPhone 8 Plus Funda Slim Wood Hybrid Case De Andard... ,181.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487914882-funda-iphone-8-plus-funda-slim-wood-hybrid-case-de-andard-_JM,NA,NA,NA,NA,NA,#487914882,NA,NA,CaseYard
1046, Funda De Cuero Para iPhone 8 Plus Funda Para iPhone 7 Plu... ,124.999,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487915468-funda-de-cuero-para-iphone-8-plus-funda-para-iphone-7-plu-_JM,NA,NA,NA,NA,NA,#487915468,NA,NA,Jisoncase
1047, Punkcase iPhone 8 Plus Funda Con Protector De Pantalla De... ,129.999,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-486884327-punkcase-iphone-8-plus-funda-con-protector-de-pantalla-de-_JM,NA,NA,NA,NA,NA,#486884327,NA,NA,punkcase
1048, Funda iPhone 8 Plus Loza Kickstand Heavy Duty Funda De Fu... ,76.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487460345-funda-iphone-8-plus-loza-kickstand-heavy-duty-funda-de-fu-_JM,NA,NA,NA,NA,NA,#487460345,iPhone,NA,LOZA
1049, Funda De Madera Para iPhone 7 Plus Y 8 Plus | Parte Trase... ,129.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-489828336-funda-de-madera-para-iphone-7-plus-y-8-plus-parte-trase-_JM,NA,NA,NA,NA,NA,#489828336,NA,NA,Apple
1050, Funda Con Batería Para iPhone 8 Plus 7 Plus 7200mah Maxbe... ,159.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487374534-funda-con-bateria-para-iphone-8-plus-7-plus-7200mah-maxbe-_JM,NA,NA,NA,NA,NA,#487374534,NA,NA,MaxBear
1051, Funda Con Batería Para iPhone 7 Plus / 8 Plus Slim Funda C ,235,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499386891-funda-con-bateria-para-iphone-7-plus-8-plus-slim-funda-c-_JM,NA,NA,NA,NA,NA,#499386891,NA,NA,More&Better
1052, Fundas Apple Silicona Case iPhone 5s 6 6s 7 8 Plus + Templdo ,59.8,NA,117,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,11,https://perfil.mercadolibre.com.co/TECNO.GADGETS.CO,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=K%2F7L5rF7M%2F3VIxcNgOo6IXwszUc54FT9uQEne3T2Ip8vdCn1SvRw342l8OgJMBjKdTC3OqFtRR2%2BVSAVL60pS6kigPTTWAlsMyLfwgcHXuo5ObnT3UmBfKsYr6w5SKZsL4qOTBnixUQ5zrZmZiTYr99hYgc%2F3NL3gamGUkMYidyTsqqhN6%2F2c9F8fCfpwzsl9Pf%2BuIIVQ83jqA7CnybSm3IL8FiM7q1VO52Xc6w1b4AGOmb9CkTP21iYXoUY2WDVxkvlKHJRNqogKt3pqKmjfR%2BnaHm4VREoKxWk1O%2Bwr4nJGSlbwIVjtqxdL4JBhrO%2BfjKqFWQEqY7Oy11I7L%2Fdh5q8t3pb0rYblvwgcIaxnmN6g226%2F2gpS97%2Fw3Mu69P9%2BG4AL2rvYz%2BikbArr0%2FpT5FEUExDgh1XVC61p%2B6ppuF5vdu403669CFijQpcaxwc0nbAau%2B6xOLw5iIL%2F1Kq7FYxaz6mHv3VcTkdwR3Kz6DNgG8tJVh3Pti1lyS9mpIkZWRL%2Bl4zdf2F45URs4a2viffU83PlETZPudaP928JA%2FRPIFc0%2BdorMduj%2BEiUAjA%2FwXcuFZOuQ8gFb8joqJ%2F4xcBwA2aGQOTKKJa2o8Iiq0q0MVYhKJEvKxyYve6R7YbgFuyzwZNXCEH%2FQfn2X8M50%2BStMn6dFV2y7GldbHSfhnoxxROfLc4ZTppVIWEmOyAPcyuVfJ9JPDc8YbguRjL1LgK2SvlJe7KwGl5BLsu56kzpVVQdd0HEW80LO3VlHpAMU0P8cVFkXE0Grjrg0%2Fr5%2BqKSmEDmL3S%2B42u9IMInrZWnCkhkYwUKX8gyUE6vC7kQ%2B9ZKkyUperl0yo2XNNpBaHdjWafejC%2FDcnYdCvtVFWzBHHGxXziXhv%2FjCwOOnuCwjT716rZd%2BmqeV9MDP8GA1A0XpjrKOEUichyr%2FWl4JRThklnb3hijfqAEUSCBfCqi03%2FJmyEQEE3lgTojHT%2FD9ZullQkMp%2FKcnVWfcHzF%2BWA6Clz3icfekvwhnJJMR6i5fjznYZJ%2Fm1AM%2F0pWrMf%2FfmBTOQEuuogJW7gch5rRwMEytSS9growZ6K1%2B3eKHJBIfKchyOH%2FMiwzW4NU%2BsORFiuzJPWtiDq9zlFbzJJKTV0KnCkVZKQiaGYJJu8xLd4R6vs%2BltSQTql6Y%2FDUMsQO6wsB8LmClweoY7lmfMEv33hUbA5j0GuhbxRH7U1Wbd1FI39EivseeGR0UzHmL%2BQ53mXggrKvYuUtcAQJ4zHMjpphhoNaoezp%2B%2FrhdyhPdU4xd7oTBBsUrMRQVkpmIB89wTef%2FPb%2BLoW2T3LOHliLtqAbOneq9m%2Fu4wNm3PNqOM1Pp86aOP1EyuuRpCMQNi5tCK35Fy7BhwS1G%2FoWeeWYovuTylccDDUbQjg6FHZORLr3phFTJxCtOkquRDKIc1QFajOCw1k71WL27A8FQEVZcMQt7Ejx1OCCasZEQos8rVss51KMNLdX%2BffGdIbYCm8CZkoYjzqgX2DjipaWkhos7Yj4oloPgKf8jjiWY1EYMbw7x5Fgzu%2B6RqFcaFdq8dVSCmuOFRk3p%2BkvOVModc6mwK32%2Bt9JRNp%2Fmg5tEdC1x6oyoStyyVcvxQryBc897jzKvIkpQnYRdsh%2Fjm%2BE6wXSBqsRqw%3D,9,2,0,0,0,#455553083,NA,NA,NA
1053, Ferrari iPhone 8 Plus Funda iPhone 7 Plus De Cg Mobile Es... ,284.999,NA,0,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-487374775-ferrari-iphone-8-plus-funda-iphone-7-plus-de-cg-mobile-es-_JM,NA,NA,NA,NA,NA,#487374775,NA,NA,CG Mobile
1054," Yokirin Funda iPhone 7 Plus 5.5 , iPhone 8 Plus Híbrido ",59.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500475162-yokirin-funda-iphone-7-plus-55-iphone-8-plus-hibrido-_JM,NA,NA,NA,NA,NA,#500475162,NA,146F-H-A-M078-US,YOKIRIN
1055, Funda De Batería Recargable Delgada Para iPhone 7 Plus 8 Plu ,160.999,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-511994092-funda-de-bateria-recargable-delgada-para-iphone-7-plus-8-plu-_JM,NA,NA,NA,NA,NA,#511994092,NA,NA,Apple
