search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
1749, Capa Capinha P/ iPhone 8 Plus - Bulldog Invocado ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454387-capa-capinha-p-iphone-8-plus-bulldog-invocado-_JM,NA,NA,NA,NA,NA,#1020454387,NA,Apple,NA,NA,NA,NA,NA
1750, Capa Capinha P/ iPhone 8 Plus - Rock N Roll 4 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454389-capa-capinha-p-iphone-8-plus-rock-n-roll-4-_JM,NA,NA,NA,NA,NA,#1020454389,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,NA
1751, Capa Capinha P/ iPhone 8 Plus - Unico´rnio De Paraquedas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454390-capa-capinha-p-iphone-8-plus-unicornio-de-paraquedas-_JM,NA,NA,NA,NA,NA,#1020454390,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1752, Capa Capinha P/ iPhone 8 Plus - Camelos ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454391-capa-capinha-p-iphone-8-plus-camelos-_JM,NA,NA,NA,NA,NA,#1020454391,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1753, Capa Capinha P/ iPhone 8 Plus - Guerreiro Indiano ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454395-capa-capinha-p-iphone-8-plus-guerreiro-indiano-_JM,NA,NA,NA,NA,NA,#1020454395,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1754, Capinha Anti Impacto iPhone 6 7 8 Plus X 10 Xs Xr Xs Max ,14,NA,1,85,2x,7.86,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEBIN+SUN,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=6Nr0HX858xZvN1YOasTWjYsyVGoWTffmi%2F%2FBTnR6b1eZbMKOcLWFhSwQrlhLFvKel5%2BVkG5gplWkvfQgEpowm19j02YXbQLNWwAghHUEmqVlbkpsGv3TRXQKSW%2BPwmRO%2FwyxqvS4biP9mDXKKSmw001TplN0KHzvyywulDdQIZAjXhr8YXoqx1GTh%2BiwDsL59OSg3DyMXVeX8Alzz%2F2R7oQXg1hJhncexeWOO9HFfjS4MJ69Q2%2B5VlodNBSygAURFvkour%2B0fpJoaCJNUFGfDi%2FQhrEDFXnhpNALHmM70ePS8uxa0BDkQ%2BycDc1w5GVwfDKFSdQJk2FNlkMm722R20zxnsXL0tNl%2FnzrOQyjLaoXlXHq197%2BQ6fLvijqyFN07Ymxm%2BzRLLvaVMWuMtChCcYblRuYpUMJg7NTfkQwUHs%2FVwbjEc98nObLS%2FX7nIWT9kDP32U99ZlEf4jH%2Bikv8fxpGqtIzmNKX4uN581ueWP8irVRIRRDvk%2BU0K1Iuo2FCRS8VbncXzn1NlUUn5ys0QyQhNPhGi0DQH4tY6tMk%2BI0ghnCJZF6azb5RSFG1vH1CfEXGiIqLX%2FPjjIVfRXQjbB6rgYfE2SXS3dZ1f%2FtASXNYhkJW4OZ7KBqymL1S771NNwYMBwmpq6yP4f8aEMUydJGVhVZWpQJFGrHeoifKWlt0eDyeGZGWP4XBCZpEIvwANPcjq3yK9GBd7Qv93l14UKVvWgmiea8tm7NCpSvXFCNk0soojMoF8D4ribtd1iSoEZKCtTD1d7wEwh2nyKEMrTwlnJJuCKiQZuUqoLDm6vEPr6BBB3hiV%2Fm6AVjR1MZJ92j%2FBVlQ9tZQpp3JyjHPPv2%2Fk308UkhJw6azeX%2Bic2MUA1a4Ma7%2FuAVayMMwNlPqscw%2Fn0bX2BjJoKqqQBWavqtBJ87ZLIIxTGweOVv2QgVTtB1Izi78isbOFv%2BAtpM4iVG3VwyEjKqnFJvS7QVZpBLnq6FZ2K3AOrzQ3f0mYV14Ra14xQYvowHasKfQS8PzCXIgKxqBFjQWnzbcpWi7OVQh9mRcl4SyBv6sXmCtGWWMIaJOVuHbCrhFGIqgpLkZFt7XfMbAIey3NG%2FceFvjm6rDFetwXe0hL5BdXHbL%2BEjPlopwo%2FQNiUtIm4lbc0VDxnT6esS95US2%2BGOVxqVGeUXA4kIPKCEeZA0gLRa1MyGbQn5YcIIyLgYz7bqyxF274yWAQVrNf37k8FHCjHvz9Z6G3heORM%2BI6m6YCfpzapAZuUicXtnlnZVl87vhvs4xOf2qHvS%2FVKMe0nrpSHzHf7P7ftX9F08W6vb8Yu1tl3E4ioamP8KBXEQ8Z6P%2FBPQXz0cUkVNPkkOUA4V5NzjKCXNHFEWuYbxd65sSAI%2FBC9zh8N%2FH6f8T6jrzxv6jrRXCdSIKuDnfgwLCR20kpQ2yD4QYA2oPnUxMd7%2FTY5utjz85K%2BGBiN503bTUwARIAfSKvXQHE3fij7jH4t8Bno%2F90adRTyghY5twXLwLLUUoWpqZREuFxCodtv2%2FKX3q9B2Y8pZnfyex6z7o3%2Bg8T0GHe1wnebYDA4yq2pHQ9%2FxA5h9IyA8VBF1%2FBt%2BelgnyUFJPvptcLeZqTJ3jE3egtSdK6NIcaOAJdA2lfK5tL9dtlSCrR7nuoEejKXectUeHgN%2F1TQ4J%2B96DA%3D%3D,NA,NA,NA,NA,NA,#1279037823,XHFilm,Apple,6 7 8Plus X Xs Xr XsMax,Anti Impacto,Anti Impacto,Silicone,NA
1755, Capa Capinha P/ iPhone 8 Plus - Gatinha Fashion ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454398-capa-capinha-p-iphone-8-plus-gatinha-fashion-_JM,NA,NA,NA,NA,NA,#1020454398,NA,Apple,NA,NA,NA,NA,NA
1756, Capa Capinha P/ iPhone 8 Plus - Reggae ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454401-capa-capinha-p-iphone-8-plus-reggae-_JM,NA,NA,NA,NA,NA,#1020454401,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1757, Capa Capinha P/ iPhone 8 Plus - Gaiola E Passarinhos ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454402-capa-capinha-p-iphone-8-plus-gaiola-e-passarinhos-_JM,NA,NA,NA,NA,NA,#1020454402,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1758, Capa Capinha P/ iPhone 8 Plus - Balo~es ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454403-capa-capinha-p-iphone-8-plus-baloes-_JM,NA,NA,NA,NA,NA,#1020454403,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1759, Capa Capinha P/ iPhone 8 Plus - Folhas Color ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454404-capa-capinha-p-iphone-8-plus-folhas-color-_JM,NA,NA,NA,NA,NA,#1020454404,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1760, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Aveludada ,32,NA,369,821,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,7,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=JuPGnVfetstYjJnjSjHTlE5psSibOmCw7bcFEgSGxwiCG8PrABFYfj30qqVmdfitRXRZON1CpMJ007vs5KjIKYXZCefVluSOmfIZl%2FbZxHYzBd8xL9HoaB%2F0w7PurxLGFXUdqsQgpQRyBsrTogzOwL0KCFyQAR%2B8INgjaBNhf03WVTZkzEau6vWctE1I%2B8MtU7gaNu89bSqhnpNu09uCBTc3I23CzsJWKTNg10FPE1jdOWOCJo7bphvMkkHhEiZJiY3ByF4mjHs8aCJMG3Y9D7RQfUxxpmKQZIYRBVwQpJpigY9uJkFNVglK%2BxywWNvBW5xfqWO4tlnG7oG0k711Tl%2BKKpn68MtYrknka9m2UNYSiNMUDr69tbCWnmXKhlTIKX0jBjvIxDdyB%2B2kvPvni3V9kUEXv3X2Rt9uOVAXhj%2BjqNhe%2B2h9QJEkloeiU1CTu244jBrEXGaYe1bptceEWfmhW3O8PSMBB6GQ0bncRko830WbBLcKkpsMQZ6doYa5Seh60IP1GLWKXNnGnmvNdJjZEKkOdr1L66QMRiw60JkYqW0y9kWYZhR7d9AtNcZY5i3LQlk%2B4H6YaimawkRt6jX%2BQtuIIHwuMY6eEVnMMoDXKhAWBm%2Bb6sNbL8VZ%2BhG0ovLo%2FyySIPDyLCERpiEAt08MZH2SzxDA6u8Mfq%2BKHaNuTAjDyAaJLEyI5HxyyM4dIW38mD6d7Yg2BsiXJtG0PRpIm3eMLY1szVJaQLDzzIzdclqZNnAUqcKISY7qnO%2FLWUyhyefFQiSwXre6hyvZLFY2b9LA3VE%2FwfPyOsWXSbGTnP8o8HUv6t19uWzmPWKEQPmpm7WChgC88kNK48BAz%2BbQUeBAuYbFqg%2BtW1W7fKJHd3QdAwOKZNn600rOWdl4E6MJHcT6EJSEK7%2BwPXm2w2EBcqJwMrtRxHBW02rTGG1oV%2BlQzmPmTotx69CePXqApiu3yYuCGO8Gt8lIjHxafiWDwyx%2FU8%2Bu8aOuMoKu5KE4fYuKtDm9UL4vz6sA5LuUKiwdwwCu3FzOjbU4YU2ND3Ls3fJoQc0F2EOsEtsoV9DU%2B7iIGbOUA2ewFij%2B1dduxG56n5lNI0N8jgNg9fjfK%2FQrqC0YsbLO%2FWVHg%2F%2FeUPFyerUYc%2FWDdFLEQ3LvJjavC4Kcy4SQnLG%2FJwDh%2FOFPW9oHR7qCUvAN64GNUK0kR21WR4eic5dS3o284osiD0Q72XAgNsjQLSRBm7GyOZNQtU8lydl3At3Aja0mXIljul%2BLxJJsI%2BxVHt1edBhxyags1yE3CPEhqu1fwGrXhZY%2Bjpx4qZzHxeHN%2BglsWT1nYXcfhD9vvMa9NvrakQh5DceRmqxiLIapE5FhXX04X7bHhZKxaNB0pA5VXFNrlYWnRHu9VTOCOk5OjneICUOy0wUHkKdDuJpUfALoclvx9rOuuohwv%2B7dl%2B4E2%2FMBQWe4xVVqg73yD4LRLLy23GxAtVmJhxO2%2F%2Bhseu%2BxQtNVu2%2BFjewl%2FGtDDz1yZVatfT9%2Fp21i6H8SnMiGqvFrRjm5sQlHP7TVsGpqSJzLOZFpNhJFDnhFBTvDDzqKbSaI%2BqUbDy5v8GmKe9T2PRKNiLky8PKIgvstS6TwMFVaAFhLPmPsPH7QAMZPoEKS6LD%2FDfF0sjPga%2BCu7TPlPggATyG3okqVN4GzLOptaSOx,7,0,0,0,0,#1246923437,Silicone,Apple,iphone7 plus  iphone 8 plus,iPhone,Silicone,Silicone- Aveludada,NA
1761, Capa Capinha P/ iPhone 8 Plus - Pattern Gatinhos ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454406-capa-capinha-p-iphone-8-plus-pattern-gatinhos-_JM,NA,NA,NA,NA,NA,#1020454406,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1762, Capa Capinha P/ iPhone 8 Plus - Astronauta Espac¸o ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454410-capa-capinha-p-iphone-8-plus-astronauta-espaco-_JM,NA,NA,NA,NA,NA,#1020454410,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1763, Capa Capinha P/ iPhone 8 Plus - Garota Botas Vermelha ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454411-capa-capinha-p-iphone-8-plus-garota-botas-vermelha-_JM,NA,NA,NA,NA,NA,#1020454411,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1764, Capa Capinha P/ iPhone 8 Plus - Kung Fu Caveira ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454412-capa-capinha-p-iphone-8-plus-kung-fu-caveira-_JM,NA,NA,NA,NA,NA,#1020454412,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1765, Capa Capinha P/ iPhone 8 Plus - Bem E Mau ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454413-capa-capinha-p-iphone-8-plus-bem-e-mau-_JM,NA,NA,NA,NA,NA,#1020454413,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1766, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,24,NA,NA,10,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2B95HCLJcfaYkbMaHWVH3MwdUzvK8k1qy5eC7ZXfaDoSIj19wCCFjyFswteFkLS%2Fq2DIC2mptj2%2BHfWP%2BYWJ5wUqv0ittKJiaYUbibfWTWWHwE4oNt6bfNnqmMfv6U23S5FrA3zZljSDITZd1T9rLQ6TiQIXIMg8LD6CsIm6KDfmwUWxf7p%2BbW76RuFuPYeu2LBKov5J4C3cRMnzfu7Bzcobb8aG90parWfsOawlhRtQdym2bm0h9F232WOyEHM2CoV4%2F3XMyCR8A%2B6cHF8AC8UTikodXbkcYLBrFS1ifJDIDzN1y5qM6jjYallyjI%2FyyHtaeLy%2Bvol4lgW6XL2u3hDqAZGEcD1wZn7EanWTAM6cqC8nO89YGHIkKHdP3bAIhsRO5AmEM68JnDFswrvH6ZgDdGQSO4%2BcRDPvZyO%2F5zT%2BWR4BgwbNiiOgtfFiFV6CzlZ8TPRKJeHmunNjcmyRZscbW83wt3ozWZxdwTatCLVaANYRkZ3EZxC1l4l2GWi2U3lc2FH0ll0uFoemH97R4IZgvsCegU%2F36tiXMUPt6ZuLo2kGOtRBkBcJqBqMkaA92CEs5A9fGRqqYUtnnCV4NpeiAOs%2BRvcvcHU%2FamQlNk%2F8Si9y%2FMziH7ib032CwasNv4cSfx2z2WpbjX227%2Bw20eMKvNK9cO4AaFkaf8XDuYgni%2Bor0VuWcBpYulGFRfF8Fqrtby%2BC0ex6ji8LlYUbU%2BzKiof6kQK2zXR0JRBFe4Tzvit%2Fd%2F%2BiF7gLrZ26xBGOLmmwAqqgFmskBIMBVbK8dqBl%2BW2PAxS6ZY2j%2FKyOL8h87ppKFGbepg2ZqrJkXMylY8ovT5R7VAh8vpYRKvoS2COU%2FPo4neqnvTIA903S4lwecE86VFYFzCtaiO7OlsqP7X4n5jHf2tJZAiGw8VqRXOGFVmPrXhqpkL%2BYXkJ%2BbtSgs7kPXw6Th6z1c%2BdDTlaIk1WRNug4uecGRcJ3Sfg4GcK%2BacmTMw64%2BWNTpg3zULozqdtixqAX374mbCy1RI09mEBY6Kxzc552Brd3hR%2BpYX2pNzpuhLC3DRrOo1eqDA5stKfWM95ECxg8wKuVQtdMrlf4%2B1HZ6cO5KBl5CFeUs7NtI4548jqmq7KyYeqSoVVLzIuZUWvfO12Fsrlmmptv15ZS78qsHVhQcs0hqvcKkzP%2Bl40QTkL1goYIXNKhBb1ttj5j1TiMksKzOEgNakRnhKRWj%2FOllAedJEdtBLpTe2dGau0evW8Q90bBu2dY4SyF5J0RMP%2FcJM3AuF5BhOYfJtMhTEYczMbiozJvrY%2Bey8036AY74dXZ0DVVTjFHQcd22LH%2BiVWL%2BvI3iXRTyI9QeB42Fs7ykXHUtCUu%2FvquVvolN7j8gC0zykK3n8i3nyF%2BZ5Y9tDhc%2BniTmWEtlcx9RGke5uC9Ktmvgzqr4Lp4UhwgG%2BDpKt6lC0BNBy4dM%2F5Sq2ZcpS%2BG%2BVA8wO6fOWvlkWUFA4krULJz0gvgC1e7b7oO2xh2wQq4g3pBEOXUCkIEbmKjYznIMDwprSK6Kdhkw8t7dLMJl3%2FJtyR2frUMt76YIa01z2Vab6%2BROIxAeiGL89XQK13lc6ZF0GpPrMhWsnRBAAOQmShXouU6%2FxyRe7SuJulg9%2FC8nQo%2F69aQBhDIow3VD88P7hnFcPmAwyU09%2BEUrJGs8Vuht,NA,NA,NA,NA,NA,#1295273051,NA,Apple,Iphone,Holográfica,Holográfica,TPU/Policarbonato,NA
1767, Capa Capinha P/ iPhone 8 Plus - Mulher Cores ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454416-capa-capinha-p-iphone-8-plus-mulher-cores-_JM,NA,NA,NA,NA,NA,#1020454416,NA,Apple,NA,NA,NA,NA,NA
1768, Capa Capinha P/ iPhone 8 Plus - Ornamento Redondo 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454417-capa-capinha-p-iphone-8-plus-ornamento-redondo-2-_JM,NA,NA,NA,NA,NA,#1020454417,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1769, Capa Capinha P/ iPhone 8 Plus - Ornamento Redondo 1 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454424-capa-capinha-p-iphone-8-plus-ornamento-redondo-1-_JM,NA,NA,NA,NA,NA,#1020454424,NA,Apple,NA,NA,NA,NA,NA
1770, Capa Capinha P/ iPhone 8 Plus - Mandala Ornamental. ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454425-capa-capinha-p-iphone-8-plus-mandala-ornamental-_JM,NA,NA,NA,NA,NA,#1020454425,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1771, Capa Capinha P/ iPhone 8 Plus - I Love York ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454426-capa-capinha-p-iphone-8-plus-i-love-york-_JM,NA,NA,NA,NA,NA,#1020454426,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1772, Capa Capinha P/ iPhone 8 Plus - Listrado La´bios ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454429-capa-capinha-p-iphone-8-plus-listrado-labios-_JM,NA,NA,NA,NA,NA,#1020454429,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1773, Capa Capinha P/ iPhone 8 Plus - Rosas Touro ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454431-capa-capinha-p-iphone-8-plus-rosas-touro-_JM,NA,NA,NA,NA,NA,#1020454431,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1774, Capa Capinha P/ iPhone 8 Plus - Rosas 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454433-capa-capinha-p-iphone-8-plus-rosas-2-_JM,NA,NA,NA,NA,NA,#1020454433,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1775, Capa Capinha P/ iPhone 8 Plus - Patchs Joy ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454434-capa-capinha-p-iphone-8-plus-patchs-joy-_JM,NA,NA,NA,NA,NA,#1020454434,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1776, Capa Capinha P/ iPhone 8 Plus - Arabesco Elementos Naturais ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454436-capa-capinha-p-iphone-8-plus-arabesco-elementos-naturais-_JM,NA,NA,NA,NA,NA,#1020454436,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1777, Capa Capinha P/ iPhone 8 Plus - Garota Yoga ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454438-capa-capinha-p-iphone-8-plus-garota-yoga-_JM,NA,NA,NA,NA,NA,#1020454438,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1778, Capa Capinha P/ iPhone 8 Plus - Monstro Bonitinho ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454439-capa-capinha-p-iphone-8-plus-monstro-bonitinho-_JM,NA,NA,NA,NA,NA,#1020454439,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1779, Capa Capinha P/ iPhone 8 Plus - Caveiras Mu´sica ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454440-capa-capinha-p-iphone-8-plus-caveiras-musica-_JM,NA,NA,NA,NA,NA,#1020454440,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1780, Capa Capinha P/ iPhone 8 Plus - Relax Reggae ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454441-capa-capinha-p-iphone-8-plus-relax-reggae-_JM,NA,NA,NA,NA,NA,#1020454441,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1781, Capa Capinha P/ iPhone 8 Plus - I Love Pizza ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454443-capa-capinha-p-iphone-8-plus-i-love-pizza-_JM,NA,NA,NA,NA,NA,#1020454443,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1782, Capa Capinha P/ iPhone 8 Plus - Sereia Pin Up ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454444-capa-capinha-p-iphone-8-plus-sereia-pin-up-_JM,NA,NA,NA,NA,NA,#1020454444,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1783, Capa Capinha P/ iPhone 8 Plus - Rockstar 3 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454446-capa-capinha-p-iphone-8-plus-rockstar-3-_JM,NA,NA,NA,NA,NA,#1020454446,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
1784, Capa Capinha P/ iPhone 8 Plus - Gatinha Mu´sica ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020454447-capa-capinha-p-iphone-8-plus-gatinha-musica-_JM,NA,NA,NA,NA,NA,#1020454447,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
