search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda,Color
1304, Funda iPhone 7 8 Plus Cuerpo Completo... (for Samsu.) ,38.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.498
			
		
		 sin interés
		
	

	
		","
				$ 6.498
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475586710-para-manzana-iphone-7-8-plus-funda-impermeable-con-_JM,NA,NA,NA,NA,NA,#475586710,Apple,NA,NA,NA
1305, Para iPhone X 8 Plus 7 S9 + Funda Con Tapa... (for Samsu.) ,61.990,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 10.332
			
		
		 sin interés
		
	

	
		","
				$ 10.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475626074-funda-de-bateria-para-iphone-8-plus-7-plus-alpatronix-_JM,NA,NA,NA,NA,NA,#475626074,NA,NA,NA,NA
1306, Funda iPhone 8 Plus Protector De Pantalla... (for Samsu.) ,35.990,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.998
			
		
		 sin interés
		
	

	
		","
				$ 5.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475643137-funda-iphone-7-8-plus-cuerpo-completo-for-samsu-_JM,NA,NA,NA,NA,NA,#475643137,NA,Samsung,NA,Negro
1307, iPhone X Xs Max Xr Funda 7 8 Plus Cubierta... (samsung G.) ,41.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.998
			
		
		 sin interés
		
	

	
		","
				$ 6.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475643172-para-iphone-x-8-plus-7-s9-funda-con-tapa-for-samsu-_JM,NA,NA,NA,NA,NA,#475643172,Genérico,Samsung,Flip Cover,Negro
1308," For iPhone X Xs Max Xr 8 7 Plus Funda Con... (black, Fo.) ",40.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.832
			
		
		 sin interés
		
	

	
		","
				$ 6.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475643301-funda-iphone-8-plus-protector-de-pantalla-for-samsu-_JM,NA,NA,NA,NA,NA,#475643301,NA,Samsung,NA,Negro
1309, Samsung Galaxy S8 / Plus Funda Impermeable... (for Iphon.) ,48.990,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 8.165
			
		
		 sin interés
		
	

	
		","
				$ 8.165
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475643799-iphone-x-xs-max-xr-funda-7-8-plus-cubierta-samsung-g-_JM,NA,NA,NA,NA,NA,#475643799,Samsung,Samsung,NA,Negro
1310, For iPhone 6s 8 7 Plus X Funda Protectora... (for Samsu.) ,34.990,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.832
			
		
		 sin interés
		
	

	
		","
				$ 5.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475643895-for-iphone-x-xs-max-xr-8-7-plus-funda-con-black-fo-_JM,NA,NA,NA,NA,NA,#475643895,NA,Samsung,Flip Cover,Negro
1311, iPhone Xs Max X 8 7 6 Plus Funda... (for Samsu.) ,35.990,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.998
			
		
		 sin interés
		
	

	
		","
				$ 5.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475644072-samsung-galaxy-s8-plus-funda-impermeable-for-iphon-_JM,NA,NA,NA,NA,NA,#475644072,Samsung,Samsung,NA,Camuflaje
1312, For Samsung Galaxy Note9 S9 A8 Plus Y iPhone Funda Con... ,29.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.998
			
		
		 sin interés
		
	

	
		","
				$ 4.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475644128-for-iphone-6s-8-7-plus-x-funda-protectora-for-samsu-_JM,NA,NA,NA,NA,NA,#475644128,Genérico,Samsung,NA,Claro
1313, Para El iPhone Xs Max 8 7 6 Plus Funda Samsung Galaxy... ,40.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.832
			
		
		 sin interés
		
	

	
		","
				$ 6.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475644181-iphone-xs-max-x-8-7-6-plus-funda-for-samsu-_JM,NA,NA,NA,NA,NA,#475644181,NA,Samsung,NA,Negro
1314, For Samsung Galaxy S8 S9 Plus / iPhone Funda Con Tapa De... ,28.990,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.832
			
		
		 sin interés
		
	

	
		","
				$ 4.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475645236-for-samsung-galaxy-note9-s9-a8-plus-y-iphone-funda-con-_JM,NA,NA,NA,NA,NA,#475645236,Samsung,Samsung,Flip Cover,NA
1315, Para iPhone X 8 7 Plus Samsung S9 S8 Funda Impermeable... ,31.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.332
			
		
		 sin interés
		
	

	
		","
				$ 5.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475646676-para-el-iphone-xs-max-8-7-6-plus-funda-samsung-galaxy-_JM,NA,NA,NA,NA,NA,#475646676,Samsung,Samsung,NA,Negro
1316, Funda iPhone Xr 8 Plus Cuerpo Completo Aluminio A Prueba... ,35.990,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.998
			
		
		 sin interés
		
	

	
		","
				$ 5.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475647550-for-samsung-galaxy-s8-s9-plus-iphone-funda-con-tapa-de-_JM,NA,NA,NA,NA,NA,#475647550,Samsung,Samsung,Flip Cover,Negro
1317, Para iPhone 8 / 8plus Funda Impermeable Armadura Rígida... ,28.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.832
			
		
		 sin interés
		
	

	
		","
				$ 4.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475648466-para-iphone-x-8-7-plus-samsung-s9-s8-funda-impermeable-_JM,NA,NA,NA,NA,NA,#475648466,Samsung,Samsung,NA,Rosa
1318, For iPhone 8 7 6s 6 Plus X Funda De Piel Con Tapa De... ,37.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.332
			
		
		 sin interés
		
	

	
		","
				$ 6.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475650103-funda-iphone-xr-8-plus-cuerpo-completo-aluminio-a-prueba-_JM,NA,NA,NA,NA,NA,#475650103,NA,Samsung,NA,Negro
1319," Funda iPhone 8 Plus / 7 Plus, Funda Impermeable De Cuerpo... ",40.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.832
			
		
		 sin interés
		
	

	
		","
				$ 6.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475650190-para-iphone-8-8plus-funda-impermeable-armadura-rigida-_JM,NA,NA,NA,NA,NA,#475650190,NA,Samsung,NA,NA
1320, For iPhone 8 7 6s 6 Plus X Funda De Piel Con Tapa De... ,30.990,NA,"
			
				Nuevo
			
			
		",(30 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.165
			
		
		 sin interés
		
	

	
		","
				$ 5.165
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475651048-2x-para-iphone-x-8-plus-samsung-funda-impermeable-_JM,NA,NA,NA,NA,NA,#475651048,Samsung,Samsung,NA,NA
1321," Funda iPhone 8 Plus / 7 Plus, Funda Impermeable De Cuerpo... ",40.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.832
			
		
		 sin interés
		
	

	
		","
				$ 6.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475651166-funda-impermeable-para-iphone-78-plus-cubierta-a-prueba-_JM,NA,NA,NA,NA,NA,#475651166,NA,Samsung,NA,NA
1322, 2x Para iPhone X 8 Plus Samsung Funda Impermeable... ,38.990,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.498
			
		
		 sin interés
		
	

	
		","
				$ 6.498
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475652628-iphone-6s-7-8-plus-funda-billetera-funda-duradera-y-_JM,NA,NA,NA,NA,NA,#475652628,NA,Samsung,Flip Cover,NA
1323," Funda Impermeable Para iPhone 7/8 Plus, Cubierta A Prueba... ",35.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.998
			
		
		 sin interés
		
	

	
		","
				$ 5.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475654210-para-el-iphone-se-6s-7-8-plus-x-funda-de-cuero-elegante-_JM,NA,NA,NA,NA,NA,#475654210,NA,Samsung,Flip Cover,NA
1324, iPhone 6s 7 8 Plus Funda Billetera Funda Duradera Y... ,32.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.498
			
		
		 sin interés
		
	

	
		","
				$ 5.498
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475655134-funda-para-brazalete-deportivo-para-iphone-78-plus-_JM,NA,NA,NA,NA,NA,#475655134,Genérico,Samsung,Brazalete,NA
1325, Para El iPhone Se 6s 7 8 Plus / X Funda De Cuero Elegante... ,35.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.998
			
		
		 sin interés
		
	

	
		","
				$ 5.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475655711-estuche-para-apple-iphone-x-7-8-iphone-7-8-plus-funda-_JM,NA,NA,NA,NA,NA,#475655711,Apple,Samsung,Flip Cover,Oro rosa
1326, Funda Para Brazalete Deportivo Para iPhone 7/8 Plus... ,29.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.998
			
		
		 sin interés
		
	

	
		","
				$ 4.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475659403-para-el-iphone-8-7-plus-funda-crystal-clear-pc-back-tpu-_JM,NA,NA,NA,NA,NA,#475659403,NA,Samsung,Bumper,Claro
1327, Estuche Para Apple iPhone X 7 8 / iPhone 7 8 Plus Funda... ,40.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.832
			
		
		 sin interés
		
	

	
		","
				$ 6.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475659522-para-iphone-x-8-7-6-plus-funda-de-piel-magnetica-con-tapa-_JM,NA,NA,NA,NA,NA,#475659522,NA,Samsung,Flip Cover,Negro
1328, Para El iPhone 8 7 Plus Funda Crystal Clear Pc Back Tpu... ,40.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.832
			
		
		 sin interés
		
	

	
		","
				$ 6.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475659676-para-iphone-x-8-7-6-plus-funda-de-cuero-con-tapa-_JM,NA,NA,NA,NA,NA,#475659676,NA,Samsung,Flip Cover,Negro
1329, Para iPhone X 8 7 6 Plus Funda De Piel Magnética Con Tapa... ,29.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.998
			
		
		 sin interés
		
	

	
		","
				$ 4.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475662180-para-iphone-x-8-6s-7-plus-funda-clear-samsung-g-_JM,NA,NA,NA,NA,NA,#475662180,Samsung,Samsung,Bumper,Crystal clear
1330, Para iPhone X 8 7 6 Plus Funda De Cuero Con Tapa... ,29.990,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.998
			
		
		 sin interés
		
	

	
		","
				$ 4.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475665162-funda-iphone-x-6s-7-8-plus-rugged-edge-samsung-g-_JM,NA,NA,NA,NA,NA,#475665162,Samsung,Samsung,Bumper,Crystal clear
1331, Para iPhone X 8 6s 7 Plus Funda Clear... (samsung G.) ,29.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.998
			
		
		 sin interés
		
	

	
		","
				$ 4.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475668095-funda-resistente-iphone-8-7-6s-plus-x-con-parachoques-a-_JM,NA,NA,NA,NA,NA,#475668095,NA,Samsung,Bumper,Crystal clear
1332, Funda iPhone X 6s 7 8 Plus [rugged Edge... (samsung G.) ,34.990,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.832
			
		
		 sin interés
		
	

	
		","
				$ 5.832
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475675037-para-iphone-x-6s-7-8-plus-funda-de-piel-magnetica-con-_JM,NA,NA,NA,NA,NA,#475675037,Genérico,Samsung,Flip Cover,Negro
1333, Carcasa Metálica iPhone 8 7 Plus + Negro Lunatik Taktik ,23.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 1.999
			
		
		 sin interés
		
	

	
		","
				$ 1.999
			",NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=Jw1j3Xjpk4KKTl6aCzQN9rvDETj40BniMFCHEza7EUjVmMpCCn9p%2FE9GMr6Q3UNqPTnIrFwqUbqdKL685%2BcTx7c6tCaCNinG43%2FMh65gYCY6AAJCMZaN4ttfwAvUFRVLBX2TX1nJFet05%2FDSKH%2FDmtFYYYj%2B0B1Q6sM1cosaeFMB2zBo4xzrENsXSCP7ve5eKHJlzGwYTpt8NU97uf6u9IP0uwvZnIP4iAuyZ7B1mzsqcBhhtYs6xLkmOBLDVJkQfyHOGsaZHiWyB2dAovaFQW%2Ba6nRec3kzcQC8%2Ft624U8xQoRTpmObvDQri3EKUaRlIEWLdMHY%2BnCXJuSv3CN1Bu5dgmTQINCoQ%2FGRaZfaAHKZgZD0MkQTS9vn%2F%2BpJclDHe34WphRO5bqoAzSuu7AMfp6CSl%2FTtkZoPo%2BcSszr4W9l5XyKpMKaUC2xJnl2Dvaf9xbJbJabbxkzaq4RIRkCGNTATmDxuwfF9KvMJqwQ%2BXDIUbDZfuVKPtXeQso8fNFNcJZqltpQHl2da8iAnHznvHI9kMRqEFkoHuxwfnhwqR3748q5NLbPYi%2BF6zJ76v9WjiMSt3eIO5%2BLoctt1apAU%2FG%2Fhym2ABhQyloOLRCNa%2FgE8eAIPhFHORhUhPFGLuZ9eyLMkyHmIEd6yFF4AgIUcOfbxFd1x5ELEtv2tiLC78dNQwtF%2BIx5k26RsRcdJHvuqsGNdEwCJV6XhT%2B%2Btyn0q95D6FGuNEtCdqSHP%2BQ8VnQrb23vfZpkMS7pVIePDmSzrDQkvHa37WSRQ466wJgDqHOhpM01UfI%2FNneNVklNLx%2FGUjcc0etui%2F%2B8vVfMFORmo3LMa0X%2B5J2TFbEjXo3yMJ3VUIKc7uf%2BJsit1A6dNGRGhUooS2933TV%2Fos27OaiMqEtYJQmiz5s1z1E3XL3WwmcOyBTBTNh5CPCVfQelo0KVzNpvmUkDL11%2FRdOGLhZpeaSWDCY4kNO6gvWC%2B2VPVGK1P4FEhHQSBGrRZKc5dEmdl3dOsXx%2FwNnKtAgeZPz10kKmM%2FgEtkZo1ClXEl10m%2By4a9gKflXcRjNF65It0puoxKC%2BEgNkGFYKYgOB1OBUyu7gtTilKp4284vDi0wSIk%2FLDAjS6NFYFXWSkWI4Xy%2Bu%2Bu4CrGYOR1DaYRUM3Gb8e1O719d0Aydey%2BpnQdSoZSJ3qJ0NxvqM8mCpjZWCSLmksluJiF0QjZkTCTz5qJQiXB3%2B6cff6Ib7ikOdzb6UQgWy0hEoYQSrcIgSsq%2BCF2cZUlpcF3McpTAZZ7NBJwhOk45h5B%2Fr3uv6j8d0BJ61TzAorIXwZe4jy2%2BXIwiMKEZPFVcdrwa7%2Bv6td5vtT5kXfazW9mFLr9baH2JLZdCyw6io%2Bf6fwg%2FG6nlKLQSgkCk0jjjOJ%2BYeczri42eCa4GZeCu5bS8HGeFthddxrHh1k4JcC%2FL7TChzvJaGtkSwZb1GWuGERn6rtskLZKeVWClRK2FCknFgnqyv5mSKPjF0pvCa4GcuiNmVEpwFW5xqV1oAIr1%2Bqa8v5LiSzJYw%2B%2FFF95oDeBI2oi6tVEX7JXxFUmDi5SfheJ8%2FM1IxUAeSfxK2KGIrB2QCiSoDOpJIuKY2GyGT2m9CEfiA1bTZs9k%3D,NA,NA,NA,NA,NA,#452411101,NA,Apple,Carcasa,Negro
1334, Funda Resistente iPhone 8 7 6s Plus X Con Parachoques A... ,32.990,NA,"
			
				Nuevo
			
			
		",(6 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.498
			
		
		 sin interés
		
	

	
		","
				$ 5.498
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475675085-funda-de-cuero-para-iphone-xs-max-6-7-8-plus-y-samsung-_JM,NA,NA,NA,NA,NA,#475675085,Samsung,Samsung,Flip Cover,Negro
1335, Para iPhone X 6s 7 8 Plus Funda De Piel Magnética Con... ,31.990,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.332
			
		
		 sin interés
		
	

	
		","
				$ 5.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475676042-iphone-8-7-galaxy-s8-plus-funda-de-cuero-con-tapa-_JM,NA,NA,NA,NA,NA,#475676042,NA,Samsung,Flip Cover,NA
1336, Funda De Cuero Para iPhone Xs Max 6 7 8 Plus Y Samsung... ,27.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.665
			
		
		 sin interés
		
	

	
		","
				$ 4.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475676138-funda-doble-de-cuero-con-solapa-para-el-iphone-7-8-plus--_JM,NA,NA,NA,NA,NA,#475676138,Genérico,Samsung,Flip Cover,Negro
1337, Apple iPhone 7/8 Plus Tpu Premium Nillkin - Webphone ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=s03JtbP7Df0nHUvOloVa%2Fwh%2Fd3E%2FBXGK7uYVhf9Bwlzj6%2BZ4asWv%2BTUoF7wiDDNxrIVTh9rlltC5pcD%2FY0I5bKzN6SKonREdxbIZ1b1rmBz5FioLSqG5WHbJyIoQWKSUw%2BTGqSZKX1t4SC2xm%2BfHf1RSgHJqBNwAHfuXF2jT6L5BEdG4rRYY7VAeCEYtPeXF%2F9vEE3OENz87v33o90iODPk%2F6SYkuCL%2By5i%2BDtXVMQvhyyU%2FjQlIPtK7Bmdvq7sGGbIJnZMqm2GKv4P%2FRbiXXLHJzT1hBI6p3Ot4edkvelBM%2BZSUQ987NDrsEx2ipJmiyjQ3rFFRUOCsG%2F5Gk21Fdk0vLqlEXXaORMpLTpsJek6r%2FCnnTwn3pSMOTR%2F1J9osxEnKVBajhn%2B5IkUtzZC2w9B4TzTIa8NSsCbcUB45Ic%2B%2Bbg9pthKR9%2BXM%2FjTsLLUu5ZC7GT6pd52Dp1KOz9idHXgt7c%2FzDseKCg2jzJdPQyPF7yh6Oqc41LkeItk0Pje5rNhnrJnzCRFKV8%2F%2By1ce8y8Jhnx77gEJ18jq4es8epKQIrNLQaESOtsd%2BTdzZ3gRPchPmWT8s%2BB9HFN1JX7jePPmEJuMh6YzqcdskJrhEBRH3QU2NoP4fR4ErbMbo8N7g7MsRn9WEa0%2B5vDa9o8zHNreJKziENheBgFluHn0IvE1%2BMOtxJyEzz1rixPLxC0%2BxOvDEvwVCQtCsIBgVbc17QSox5dcaVmZEtqFCSGN6mXnDpMglgH5%2BgcC99dFLp%2F%2Fafi1kWAFrkSO3jgKrEo8%2BVTDMzmy5NfZJB5TDZ9FlwHxwGROIQu5aEcbuwNy8wFj4oTGXePE%2FQnj3GkolnkcL6rlOXPHRdYyymxGVasKtI0xn3aumsvhlfo0qp3H9xdxbbr6a6kST7mGDLjOIIhWWDE3Pt1y1NgaXvEv79em9fUS2uxZZm%2FaO4nfUB5MdLF7LdTiOzt%2FHOoyzIRwS4H71vvwmpalcksJnzFIV7ujFyBW5AH1vJ%2Fxt8Sgulycr%2BCaVD6LEWUFWcvdmznXvdahQGxSZm2pMQwVOwfNztNeo45SbfAaURr3YCQoSQD0Ej%2FEbCUcuzKBc8NVM43sgplrfBhBIiOkXY9sBLAVbTixPWWToB50mZtz6uMm20nN1va5y70uDJ2la%2FtaBKu3WK4bPqoEgnhStACrdf6TX3QWeiLtHZKNc5rtbuQ9XWuQALAjLGGzPgMe%2ByvyhKN4PMm76O8HGGnktCv9ZFw%2Ff6i3hicacPaHbbHu4rnRsMMvtYRqD7pe2GMtNQJPZGQMhxBVpB%2BxmBq9T1rKLsmpQ6EBPNoVT6aeqTvohp2EiF8ulhLerjMmrOXugVXfxD7gMbf8j3PWNl42%2Bj0twZq2eIdaMS3FZe5TLbN%2BX%2Fyp79iU5hlzGsDI5HmnoxSa55FAIcjegwM4dsqT%2BbmXnbiHHZLUGkoMa2QVX4LXoL2xad1Vk89ZfAPkNpY5Gkq6fOMNCrmb0h6xDUezBDex9skoONcRZCLnftNY1Mue3AAZI0VZeaiTmfc4H0BkjCH2mlMOlgSu5hBapQLzmh%2BsnJAWBXQB1Sjj4OPjpFNY6HVFRel%2FqqFShSNClMiB6YJRvQ%3D%3D,NA,NA,NA,NA,NA,#468866299,Nillkin,Apple,Carcasa,NA
1338, iPhone 8 7 Galaxy S8 Plus Funda De Cuero Con Tapa... ,29.990,NA,"
			
				Nuevo
			
			
		",(8 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.998
			
		
		 sin interés
		
	

	
		","
				$ 4.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475683527-estuche-giratorio-vertical-para-iphone-6s-7-8-plus-funda-_JM,NA,NA,NA,NA,NA,#475683527,Samsung,Samsung,Carcasa,Marrón
1339, Funda Doble De Cuero Con Solapa Para El iPhone 7 8 Plus /... ,24.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.165
			
		
		 sin interés
		
	

	
		","
				$ 4.165
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475685744-para-apple-iphone-8-plus-funda-silicona-cubierta-_JM,NA,NA,NA,NA,NA,#475685744,Genérico,Samsung,Bumper,Claro
1340," Estuche Giratorio Vertical Para iPhone 6s 7 8 Plus, Funda... ",33.990,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 5.665
			
		
		 sin interés
		
	

	
		","
				$ 5.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY+SELECTION,https://articulo.mercadolibre.cl/MLC-475690736-para-iphone-xs-max-xr-7-8-plus-funda-de-cuero-funda-con-_JM,NA,NA,NA,NA,NA,#475690736,NA,Apple,Flip Cover,Negro
