search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo,Color
2091,Casco De Motocicleta Bell Racestar Lux Adult Street Helmet,1029.473,NA,0,99,6,171.579,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478240270-casco-de-motocicleta-bell-racestar-lux-adult-street-helmet-_JM,NA,NA,NA,NA,NA,#478240270,NA,NA,Bell,NA,NA,NA,NA,NA,NA,NA
2092,"Casco De Motocicleta Con Frente Abierto De Ls2 Helmets, L, B",103.99,NA,0,3,12,8.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468649562-casco-de-motocicleta-con-frente-abierto-de-ls2-helmets-l-b-_JM,NA,NA,NA,NA,NA,#468649562,NA,NA,LS2 Helmets,NA,NA,NA,NA,3.5 lb,Integral,NA
2093,Cascos De Moto Y Deportes De Motor Gmax 72-5738xx,132.407,NA,0,NA,6,22.068,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486342670-cascos-de-moto-y-deportes-de-motor-gmax-72-5738xx-_JM,NA,NA,NA,NA,NA,#486342670,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2094,"Casco De Ls2 Helmets Para Motocicleta, Con Correa, Para Adul",83.99,NA,0,3,12,6.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468650552-casco-de-ls2-helmets-para-motocicleta-con-correa-para-adul-_JM,NA,NA,NA,NA,NA,#468650552,NA,NA,LS2 Helmets,NA,NA,NA,NA,1.2 lb,Integral,NA
2095,Motocicleta Completo Cubierta Casco Protector Solar Doble Lu,14.676,NA,0,200,12,1.223,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUENSUERTECL,https://articulo.mercadolibre.cl/MLC-494172105-gafas-protectoras-del-casco-de-las-gafas-de-la-motocicleta-_JM,NA,NA,NA,NA,NA,#494172105,NA,NA,No Brand,NA,NA,Abierto,NA,NA,NA,NA
2096,Casco Dot Cross/enduro Omoto. Alta Calidad. Fullpower Moto,47.99,NA,1,2,12,3.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FULLPOWER+MOTO,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=zbWh4E6ZMTQTzI17r0s7oCa9RZRlghfuQ2aPL55zLQh9v2BNCEJxFPA1%2BvgnpaLUkc0l%2BnpNV7ZLjKcDTiasE3Qh2d%2FlHsVqrnr6f%2FFAVDRri4jY27ThNghTKjLH35zeoBScIJqUmimGdp2klIbK316%2FdGAfC0QZlcztKOYMvTJAWU7yaZteEA%2FVQi58E1xBfYiXQwFmSn0%2Fw7zPQJVOGICNYf2acN%2BLwBHtUCRlxX6fBEWhP6UQcsiqyAOdc9gFxJ69zjjBaCSitE00IAjAq95Om632whMGWSEYNmoSCpHPPDCT5KX%2B5J4dscmsUsIB9S%2BBhCFGJdN1g8GW3qxHiS6PBhNUL6kfMPQAk8h130N9%2FOWy%2B353fiYzX4gqhdx1Zuo9t1fADzR6WqijP7Yf%2FJUWbS1N8NVP8fEV%2Bk8YiLYGBcFjzeVsf0fWZeu0IKdNI9pqSoAVRXsCYh37n2VGB4YBUYZ38st4jgnM21D6oXIo%2BUe5ApzUGl8GMs8F%2FXafJunLPpF3V16%2FPWrAEjJn2tWC%2F4wNiqeqM6spaR4fPCFn932ISzuRTi8Oovh9y%2BqBsRglLvpVB6Or2zxwbKEvI3BdddiqrLUjOofD9oWUIUt9oBFXsmPPWQQigrYQZNWx%2BL7ago%2BG6lps2OlTf4KB5xSpqCkvIDOF8tnwwLiUDqkYniODT5g6J%2BoDH6FJTJ1sHUwl2nT37fP8D1R7IuwvVwzPZ0X7ifpPwMbZOHfdaqEfSqMZe7oCamTfxinf2mtXvl2h%2F7sfmKHERnh9lGf8CQqsoC6XlwXxQpD%2F6B9OnfR0aSr%2BqmtO9JQws%2FB1ZZQ47yDc2hOr7unkuHhQ7Y9QAKKjGdKsITsPO7hDKjBRcaI4RKxO%2BnLMew2LJMIi4SJ0xd277s4RGTxQsXJvq6Wg%2BLKJl5tu0gCBSvbOz7CWJwZ97RYCTvf0Rq1PTtATimfnePol8GkT0xSJBmSA58BpkGdH5NEwHKIPjwnwlyLqdBFyCHJ1uKb86AIujzosLXDU2PlLnRDNz91SsDjk5Q1dgjZJ0k7xhm%2FOGVX22iHrvXllZskNJoFsiTg%2FXg3sknRcfBTSMxwcUGaI%2FX%2BjEJ7zOHyYB6JoD6oIfCLtBZZLouwz7gMp8KvNRdmijf2br%2FA7JyUatv6bdxotYEN05zPGvXMUVZ%2FgCTn3hfaC9WJRRFRimuU8E89NerIb4y6VjiFk9glVl6rr%2BoosTbKL5duIHHG1TMEsoIGYH%2BMQpnvbtT6x9ZG5Dr11jS%2Bsb%2Fv5T8XCoMeT8n9IlkQWpdBvrCGS%2B2F5alSdZ83iJ2us2VdEcRdv320rzI0hfCrmwbZFeNUqsA7R3whgjXnbP8LvMt%2FI1tV6OwMyBSPob5k1k0BpX%2BoBPJSbARXFcTl%2F%2FJeAoIJMeA1bx26OVueplJbsmEXPzxF7FpKhTqeoZPBf7%2F57LXTopC%2BXinnF4DtaYmfTaeERk8B3ufO9QG1gliy1JF27OxD%2Bh8pH3MBV9VqAT%2BDjELf5EpSBZVfECxMg1Ol6tevX9hF1874IU5zcFRicpRdIwIHeA3CipSVW93PbH3zBa5h4qCakSg7SJY2LpL5kud43yiz4aMH0kXVSWw4NrlcYjowRcuPcmVLUbcNGoTh4FgmyL3eVt1QdM9gjwtsK9kV7NQGf5boXGtAq%2BPHv761G0Ag3lyuvMq2YMq5PN095pxtQAzhsaLzVYMKP4m64qIfxQrSaLKMEHd8KqUQ5AILr3ot5sWOQCQ6L7oGf%2FjNnOFxdpNw4qzd9aGjvrfh08MBOuCiT9UfapTVmh51rZzyq,NA,NA,NA,NA,NA,#460436340,NA,NA,Omoto,NA,NA,NA,NA,NA,Cross,NA
2097,Hjc Cs-r3 Treague Eléctrico Para Mujer Cascos De Moto De Nie,292.99,NA,0,3,12,24.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-489993359-hjc-cs-r3-treague-electrico-para-mujer-cascos-de-moto-de-nie-_JM,NA,NA,NA,NA,NA,#489993359,NA,NA,HJC,CS-R3,Treague,NA,NA,NA,Integral,NA
2098,"Hjc Is-17 spark Full-face Casco De Motocicleta, Mc-1 Up Shop",324.99,NA,0,3,12,27.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468651947-hjc-is-17spark-full-face-casco-de-motocicleta-mc-1-up-shop-_JM,NA,NA,NA,NA,NA,#468651947,NA,NA,HJC,IS-17,Spark,NA,NA,5.1 lb,Integral,NA
2099,Cascos De Moto Y Deportes De Motor Gmax 72-5730x,130.879,NA,0,100,6,21.813,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486342760-cascos-de-moto-y-deportes-de-motor-gmax-72-5730x-_JM,NA,NA,NA,NA,NA,#486342760,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2100,Personalidad Motocicleta Casco Lucha Contra Niebla Carreras,35.655,NA,0,10,12,2.971,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495623258-motocicleta-completo-cubierta-casco-protector-solar-doble-lu-_JM,NA,NA,NA,NA,NA,#495623258,NA,NA,Nenki,NA,NA,Abierto,NA,NA,NA,NA
2101,Gmax Gm54s Modular Street Casco De Motocicleta  derk Soport,286.99,NA,0,3,12,23.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468651960-gmax-gm54s-modular-street-casco-de-motocicletaderk-soport-_JM,NA,NA,NA,NA,NA,#468651960,NA,NA,Gmax,NA,NA,Integral,NA,5.4 lb,NA,NA
2102,Cascos De Moto Y Deportes De Motor Gmax 72-5738s,130.081,NA,0,NA,6,21.680,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486342762-cascos-de-moto-y-deportes-de-motor-gmax-72-5738s-_JM,NA,NA,NA,NA,NA,#486342762,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2103,Casco Moto Jiekai Capirotazo Arriba Viseras Doble Casco,19.399,NA,0,2,12,1.617,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VICAMSTORECL,https://articulo.mercadolibre.cl/MLC-480569403-casco-moto-jiekai-capirotazo-arriba-viseras-doble-casco-_JM,NA,NA,NA,NA,NA,#480569403,NA,NA,Jiekai,NA,NA,NA,NA,NA,NA,Black/Blue/White
2104,"Hjc Cl-max2 ridge Modular/flip Up Casco De Moto, Xl Up Shop",181.99,NA,0,3,12,15.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468652545-hjc-cl-max2ridge-modularflip-up-casco-de-moto-xl-up-shop-_JM,NA,NA,NA,NA,NA,#468652545,NA,NA,HJC,CL-Max II,NA,NA,NA,2.25 lb,Integral,NA
2105,Motocicleta Equipaje Casco Gancho Scooter Soporte De Gancho,20.811,NA,0,10,12,1.734,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495657837-personalidad-motocicleta-casco-lucha-contra-niebla-carreras-_JM,NA,NA,NA,NA,NA,#495657837,NA,NA,NA,NA,NA,Abierto,NA,NA,NA,NA
2106,"Casco De Moto De Media Concha Aprobado Por Dot, Negro Brilla",70.99,NA,0,3,12,5.916,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468652710-casco-de-moto-de-media-concha-aprobado-por-dot-negro-brilla-_JM,NA,NA,NA,NA,NA,#468652710,NA,NA,NA,NA,NA,NA,NA,3 lb,Integral,NA
2107,Cascos De Moto Y Deportes De Motor Gmax 72-5730s,130.081,NA,0,NA,6,21.680,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486342774-cascos-de-moto-y-deportes-de-motor-gmax-72-5730s-_JM,NA,NA,NA,NA,NA,#486342774,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2108,Casco Moto Ls2 Ff352 Infinite Blanco Negro Amarillo,52.99,NA,NA,5,12,4.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOTOXTREME.CL?brandId=329,https://articulo.mercadolibre.cl/MLC-466725103-casco-moto-ls2-ff352-infinite-blanco-negro-amarillo-_JM,NA,NA,NA,NA,NA,#466725103,NA,NA,LS2,INFINITE,FF352 ROOKIE,NA,Unisex,1350 g,Integral,NA
2109,Hjc - Casco De Moto Treague Para Adultos Cs-r3 Street - Mc-1,160.99,NA,0,3,12,13.416,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468652782-hjc-casco-de-moto-treague-para-adultos-cs-r3-street-mc-1-_JM,NA,NA,NA,NA,NA,#468652782,NA,NA,HJC,CS-R3,Treague,NA,NA,NA,Integral,NA
2110,Cascos De Moto Y Deportes De Motor Gmax 72-5730xx,130.081,NA,0,NA,6,21.680,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486342779-cascos-de-moto-y-deportes-de-motor-gmax-72-5730xx-_JM,NA,NA,NA,NA,NA,#486342779,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2111,Casco A Prueba De Viento Motocicleta A A Prueba De Viento A,4.006,NA,0,10,12,334,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495659324-motocicleta-equipaje-casco-gancho-scooter-soporte-de-gancho-_JM,NA,NA,NA,NA,NA,#495659324,NA,NA,NA,NA,NA,Abierto,NA,NA,NA,Roja
2112,Hjc Cs-r2 seca Full-face Casco De Motocicleta Up Shop,169.99,NA,0,3,12,14.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468653329-hjc-cs-r2seca-full-face-casco-de-motocicleta-up-shop-_JM,NA,NA,NA,NA,NA,#468653329,NA,NA,HJC,CS-R2,Seca,NA,NA,2 lb,Integral,NA
2113,Troy Lee Designs Factory Adulto Se4 motocross Casco De Motoc,693.99,NA,0,3,12,57.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468650765-troy-lee-designs-factory-adulto-se4motocross-casco-de-motoc-_JM,NA,NA,NA,NA,NA,#468650765,NA,NA,Troy Lee Designs,NA,Factory,NA,NA,NA,Cross,NA
2114,Casco Moto Cascos Bicicleta Cara Completo Táctico Plata,51.416,NA,0,200,12,4.285,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-480558713-casco-moto-cascos-bicicleta-cara-completo-tactico-plata-_JM,NA,NA,NA,NA,NA,#480558713,NA,NA,NA,NA,NA,NA,NA,1900 g,NA,NA
2115,Accesorios Motocicleta Titular Casco Percha Estante Gancho C,5.116,NA,0,6,12,426,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-469445029-accesorios-motocicleta-titular-casco-percha-estante-gancho-c-_JM,NA,NA,NA,NA,NA,#469445029,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
2116,Cascos De Moto Y Deportes De Motor Gmax 72-5731x,130.081,NA,0,NA,6,21.680,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486342783-cascos-de-moto-y-deportes-de-motor-gmax-72-5731x-_JM,NA,NA,NA,NA,NA,#486342783,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2117,2 X Moto Abierto Cara Casco Bloquear Para Rápido Liberació,2.44,NA,0,96,12,203,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-469454282-2-x-moto-abierto-cara-casco-bloquear-para-rapido-liberacio-_JM,NA,NA,NA,NA,NA,#469454282,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
2118,Casco A Prueba De Viento Motocicleta A A Prueba De Viento A,9.426,NA,0,20,12,786,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/3CELECTRONICSSTORECL,https://articulo.mercadolibre.cl/MLC-495771136-casco-a-prueba-de-viento-motocicleta-a-a-prueba-de-viento-a-_JM,NA,NA,NA,NA,NA,#495771136,NA,NA,NA,NA,NA,Abierto,NA,NA,NA,Como
2119,Cascos De Moto Y Deportes De Motor 109018403,203.348,NA,0,100,6,33.891,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486343658-cascos-de-moto-y-deportes-de-motor-109018403-_JM,NA,NA,NA,NA,NA,#486343658,NA,NA,Troy Lee Designs,NA,Factory,Rebatible,NA,NA,NA,NA
2120,Casco De Motor Cara Abierta Capacete Racing Casco De Moto,9.288,NA,0,NA,12,774,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-470108509-casco-de-motor-cara-abierta-capacete-racing-casco-de-moto-_JM,NA,NA,NA,NA,NA,#470108509,NA,NA,Jiekai,NA,NA,Integral,NA,1200 g,NA,NA
2121,Scooter Motocicleta Cara Abierta Medio Casco Cuero Visera,7.277,NA,0,200,12,606,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUENSUERTECL,https://articulo.mercadolibre.cl/MLC-496080289-scooter-motocicleta-cara-abierta-medio-casco-cuero-visera-_JM,NA,NA,NA,NA,NA,#496080289,NA,NA,No Brand,NA,COLOR AZUL,Abierto,NA,NA,NA,NA
2122,Fox Racing C3po Le Juventud V1 Motocross Casco De Moto - Or,184.082,NA,0,2,12,15.340,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPICEIMPORTSCL,https://articulo.mercadolibre.cl/MLC-479249474-fox-racing-c3po-le-juventud-v1-motocross-casco-de-moto-or-_JM,NA,NA,NA,NA,NA,#479249474,NA,NA,Fox Racing,V1,COMINU035945,NA,NA,NA,Cross,NA
2123,Ls2 Helmets Rebellion Casco Para Motocicleta Con Correa Para,204.99,NA,0,3,12,17.082,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470765703-ls2-helmets-rebellion-casco-para-motocicleta-con-correa-para-_JM,NA,NA,NA,NA,NA,#470765703,NA,NA,LS2 Helmets,590,Rebellion,Integral,NA,3 lb,NA,Negro
2124,Cascos De Moto Y Deportes De Motor Gmax G104199,178.505,NA,0,100,6,29.751,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486343760-cascos-de-moto-y-deportes-de-motor-gmax-g104199-_JM,NA,NA,NA,NA,NA,#486343760,NA,NA,Gmax,NA,NA,NA,NA,NA,Rebatible,NA
2125,"Torc T14  mako Cara Completa Casco De Moto Con Graphic, L,",191.99,NA,0,3,12,15.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470765759-torc-t14mako-cara-completa-casco-de-moto-con-graphic-l-_JM,NA,NA,NA,NA,NA,#470765759,NA,NA,Torc,T-14,T-14,Integral,NA,5 lb,NA,NA
2126,Casco De Cuero De Cara Abierta De Motocicleta Con Anteojos,7.145,NA,0,200,12,595,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BUENSUERTECL,https://articulo.mercadolibre.cl/MLC-496080296-casco-de-cuero-de-cara-abierta-de-motocicleta-con-anteojos-_JM,NA,NA,NA,NA,NA,#496080296,NA,NA,No Brand,NA,no model,Abierto,NA,NA,NA,Black
2127,Cascos De Moto Y Deportes De Motor Oøneal 0623-125,175.275,NA,0,NA,6,29.212,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486344234-cascos-de-moto-y-deportes-de-motor-oneal-0623-125-_JM,NA,NA,NA,NA,NA,#486344234,NA,NA,O'Neal,NA,NA,Rebatible,NA,NA,NA,NA
2128,Casco Calavera Burbuja Doble Uso Craneo Choppes Moto,37,NA,3,2,6,6.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VIGA-MOTOS,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=Nhm42673Nn4b6QAffEMGyrDRh%2BWCtTSSTPd9dDBULb4KeE3dW%2BYaFVUycGQFuiwc9UaySZ4lr85zxJfkteTWMnshH0%2BIOSB99CCp%2BawGEGuhqY3C4%2BvnZl2Lu2vFRFImsLTS3EKW7NfKsLux149TgQR%2FjQzcU2KAHh%2FnSBpksiqxbc0F5RPOvns8sRaDcVRmnJz5pC5hrpnNC%2FkmLQtfzGyWgL45eyOEUtaSJaXV2jwZgjtOdfrLCmiZoLN07%2FC4SnKswuJpZifdvAQ10LPCdYP15sCFJh3U8Fn6DOOLrkPDPuiDt%2B0sXorseZbERrcl7SMBu8i6eE2HbgrxTTUwQU62RrE9Orxk7RSEtlAmgDKdRQbt04kHV%2F%2BdkUAP53sa7iCxUHzHNR%2F0a9OB%2B4RhxL1wHGWkXjLidpc64mZAXuKk80xsyCPbEnxG549h6NUqQF2hQnvGef5TpmJtnfV4IjNlTP%2BmfFBeJkFMoVFS7b2JKuora1LupRvxXbY0L7Kdla3OSWOTIarfcNf4XmwrNcU3Uz%2F0Rx89L4Ci1r0zdC3REXZeMnRxCRAN56nIP9HX%2FrbvVuiAjmQKBaZVPQWKV4dfeKyCGSzT2NZAkSDBI5GAC1dJh8%2BEMj3mRLhw00Pb6P498%2FIthEFbM6yjHkkRVbYijRn%2F%2BNKFGjYI7mts%2FESiTt7g4k08j7nMfbnZ6swRJfjY4dkBgHWfCc7a9TTPiDOnRjbH0pFQanEl97BwBDS1Ve45SUw0Mo2zqZ3xtb9vbHGqcxxM3yZo2Qe9ceolpFZJZ3ELLKC0evKVg2ug12C0%2FnsZF4rZP3MuI0ZU%2FX82LNAdawTV5qKZZGBOnaEVU1UNRnf%2FGT6%2BgwlOQBg0%2BMHi7AACE2RMOA4qxslfauiNoEekUjBKzMqQPszntsp%2FR9XaCV6vBSXB2weChg%2FcUssM9jmLBwoWwJljJ6UZb9nhHhcjOo65tgLEIccQdk5yYu9yIZDRtztnEZ9auhzgcxMyyAjSgnoJy%2BQkE%2FiHLg42Kx%2F6Fzjg4Rgn0D%2FShYH1c40wIfNteUHLBpzxtOWQeU3DZh2HmboKZExgh1yFz09BsIoyBDSzjZs5KQ6dNNjSsOKq5e1wRXWFDhfSc2sNC26IqMxu91EFp7lKd7NAw16VZDVQ8c85OeBoVtqATvM%2BNXCrigl2ivwLKIzLzm5x6MYmrbU1xN%2FZ69sytmb7QdZS9xl45xttz28tog%2Fv82hlziHlDhB7qj7kNfdP7IrowwkxKlxNooICybOTzJqwktY%2FIzAHvaeRj%2B44Mo4jFWgJWqYV1tZxVSsykkwK3Ag9GXML%2FI%2Bz3M1ErJjmZieBzhtGUCN%2BeF7fvBKOBd31GswzhM%2FXCQxMalFWUZu19Bs78cn%2FFpkLhTPyW%2BBdWrqyMkQ5L361BcSVm8zBEoLO70%2F3CNLv00xbwU01kGvY1cg3HIUJdeC0c9iB3yIMbRR%2FJv0cSHBrnGG8xg8qQH%2Bc0pPyyLViyPU90rp6NxiBd5D0XZnjtpn8jN%2BVfrSap6LDi1klS5qisI0dFGvfXsihynkT8mVZ8wWT3ueZ%2FRevoxYzCcLJafAts%2BwBr0c1mj7E1HgIdegEy3i%2B3RztX0L6RDYxBeEIIDJoOfPia2v9KjUicHwrsVDxQf0US9j%2BzemkxkbzBKNFbv7nJXE4ViNci0JBQr5oxu712%2BuWaDkSJYpsSm7gc%2FPG9mLGaBVGxLF1%2F7%2FJQfG3KwAjv4KYzVTsk5tBgmkqBDwVgBsiOS2iSe6TbbdqSlXtKfDsJv6MLuUsLoNZ1LbokaDPpAUA1Lk%3D,NA,NA,NA,NA,NA,#489832649,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
2129,"Nuevo!!! Línea Slim, Casco De Motocicleta Fibra De Carbono G",222.99,NA,0,3,12,18.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470766687-nuevo-linea-slim-casco-de-motocicleta-fibra-de-carbono-g-_JM,NA,NA,NA,NA,NA,#470766687,NA,NA,NA,NA,NA,NA,NA,2.4 lb,Integral,NA
2130,Casco Moto White Amarillo Azul Shift,99.99,NA,NA,111,6,16.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SPATRAIL?brandId=287,https://articulo.mercadolibre.cl/MLC-494616066-casco-moto-white-amarillo-azul-shift-_JM,NA,NA,NA,NA,NA,#494616066,Amarillo,"L,M,S,XL,XS,XXL",Shift,NA,Casco Moto White Amarillo Azul Shift,NA,NA,NA,NA,NA
2131,"Casco Protector P/motociclista, Medio Rostro Cubierto, Negro",6.233,NA,0,200,12,519,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BETTERONECL,https://articulo.mercadolibre.cl/MLC-496292605-casco-protector-pmotociclista-medio-rostro-cubierto-negro-_JM,NA,NA,NA,NA,NA,#496292605,NA,NA,no brand,NA,no model,Abierto,Unisex,550 g,NA,NA
