search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potência de saída (RMS),Tipos de alto-falante,Tipos de filtros do alto-falante,Lugares de colocação,Formato do alto-falante,Configuração de canais,Quantidade de alto-falantes,Peso,Linha,Voltagem,Conectores de entrada,Sensibilidade de entrada,Largura,Profundidade,Altura,Resposta máxima em frequência,Resposta mínima em frequência,Cor
1789, Caixa Som Recarregável Portátil Bluetooth Fm/usb Com Leds ,92,NA,5,14,12x,7.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IEI+ARTIGOS,https://produto.mercadolivre.com.br/MLB-1239228409-caixa-som-recarregavel-portatil-bluetooth-fmusb-com-leds-_JM,NA,NA,NA,NA,NA,#1239228409,Idea,Caixa SOM,15 W,NA,NA,NA,Torre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vermelha
1790, Caixa De Som Bluetooth Mini Speaker Yst-889 ,63,NA,7,5193,12x,5.25,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CRISTIANO.ANDRADE.8,https://produto.mercadolivre.com.br/MLB-987174450-caixa-de-som-bluetooth-mini-speaker-yst-889-_JM,NA,NA,NA,NA,NA,#987174450,mini speaker,YST-889,5 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,Auxiliar,NA,NA,NA,NA,NA,NA,NA
1791, Caixa Som Bluetooth Amplificada 300w + Brinde Bolsa Térmica ,779,NA,17,29,12x,65.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/LOJAVALENCIO,https://produto.mercadolivre.com.br/MLB-802047040-caixa-som-bluetooth-amplificada-300w-brinde-bolsa-termica-_JM,2,0,0,0,0,#802047040,Sumay,300w Infinity,300 W,caixa,torre,portátil,12,NA,NA,7.5 kg,NA,NA,"USB, cartão sd, Entrada para Microfone",NA,NA,NA,NA,NA,NA,NA
1792, Caixa De Som Ativa Frahm Groov Gr15abt Bluetooth 350 W Rms ,1399,NA,2,6,12x,116.67,NA,Entrega a combinar com o vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/RW-CAR,https://produto.mercadolivre.com.br/MLB-1091993406-caixa-de-som-ativa-frahm-groov-gr15abt-bluetooth-350-w-rms-_JM,NA,NA,NA,NA,NA,#1091993406,Frahm,gr15a bt,350 W,NA,NA,NA,NA,NA,NA,14 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793, Kit 6 Caixinha Som Speaker Bluetooth Prova Dagua Chuveiro ,130,NA,513,771,12x,12.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,12,https://perfil.mercadolivre.com.br/ELITE+SHOP,https://produto.mercadolivre.com.br/MLB-954712664-kit-6-caixinha-som-speaker-bluetooth-prova-dagua-chuveiro-_JM,7,2,1,0,2,#954712664,BTS,SPEAKER 06,2 W,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,80 dB,NA,NA,NA,NA,NA,NA
1794, Caixa Caixinha Som Portátil Bluetooth Mp3 Pendrive - Kit 4un ,119,NA,9,14,12x,11.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IMPORT+SPACE,https://produto.mercadolivre.com.br/MLB-1140894980-caixa-caixinha-som-portatil-bluetooth-mp3-pendrive-kit-4un-_JM,NA,NA,NA,NA,NA,#1140894980,Altomex,A 23,8 W,Woofer,Ativo/Passivo,Mesa,Caixa,2.1,1,565 g,Portátil,DC 5V,USB,NA,15 cm,13 cm,15 cm,22000 Hz,120 Hz,Sortido
1795, Caixa De Som Bluetooth Portátil Jbl Flip 4 À Prova De Água ,489,NA,2,112,12x,46.74,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,2909,https://perfil.mercadolivre.com.br/DIRETOCOMVOCE?brandId=1328,https://produto.mercadolivre.com.br/MLB-1134636586-caixa-de-som-bluetooth-portatil-jbl-flip-4-prova-de-agua-_JM,2642,188,38,11,30,#1134636586,JBL,JBL FLIP4,16 W,NA,Passivo,NA,NA,NA,NA,0.524 kg,Portátil, , ,80 dB,NA,NA,NA,NA,NA,NA
1796, Caixa Som 6000w Ampmificada Bluetooth Ativa Grave 15p Usb Fm ,769,NA,3,46,12x,64.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA+CRUZ,https://produto.mercadolivre.com.br/MLB-1191421341-caixa-som-6000w-ampmificada-bluetooth-ativa-grave-15p-usb-fm-_JM,NA,NA,NA,NA,NA,#1191421341,Xion,Xion Móvil Profesional,250 W,NA,NA,NA,NA,NA,NA,12 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797, Caixa Som ,60,NA,5,7,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DALAZENMARCELO,https://produto.mercadolivre.com.br/MLB-1271359849-caixa-som-_JM,NA,NA,NA,NA,NA,#1271359849,exbom,VC-M874BT,12 W,Woofer,Woofer,"Sala, Quarto, Festas, Eventos, Sítio, Praia",Torre,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798, Caixa De Som Bluetooth Mini Bts-06 À Prova D'água Grud-show ,27,NA,11,3,5x,5.91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOPSTYLUS,https://produto.mercadolivre.com.br/MLB-1148198828-caixa-de-som-bluetooth-mini-bts-06-prova-dagua-grud-show-_JM,NA,NA,NA,NA,NA,#1148198828,JBL,WATERPROOF SPEAKER,6 W,Mini tweeter,redondo,na parede,Caixa,5.1,NA,NA,NA,NA,NA,80 dB,NA,NA,NA,NA,NA,NA
1799, Jbl Go 2 Caixa De Som Original Bluetooth P2 Garantia E Nota ,194,NA,2,3,12x,16.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,1497,https://perfil.mercadolivre.com.br/GSMIXIMPORTADOS,https://produto.mercadolivre.com.br/MLB-1138444476-jbl-go-2-caixa-de-som-original-bluetooth-p2-garantia-e-nota-_JM,1374,98,18,4,3,#1138444476,JBL,GO 2,3 W,NA,Passivo,NA,NA,NA,1,184 g,NA,NA,NA,80 dB,NA,NA,NA,20 kHz,180 Hz,NA
1800, Caixa De Som Bluetooth Q3 Usb Mp3 Aux Com Suporte Celular ,42,NA,1,9999,6x,7.15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BOMBARATOSTORE,https://produto.mercadolivre.com.br/MLB-1209030564-caixa-de-som-bluetooth-q3-usb-mp3-aux-com-suporte-celular-_JM,NA,NA,NA,NA,NA,#1209030564,SOM,HFQ3,5 W,NA,NA,NA,Caixa,NA,NA,457 g,NA,NA,Auxiliar,NA,NA,NA,NA,NA,NA,NA
1801, Caixa De Som Mini System Bluetooth Pendrive Fm Cd Sd Aux Pc ,329,NA,NA,36,12x,27.49,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/INFORMARCAS,https://produto.mercadolivre.com.br/MLB-1276966007-caixa-de-som-mini-system-bluetooth-pendrive-fm-cd-sd-aux-pc-_JM,NA,NA,NA,NA,NA,#1276966007,Knup,KP-6026BH/D,50 W,NA,Ativo,"Mesas, móveis e superfícies planas",Caixa,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802, Caixa Som Charge 3 Grande Maior Bluetooth Potente 30w Cinza ,88,NA,7,3,12x,8.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/MARTAELIASGONSALVES,https://produto.mercadolivre.com.br/MLB-1220482932-caixa-som-charge-3-grande-maior-bluetooth-potente-30w-cinza-_JM,9,3,0,0,0,#1220482932,JBL,Xtreme mini,30 W,Woofer,Ativo/Passivo,De piso,Caixa,2.1,2,800 g,NA,NA,USB,80 dB,NA,NA,NA,20 kHz,65 Hz,NA
1803, Caixa De Som Bluetooth Xiaomi Dourada Entrada Para Cartão Sd ,238,NA,4,2,12x,19.83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GA.VARIEDADES1981,https://produto.mercadolivre.com.br/MLB-1222875979-caixa-de-som-bluetooth-xiaomi-dourada-entrada-para-carto-sd-_JM,NA,NA,NA,NA,NA,#1222875979,Xiaomi,Mi speaker,3 W,Potente,Ativo,Portatil,Caixa,Sterio,3,270 g,NA,NA,USB,NA,NA,NA,NA,NA,NA,NA
1804, Caixa De Som Bluetooth Pulse Sp230 30w Rms Usb Power Bank ,186,NA,4,6,12x,17.86,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SULMART+BR,https://produto.mercadolivre.com.br/MLB-1217380205-caixa-de-som-bluetooth-pulse-sp230-30w-rms-usb-power-bank-_JM,NA,NA,NA,NA,NA,#1217380205,Multilaser,SP230,30 W,NA,Ativo,NA,Caixa,NA,NA,0.7 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805, Jbl Xtreme 2 Bluetooth Iptx Garantia Br Revenda Autorizada ,1186,NA,4,3,12x,98.91,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,1871,https://perfil.mercadolivre.com.br/GENERAL+ELETRO,https://produto.mercadolivre.com.br/MLB-1211514670-jbl-xtreme-2-bluetooth-iptx-garantia-br-revenda-autorizada-_JM,1217,321,170,67,96,#1211514670,JBL,Xtreme,40 W,Woofer,Passivo,NA,Caixa,2.1,1,NA,NA,NA,NA,80 dB,NA,NA,NA,20 kHz,70 Hz,NA
1806, Som Ambiente 4 Caixas Jbl C321 P+amplificador Bluetooth Sa10 ,1300,NA,2,39,12x,108.34,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/VSSOM+BTOS,https://produto.mercadolivre.com.br/MLB-1109110333-som-ambiente-4-caixas-jbl-c321-pamplificador-bluetooth-sa10-_JM,NA,NA,NA,NA,NA,#1109110333,JBL,C321/SA10,100 W,NA,NA,NA,Caixa,2.1,NA,NA,Ambientare,NA,RCA,NA,19 mm,12 mm,19 mm,NA,NA,NA
1807, Caixa Som Bluetooth Jbl Party Box 300 Original Nota Fiscal ,329,NA,1,38,12x,27.49,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MONDIAL+ELETRODOM%C3%89STICOS?brandId=1671,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=0slr2rbryNV7ZFavSMusLOUKYgYyGWLUoI8zMv9ZhPXFPZKBgfkCTB2R9uKGm9m3vep2PTa%2B0pvGtL%2FqahsqYVwy%2BRCTAxQ4zY6SdvIM7tkpB5rkefiTHlw4RQShw2FrBBE9FwlIPhZgvO%2FC0eYH6bB9MpZSTVcheX78ys3bWBFQo%2FB0V5%2BrzNX15WJ8P9N7WtuQC86tf5WnbOl9nw0otAb0245i5QFxHrckChtqpHohoOTqYqq5OqHJCD5Vo1au2FpJTLQQMQAy3ktYVgq6ZQGguwoOIPlhACUpsVSmAGythQxbhV9I2TK0MEtS6GbvQVz%2FOBj5vdEZ0v2Gnrkc5iDu1bizbZSsJJlV87NLvkKKC%2BExArFFmaDiU9N8G3FW86KgXocU6PcewvRU%2FsIUdapSb7o0ViJcdyWOpqv6LIjZwCzkN99sVlMUwPMh3m8g9yEyceMnrlwGMPyMnsignZraji%2F3ns3F7C%2FCfmWQaxQx%2B9ItR8dFp9t6QCt06NcqmOGGP8PCtCDxd%2BpLTNoeHtMI8mKtKgVmdFKyDqu4xqFtYPhwjAtnaN4pfqvEl9txWB8%2FYmW9XkZjXNL2Qaa%2BGDbTDBC2ia%2Blbg9UaxTk5w2yyF%2B2qHEStwbpQPacQanMyD%2Beg3m4RC5LsRFIHy5D9CSvteuWELp%2FUHrrzh3GfTcGOw67KBuD%2FQ%2BSt1LEoAM%2Facy9uulgDoT6X6hs45b5BqnJSrBuoLeVqm%2FamkcwDzaVaQaWiGKvx1C67GhHpe%2F67pINmM56YEy0mW4Y3WMPDkYv13mu49FY2iigBf65eOmK1o4gXZB7yEim73tnQbbC88Wc3yg82x2TWct5NGksdm%2BA%2FxUcs2%2BPkudHCJ4bpVzXl9N%2BFZyAMLNjhXRsclc%2B4AQctaZJZ%2FkFG5fvNHxuJNRrOlNnE3CYb6uAtw%2FbJVXhtRdyz8ywQSJAJH8%2FgQS0W5wGcrAhV55G6wEniow%2FLuDaZYkqbOl3pmbNIOdCNkCrD2xXFFkqO5llHFcrhmHa37iHafpeN9uUB6WQiVyq4kUYGomZKfddJlnmprqEzKSZQX3PPP4gxt1MbfEQ2PowR9pkfTr7aWZgKHltVebhs3RUK%2FaPeZc%2FpGmp0g%2FLbZ7JbdTsxDIhV1XliROTjRFw9Jtln%2FSOOm9PlylkZPuRaIuTfZGfPsLwb4LbvcGZjIgOJnLxTCwB%2FJu9p%2FiQc9frGLgY8yY9LrJqdSWaX0Y5AlxYu4k1lQ9TfgI5iCNNzddHxJRc7Q9Be5XO3NFPsXwEXc9FwHeWQYuDw1VsGICCSktBS%2ByyJeTSeBN9QYR5ksx837Z0toZd9DGN32t0hoaQivFVv7wHkYz8Sn4fo%2BcPXtKd%2BT%2F8x9YRvBJd9IhbzpLmfvkoEFIZDCvwjDiwcNrF3xO%2F0cASS4urHO4x3Ss7UTN5JR77nvYyzEs4vvuCJJ0UBbTAypfiGzdZGF88depAoajfWPXtwKvuNQCHkijMhGK6s4W%2B9o8%2FYAzNyaywsOhl3CEI9mXx1nPKeREIdkm9nLFew9l37CSz6X2cJ0EW0bWD3m3KIzaGyZPpEEn93qALXRiNV1SJT77AnhJtPFlXh2FWNcPBiufgi4IJkGWKIAyppXjx1tKUfz7OOwdIYT2Tx4zojN%2BQ17%2FQn%2F0by4U6T%2BxL2t06ivwFXOoY602lcEgr%2BMVDPVuaYPZd%2BXlUbh9JdfydZyAKV1ZBnd4SNimS0nrajqfHPv6159FU39lkG03FAFXt%2BEvC1N5Iys%2BpsC7T9PkYNi47YBbbu%2BB6sQdU%2B%2FSi5Rcv1z3khsl0yo9cHA4dmXfIt6fOqSOzT7fEYCzN0rm%2BUO5sAGNQH2rvsilvAhnzWQEqfHRm0OHKvtrGWJul46gZIBH9qADZPi5dak5N,NA,NA,NA,NA,NA,#1130449249,Mondial,MCO-08,100 W,NA,Mini tweeter,NA,Caixa,NA,NA,NA,Multi Connect,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808, Caixinha De Som Portátil Trilha Jbl Clip 3 Preta Original ,2599,NA,1,9,12x,216.58,NA,Entrega a combinar com o vendedor,NA,NA,4.8,34,https://perfil.mercadolivre.com.br/AUDIOSYSTEMBR.COM,https://produto.mercadolivre.com.br/MLB-1190896731-caixa-som-bluetooth-jbl-party-box-300-original-nota-fiscal-_JM,29,4,0,0,1,#1190896731,JBL,PartyBox 300,120 W,CAIXA,Woofer,chão móvel,Caixa,2,NA,15.84 kg,NA,NA,Entrada para Microfone,NA,69 cm,32 cm,31 cm,NA,NA,NA
1809, Caixa De Som Bulldog Francês Cachorro Portatil Bluetooth ,269,NA,3,17,12x,25.80,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,79,https://perfil.mercadolivre.com.br/SANBOX-BR,https://produto.mercadolivre.com.br/MLB-1240979734-caixinha-de-som-portatil-trilha-jbl-clip-3-preta-original-_JM,74,5,0,0,0,#1240979734,JBL,Clip 3,3.3 W,NA,Ativo,NA,NA,Não se aplica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810, Caixa Som Bluetooth Amplificada 500wrms - Parcela Sem Juros ,64,NA,14,986,12x,5.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RUANYONGPING,https://produto.mercadolivre.com.br/MLB-1176134269-caixa-de-som-bulldog-francs-cachorro-portatil-bluetooth-_JM,NA,NA,NA,NA,NA,#1176134269,CM,M 12,8 W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811, Caixa De Som Ativa Frahm Groov Gr15abt Bluetooth 350 W Rms ,829,NA,2,2,12x,69.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,46,https://perfil.mercadolivre.com.br/RAPIDOMAGAZINE,https://produto.mercadolivre.com.br/MLB-1222932460-caixa-som-bluetooth-amplificada-500wrms-parcela-sem-juros-_JM,25,10,8,0,3,#1222932460,AMVOX,ACA 501 NEW PRETO BIVOL,500 W,NA,Ativo,NA,Caixa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812, Caixa De Som Bluetooth Portátil Kit 5 Peças ,1399,NA,5,3,12x,116.67,NA,Entrega a combinar com o vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/RCAR+DISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1091997392-caixa-de-som-ativa-frahm-groov-gr15abt-bluetooth-350-w-rms-_JM,NA,NA,NA,NA,NA,#1091997392,Frahm,gr15a bt,NA,NA,NA,NA,NA,NA,NA,14 kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813, Caixa De Som Bluetooth À Prova D'água Diversão No Banheiro ,359,NA,9,13,12x,29.92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/COMPRE+F%C3%81CILBR1,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=uY0ewgI%2BqwT7xcH2Zq97I7xqG7BJmg9tiENPRhe00Ee1wek0822Lpxm4H4dnQAo6tvkrpG15p55Cn4Cvn6Jl%2F7xHXTI8Z6XbIXXUOo8U0NVpauXTSjbSycmOGpBwKEJuWMiUrOqmPZqxjVLDerzFgJ565LlwqGKIcpuuyGDtYVGACqFYhBTouCP4ElvYLf2XJ3HT2AqEA8bzydr1X4SJVBDUGvyb5lLevLipli15QjO4PknCcLGALsnY%2BZGar1MLeMzz8%2BlQlSBZlhgpkWDGdYRTNPfWsg4kfN%2Bkz7hVgDgfjgxx9%2BfYFDNjUzegQ3jiZphKXqV%2B8kE073io2oyVtZIP53hzIOSAE05%2F0MSP%2BOwJIiFNtXJdVGl0Zhg7EGGlALH26DeZ%2BzEH%2FRK2ECWhN6dmiavHEMaISrA9ut9GNZFR1SLZO%2FnVug9K5EAfpTl7ni3lZVUHMiwnQ0wKbeG1uMJODi0Hhz8g5AH99FgeAYceqV9soNUk%2FmLJHzcm3%2FS7yMi7OE7lM%2BBpIhHMbOgtdIklhftqTO%2FV2H7ODJaQXdSWDK9GMK%2B%2BN16sHVgZPk5NaMeu1fJf5UeOo4Q1Vc7J%2FotOrf6ZtZuHtLYdu7arRA7NdKJom1PcFECi1h8R89W8pSdvKvpVw3%2Fe0oQsB%2FAh4B7i33vHcAzwxUBfxAxwL0bBqSxY358Jj21A0WyqaTxO0LhhTLV6lEUYy89FIBKuZnZkNSHh%2Fs6R6EJCu%2BC9c4HRJFVVlINv7lQi9QQVERqWJxnT%2Bl38hXcgXmvQR2tzhW3MM2UqZcY2HA7ihbZi4z%2FlwzZB6hRaCRLwvn4IIgpRQxCqqPYQ3nvPGlQ2qDNs%2BmKFApiH%2ByIx4x8HHeBcuYXMa7j60a8BZ%2BvB0lVLWF9aQxEsiR%2B%2BDDm7GlGExt2I1rhmUsR4eWSkhqDCDQV6AUfUT%2FxYbC6SvBEi2gbMjpUbhr9UvXNDwLB8p4IoJAUMMjp1sX9YOzMiMpyvBlXtfBRhQTeAXAsLRTSo6GwRmwDe4s0jH%2BBUKn5BAFVPS%2FvdJH5ElMjb4KDPnW1kmGAZ5YWj7k76%2FCP7VjgxBZIJ0Gi9nA1v3LrJj2fcORBjZ%2B1FpLP6YKSTric%2BsrOaXwqVrSjwnUrsCt3fEfkVNb0OkjRy7Y0%2FUiwdgXxcqSs607qNj0hHE1vbXHzWJiuRq87Od4%2BdbkrkgjFxxXEXimK0v0TemL89Mo%2BQbK1U4lLdmzASvMjK4og%2BnQkq%2FDqFVeCvcbr6SN1fr5w4sW9P2FDRyS%2FWQ3EioF1M8RUmnoWtYYj1i8r72rFn%2FwSQd0Bp%2FQFSpaMCu7l%2Fe3HqNd3X%2FpdpqO1qqX9JJoZCVa9I0g26rH9ApqYmas2fV%2FLScdTxPwGVA6zDIBPLtTWDLkT15kBLzYKpDB%2FYMgmmsntjyD3mAt%2BdkX8KNRi%2BE5todmm5%2Bi%2BODlwT8Pu4tA5YZOCaD0wHCutcv6CcNAw87OU8vltLCnB5lQSfmwMFktg3v2yWZal%2Fi6JDvlX9jglfl3oAeeGi9lsdBF6aVCsIzeZv4bRKmGrWeDb%2BFr%2BXhSPynxupaMnkJ5pwqgb6UzjeWILeH9nqkL0H4yHK7roYPge75vHFHc05q6%2BvpIpZYt1MsGrU6kbM6TXWP0ZmunCQoJs17%2FKM6HyS9PEOFiP4m2VICX%2BSwrkn%2FA7IVa6D1T2Nu%2Bp7WXmbWdJ9zZvje2a5PanCS0rPkz26XfKXCVNDcRL4K2aE%2Fm76FEbqkp7mj0S9UL5WRU78EhGDobseLFYlH0hMjKeFUNB3tZMMFCWbwsEjNPnhIVMZYoXjsheTtuzZlwylJvx1kXoJL1mTHLXEuEn0gAQzhPqnkJESezWa89ylAaZBQ1zamDH%2FAc03NuEYeElY3jSgzYf14JhNwOnljDjR%2BLon8kI%3D,0,1,0,0,0,#1193512296,Boombox,Boombox Grande,60 W,Circular Passivo,Passivo,NA,Circular,5.1,2,1500 g,Caixa Som,Bivolt,USB,80 dB,NA,NA,NA,NA,NA,NA
1814, Caixa Som Bluetooth Caixinha Prova Agua Banheiro - Kit 10 Un ,159,NA,4,2,12x,15.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,87,https://perfil.mercadolivre.com.br/GGEELETRONICNET,https://produto.mercadolivre.com.br/MLB-1247671793-caixa-de-som-bluetooth-portatil-kit-5-pecas-_JM,52,17,16,0,2,#1247671793,Grasep,D-BH1019,10 W,Dinamico,SIM,SIM,SIM,NA,NA,NA,NA,NA,USB,NA,NA,NA,NA,NA,NA,NA
1815, Mini Speaker Caixa De Som Bluetooth Prova Dágua ,28,NA,36,2,5x,5.60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,2,https://perfil.mercadolivre.com.br/SHOPSTYLUS,https://produto.mercadolivre.com.br/MLB-1121501113-caixa-de-som-bluetooth-prova-dagua-diverso-no-banheiro-_JM,0,1,1,0,0,#1121501113,JBL,WATERPROOF SPEAKER,6 W,redondo,arredondado,na parede,Caixa,5.1,1,NA,NA,110V/220V (Bivolt),NA,80 dB,NA,NA,NA,NA,NA,NA
1816, Caixa Bluetooth Awei Y280 Anti Impacto E A Prova D'água ,185,NA,11,1,12x,17.77,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/ACME+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1038600737-caixa-som-bluetooth-caixinha-prova-agua-banheiro-kit-10-un-_JM,1,0,0,0,0,#1038600737,B-Max,BTS-06,3 W,Mini tweeter,Ativo/Passivo,De parede,Caixa,NA,1,140 g,Portátil,110V/220V (Bivolt),Bluetooth,80 dB,9 cm,5 cm,9 cm,100 Hz,20000 Hz,Sortidas
1817," Caixa Amplificada Frahm Mf 600 App - 150w Rms, Bluetooth ",26,NA,20,70,5x,5.89,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJAZAHI,https://produto.mercadolivre.com.br/MLB-1038192677-mini-speaker-caixa-de-som-bluetooth-prova-dagua-_JM,NA,NA,NA,NA,NA,#1038192677,Importado,Caixa de Som Bluetooth BTS-06,10 W,Subwoofer,Ativo,Móvel,Caixa,NA,NA,NA,NA,NA,NA,80 dB,NA,NA,NA,NA,NA,NA
1818, Caixa De Som Portátil Com Ventosa -bluetooth À Prova D´água ,229,NA,5,18,12x,19.17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/XUKEKUANG,https://produto.mercadolivre.com.br/MLB-1251481659-caixa-bluetooth-awei-y280-anti-impacto-e-a-prova-dagua-_JM,NA,NA,NA,NA,NA,#1251481659,Awei,Y280,16 W,NA,NA,NA,NA,NA,NA,1572 g,NA,NA,NA,80 dB,NA,NA,NA,NA,NA,NA
