search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Línea,Formato,Color
1314, Manos Libres Gafas Deportivas Bluetooth Auriculares ,39.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.325
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GARZONJL,https://articulo.mercadolibre.com.co/MCO-491116705-manos-libres-gafas-deportivas-bluetooth-auriculares-_JM,NA,NA,NA,NA,NA,#491116705,Samsung,NA,NA,NA,NA
1315, Auriculares Bluetooth Inalambrico I7s iPhone Android Airpod ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECN0-SH0P,https://articulo.mercadolibre.com.co/MCO-520225688-auriculares-bluetooth-inalambrico-i7s-iphone-android-airpod-_JM,NA,NA,NA,NA,NA,#520225688,Apple,2019,NA,NA,NA
1316, Traductor Multilingüe Bluetooth Auriculares Inalambricos Au ,143.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 11.999
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522500637-traductor-multilingue-bluetooth-auriculares-inalambricos-au-_JM,NA,NA,NA,NA,NA,#522500637,Zerone,NA,NA,NA,NA
1317, Audifonos Estéreo Inalámbricos Bluetooth Con Oreja De Gato ,62.280,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(8 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.190
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HOLAMALLCO,https://articulo.mercadolibre.com.co/MCO-521106559-audifonos-estereo-inalambricos-bluetooth-con-oreja-de-gato-_JM,NA,NA,NA,NA,NA,#521106559,NA,NA,NA,NA,NA
1318, Zzsy Auriculares Bluetooth Ipx7 Impermeables Inalambricos Bl ,92.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.583
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDAWINGERCO,https://articulo.mercadolibre.com.co/MCO-500933716-zzsy-auriculares-bluetooth-ipx7-impermeables-inalambricos-bl-_JM,NA,NA,NA,NA,NA,#500933716,ZZSY,NA,NA,NA,Green
1319, Auriculares Tws Bluetooth Inalámbrico Hqb - Q32 Con Micrófon ,66.385,NA,"
			
				Nuevo
			
			
		",(24 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.532
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MEJORARTUVIDACO,https://articulo.mercadolibre.com.co/MCO-515490384-auriculares-tws-bluetooth-inalambrico-hqb-q32-con-microfon-_JM,NA,NA,NA,NA,NA,#515490384,HQB,Q32,NA,NA,NA
1320, Audifonos - Manos Libres Inalámbricos Jbl Bluetooth ,200.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 16.667
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,5,https://perfil.mercadolibre.com.co/SIABATO25,https://articulo.mercadolibre.com.co/MCO-511165764-audifonos-manos-libres-inalambricos-jbl-bluetooth-_JM,3,1,1,0,0,#511165764,JBL,Response,NA,NA,NA
1321, Audifonos Inalambricos Bluetooth Tws4 Sport Free Touchpower ,54.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(132 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HUAL7831023,https://articulo.mercadolibre.com.co/MCO-526409553-audifonos-inalambricos-bluetooth-tws4-sport-free-touchpower-_JM,NA,NA,NA,NA,NA,#526409553,NA,NA,NA,NA,NA
1322," Bluedio T2s Auriculares Bluetooth En La Oreja Con Microfono, ",148.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 12.416
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-509257892-bluedio-t2s-auriculares-bluetooth-en-la-oreja-con-microfono-_JM,NA,NA,NA,NA,NA,#509257892,Bluedio,T2SBCA001,NA,Over-ear,Black
1323, Audifonos Aiwa Bluetooth Sport Recarg/manos Libres Negro Hc. ,149.800,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 4.161
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKITIENDA,https://articulo.mercadolibre.com.co/MCO-478870855-audifonos-aiwa-bluetooth-sport-recargmanos-libres-negro-hc-_JM,NA,NA,NA,NA,NA,#478870855,NA,NA,NA,NA,NA
1324, Auricular Bluetooth Inalámbrico Micrófono In-ear Xiaomi Mi L ,43.675,NA,"
			
				Nuevo
			
			
		",(999 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.640
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMAIFAN,https://articulo.mercadolibre.com.co/MCO-508783028-auricular-bluetooth-inalambrico-microfono-in-ear-xiaomi-mi-l-_JM,NA,NA,NA,NA,NA,#508783028,Xiaomi,Mi LYEJ02LM(1PC/Negro),Mi,NA,Multi
1325, Audifonos Bluetooth I7 Tws Mini + Base De Carga ,55.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.658
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PIXELTIENDA,https://articulo.mercadolibre.com.co/MCO-526421032-audifonos-bluetooth-i7-tws-mini-base-de-carga-_JM,NA,NA,NA,NA,NA,#526421032,NA,NA,NA,NA,NA
1326, Diadema Audifono Wireless Bluetooth Manos Libres Fm Sd ,79.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(29 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.658
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,1,https://perfil.mercadolibre.com.co/YEKARS,https://articulo.mercadolibre.com.co/MCO-457656375-diadema-audifono-wireless-bluetooth-manos-libres-fm-sd-_JM,NA,NA,NA,NA,NA,#457656375,Sony,NA,NA,Over-ear,NA
1327," Auriculares Inalámbricos Hbq Q32 Tws Bluetooth 5,0 Blancos ",109.000,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.028
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OMARGONSAN,https://articulo.mercadolibre.com.co/MCO-514442017-auriculares-inalambricos-hbq-q32-tws-bluetooth-50-blancos-_JM,NA,NA,NA,NA,NA,#514442017,HBQ,NA,NA,NA,NA
1328, Qcy Qs1 Auriculares Bluetooth V5.0 Estéreo Doble Micrófono ,149.900,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 4.164
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GONZALEZ74,https://articulo.mercadolibre.com.co/MCO-506253665-qcy-qs1-auriculares-bluetooth-v50-estereo-doble-microfono-_JM,NA,NA,NA,NA,NA,#506253665,QCY,NA,NA,NA,NA
1329, Reloj Inteligente Dzo 9 + Audifonos Bluetooth Combo ,64.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				33
				vendidos
			
		",(13 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.408
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/IMPORTADORADIMATELSOLUCIONES,https://articulo.mercadolibre.com.co/MCO-505750222-reloj-inteligente-dzo-9-audifonos-bluetooth-combo-_JM,NA,NA,NA,NA,NA,#505750222,NA,NA,NA,Over-ear,NA
1330," Auriculares Bluetooth, Audifono Inalámbrico Tipo AirPods ",54.990,NA,"
			
				Nuevo
			
			
		",(6 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.582
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARIS9857203,https://articulo.mercadolibre.com.co/MCO-496027488-auriculares-bluetooth-audifono-inalambrico-tipo-airpods-_JM,NA,NA,NA,NA,NA,#496027488,NA,NA,NA,NA,NA
1331, Audífonos Monoprice 8323 Pro Hi-fi Bluetooth Envío Ya ,134.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 3.747
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ELPCVELOZ,https://articulo.mercadolibre.com.co/MCO-455547283-audifonos-monoprice-8323-pro-hi-fi-bluetooth-envio-ya-_JM,NA,NA,NA,NA,NA,#455547283,NA,NA,NA,NA,NA
1332, U9 Mini Auriculares Sin Hilos Bluetooth Estéreo Oreja Inteli ,10.088,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 841
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SUNTEKSTORECO,https://articulo.mercadolibre.com.co/MCO-510149650-u9-mini-auriculares-sin-hilos-bluetooth-estereo-oreja-inteli-_JM,NA,NA,NA,NA,NA,#510149650,NA,NA,NA,NA,NA
1333, Jabra Elite Active 65t True Auriculares Inalambricos Y Estuc ,776.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 21.583
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FELIPE+TOBON,https://articulo.mercadolibre.com.co/MCO-501353755-jabra-elite-active-65t-true-auriculares-inalambricos-y-estuc-_JM,NA,NA,NA,NA,NA,#501353755,Jabra,65t,Elite,In-ear,NA
1334, Audifonos Bluetooth Xiaomi Redmi Airdots Nuevo +envio ,102.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				51
				vendidos
			
		",(98 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 8.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,29,https://perfil.mercadolibre.com.co/SULE8791977,https://articulo.mercadolibre.com.co/MCO-516845739-audifonos-bluetooth-xiaomi-redmi-airdots-nuevo-envio-_JM,21,7,1,0,0,#516845739,Xiaomi,AirDots,NA,Over-ear,NA
1335, Auriculares Bluetooth Micrófono Deportes Magnético ,49.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.361
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COLOIMPORTS,https://articulo.mercadolibre.com.co/MCO-517592216-auriculares-bluetooth-microfono-deportes-magnetico-_JM,NA,NA,NA,NA,NA,#517592216,NA,NA,NA,NA,NA
1336, Audífonos AirPods I7s Mini Inalámbricos Bluetooth ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				20
				vendidos
			
		",(17 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECN0-SH0P,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=HM922LERfPJLUp4VuOWFxIe3uHRpAOEuT2O022H1AJLYlZWXwaWavSZNPj7s1VY6NiBoC4M1GdMyKR3ST%2BirkCpWO5sr98fuRzvX49usghEzVDewFKZIrVftP6Tj03vD15QPWJ3W%2BEV09%2BjJxbgAhmsbtioK0i0q%2F9arMxDV7rBPYvpJcxmUtixPInQsUeufUmnBJ%2BhsLs6FwkOtTdc6bwnJpk%2FpZToAhiaACrzd37U35Dug0byI%2B9ZQ8oyQM6I9O0rNMbRsMIEnec8jv7rxFdAG0tlWInWOCSOASOwxClYxQjst8OTsA%2B1oRuub6NsYlJJBRjbHigwSBcwAsIXs2Y5v5U2GLqiCfhqztTKQmBG63zb62%2FxUR0VhS4VcxYRirlsMtTnNhoBiT9lZejt2B7dg9gRc%2F4UeYJpYHAl9%2F3zFyEsNiUvQabucnmfaeHDLN9TqBKI%2FN%2BcMj35leR50yX9bBF6615FdH13aQvHSv1PFwueWmfWIDPXVTDeJv%2B8rmFeCAYCEhXZ9YzanM%2BxmJXewnnbXtU2tbfExt0SfbO4CI2AmvVK3sfkx7ZMo2PR5jfsciLL94MOj3CwU3WVOqz2p0bpX%2FypEoBMcbjaMLdAPvDGEPV7YJQv55UjH5TtNJDVoprDvjkCEnaDjCSogGFJUTxAjKW5xhW56XrPpvoDAb%2BhzkSe1r1MRSkTuQZB6vdaF6VPozavRGN7pVWnixNAwGihKJkFLOONS3qhXzrcB9q3NZAqDPkVtw2R1mZatvKbXQBGXp7nfthk42rPYi3mxXw1a%2BsLg1hR8xmdDUl1fjl9xHmzhp1Bq%2By4Tdbl8diLKI7CSprhMZEg8XUemrqmDFR%2BGa9xx%2Fo5k7qRxz2auJp%2FLFjfj%2BKqzt5UpFBub8B0ySPSlRCMuC1LnN0apqV8rfQEK7ieo6xryMZ7UW5rP4iD6ZDV03Fp4yrWuSTuyvo7HAFqcc4yBDvkKDwm1%2FwiSiXA9NMV9d42d6d4Unp2ljowdk4jG1ACJHhFYeFDuKSgwPD8Gfmmgd%2B8O5Wc3Fj%2BzX%2Ft15JvXem9o%2BmPbVP6jkSW%2FElUYJKVtcnfHavwbJ2xEYdhSFx7KXwqPabodUiKzVigJTdw%2FPdIG%2FsfoQAN%2B98sx%2F0L0YGrpiBaP7GPbzCzBm6iXvqlKkVBFS9tnNmjMPgCSAaUMM6VqqVs0r23JwDVUdJdpk3oS1lSx6yhXP1q1ONeT0bmR2gCyNQ9gEMNuQ4%2BvvG2MCsjdtlQMWcJlvGSig11Bkeokd%2FpQANAVWf6D38mCPtyg80KbRZ8rraPtdx3DMa%2BlfH0uAIifBStXwr2OOIHGquH%2FWIhZM9tGa0QaH5iBx1nTNRWnAkuZ%2FleJzR72hw8JZIz3VwMKvvEvZZyLb3baARLDIkUC7xFY34FPl%2Bck97Sl5an94cKFqxpDcvNx4Ry%2F1zylOPZf5dCD9gRV0NT3ep2%2B6tXGVC7x0Mh%2FznZ5wtNIY3B2p6iOmFHKnddLv%2BWLH7gjv8m5BlFFy38HX1Ox2NHQch33Xp3iTIBtF%2Fsjy8Qm%2F0p4nEe5SewXP6KMTC1KfwKfvwlrhiRcABUpF0Mqd8%2FbG15ef5IN%2BUQJtRlo6v%2FNO4qmokRKE3ahwqiTUb%2BXwJbA%2BGY%3D,NA,NA,NA,NA,NA,#524733882,NA,NA,NA,NA,NA
1337, Mini Auriculares Bluetooth In-ear Estéreo Dual A Prueba De S ,20.964,NA,"
			
				Nuevo
			
			
		",(999 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.747
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LANLINGXINCO,https://articulo.mercadolibre.com.co/MCO-508488440-mini-auriculares-bluetooth-in-ear-estereo-dual-a-prueba-de-s-_JM,NA,NA,NA,NA,NA,#508488440,NA,i7s,NA,NA,NA
1338, Audífonos Deportes Anker Soundbuds Nb10 Bluetooth 4.1 ,217.900,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 6.053
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MICOMPRAEXPRESS,https://articulo.mercadolibre.com.co/MCO-446083782-audifonos-deportes-anker-soundbuds-nb10-bluetooth-41-_JM,NA,NA,NA,NA,NA,#446083782,Anker,NA,SoundBuds,NA,NA
1339, Audifono Inalambrico Bluetooth Tecnología D Carga Sony 2018 ,45.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				37
				vendidos
			
		",(483 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.250
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/MARK+CORP,https://articulo.mercadolibre.com.co/MCO-462621206-audifono-inalambrico-bluetooth-tecnologia-d-carga-sony-2018-_JM,4,2,0,0,0,#462621206,Sony,NA,NA,NA,NA
1340," Audífonos Sony Bluetooth Llamadas, Sd, Radio Android + Envio ",70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ISHOP.STORE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2Brc6DeShn3vFYQfD50g%2FPj5q%2F1WisQRKqi04%2FmSFrR1FO21gj7th6bvXExAHGnEdMIAuvopsypLhRp%2BQLypjLI8qubBfmuHJtg6ezTm1%2BeKULXSyAzNMYfxDbIQ5Hp%2FWYdHvq1%2FdqeOw3qKjdqAPRUVyKzyaXuhbFSTtreIHSU8LK8Ub3jIRY%2BlQX7LcYXnJ4XsCCsdiwm%2FHfgVLkPj2vOp%2FsU3KK3N3z%2F0xUffJemxrk1EWQy%2BqU3MF%2FnQnPi%2BQpFUYaqkSB33RuXhEpsdz5qSPGdMwPiHIJNIBZy%2F%2BkKx5XL9i0xH1rvUR%2B9eqB9aO78XOyTwqyp1Yy1WwuKyEpZfBZwD1YhD6JM5dA35YeQAamjNkHHZbyAymDwMlrRPXDF90c0%2B%2FFDVDfnYjlJTr73a3NxhYgA3kWYOc3jmxNC71uKK62lQr4mdv2Aqhn092nzSpqR1Be6CqLWSyeytMEGoogLhtBUnfdvS0f9v3SvNS27fsPETmx0AhYy5g5BnFaoRaMRHTU5MXxx%2FFyj%2BccOIn%2BA%2BN%2B6fGAB9vLz9NcrqPF07dD9eZDjo0Xiic2Ed24qp%2Bb3ovnAjvf8F6YGkM1lLb1w0toj9MB3ckJmc7GBLR0e1JSROiVaYILGJ2juKic7DZP5ogfPjll1vZr9%2FGgqgblJwnkxfMlxp5vfKDEofOKy%2BKarBjYvoswo5oPHIcGDzPE%2FUCMfdoAF83Rv%2BnyPAu93OuXjSlFXwal%2FIC4WRaZxWKzxeub3jFht%2BFPx9GNrUIvmspFhLb1aRJtDq%2FXnN%2FKkVe88JEqd7qFhe00HgkUU1BH7%2F8UQi8PEm94fKF5cpewXk9A0jWFVFqIp%2FEKwXcunQc2kU%2FgqyFlyrbmgCKZiJ2r8KPZrPkDbgHdLxvqPW8SrG2uRzOzcRKt1cVWNqJt2zKReLmeDuLpWSDELNa%2B3BlLg1U28B5l%2BjiSenGnpYurVONhE3RMaRaOqWFv93muUIY72CIKR3ywIAKZCBGNzzFUYCEk0vmh9TdTL1b986S0a04GDQkqlx3zk%2F3t%2BkwqSXad2jiMo8i41xAPCF2adMIJeqCaMD1npzix0obltL%2BlLWkhGaafM98IPeg34%2FDqkWqYKwjPD38FU1%2FFY3JVLHrj61pQTTO8dkpEdho4UBuRuwdscSQZSdrwVYhcvBxXvXRRUMQXti6GKKlT1pmjHISMPC1AgKRnDd4%2FBwOmxe%2BkvCqUW806hN2JYB2ecMv4F465k2bwgGR1eo3lo%2FAvZuXQ%2Fb%2FmL9TpBwGwHL0iDbyVETkHxuLRmm37mDpCXyBuaqMmeFIvISAgRlxP3WRIfpLaAhfC%2BOaJ1l6YAm23kAW97gx9J6w1H1sbxnVm7g5%2F%2BR67aJ4hh43oCx79NB4g27a5%2FK6yK79WZn%2BWEOJd3pkMvkjRiuL97dabX2jZHfM%2BZMeiKZykAkA2ike%2BQ4lgtnjUuTaDtZepEiSIFNfkR1Yt0wib9mSOR4ANpvDQ0tCIFrgJWUx9XM4RW6HQpKeXeNq9Li0Hk%2F42VwqxLX2PV7y6QNaFZFTI7ouZhe7U7ZcjRH0fBkAsX9T%2B8Vo9ZbRCszU56guhloEyPyanSXFppmpa6RShWk%2BjjUBUUcj7RAqW1Qcebn4dPl%2Fuv4%2BfODNlvVI,NA,NA,NA,NA,NA,#522284261,Sony,NA,NA,Over-ear,Roja
1341, Audifonos Inalámbricos Bluetooth Sony ,46.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.908
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAJH7829479,https://articulo.mercadolibre.com.co/MCO-518001436-audifonos-inalambricos-bluetooth-sony-_JM,NA,NA,NA,NA,NA,#518001436,NA,NA,NA,NA,NA
1342, Audifono Bluetooth 4.1 Deportivo Remax Rm-s5 Contra Sudor ,88.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.472
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,2,https://perfil.mercadolibre.com.co/NEXOSGROUP2010,https://articulo.mercadolibre.com.co/MCO-452563552-audifono-bluetooth-41-deportivo-remax-rm-s5-contra-sudor-_JM,NA,NA,NA,NA,NA,#452563552,Remax,NA,NA,NA,NA
1343, Audifonos Bluetooth Estereo Mini 503 ,40.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.333
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ELECTROSIS.EU,https://articulo.mercadolibre.com.co/MCO-465993847-audifonos-bluetooth-estereo-mini-503-_JM,NA,NA,NA,NA,NA,#465993847,NA,NA,NA,Over-ear,NA
1344, Auriculares Bluetooth Lghbs 900 1100 Auriculares Retractiles ,185.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 15.499
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-501934427-auriculares-bluetooth-lghbs-900-1100-auriculares-retractiles-_JM,NA,NA,NA,NA,NA,#501934427,A Maze,AMZH970RGL,NA,NA,Rose gold
1345, Bluetooth Altavoz Casco De La Motocicleta Auriculares Interc ,500.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 13.916
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-481247062-bluetooth-altavoz-casco-de-la-motocicleta-auriculares-interc-_JM,NA,NA,NA,NA,NA,#481247062,FreedConn,NA,NA,NA,NA
1346, Auriculares Jabra Sport Wireless Bluetooth Wireless Stereo ,199.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(95 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 5.528
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MARIALIDAARIZAZARATE,https://articulo.mercadolibre.com.co/MCO-452397193-auriculares-jabra-sport-wireless-bluetooth-wireless-stereo-_JM,NA,NA,NA,NA,NA,#452397193,Jabra,NA,NA,NA,NA
1347, Audífonos Bluetooth Sports Inalambricos Recargable Azul ,35.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 972
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARNULFOOLIVEROS,https://articulo.mercadolibre.com.co/MCO-511909245-audifonos-bluetooth-sports-inalambricos-recargable-azul-_JM,NA,NA,NA,NA,NA,#511909245,NA,NA,NA,Over-ear,NA
1348, Auricular Mini Bluetooth X-12 Carga Magnética ,37.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.028
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OKAPI+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-511339998-auricular-mini-bluetooth-x-12-carga-magnetica-_JM,NA,NA,NA,NA,NA,#511339998,NA,NA,NA,NA,NA
1349, Audífonos Kz Zs3 + Modulo De Bluetooth ,104.900,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.914
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,47,https://perfil.mercadolibre.com.co/CELUSMARTTECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-509482958-audifonos-kz-zs3-modulo-de-bluetooth-_JM,36,11,0,0,0,#509482958,KZ,ZS3,NA,NA,NA
