search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Peso,Tipos de filtros del parlante,Conectores de entrada
1764, Parlante Rockola Bluetooth-radio Portátil Puntostore P263 ,33.7,NA,0,100,6,5.617,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PUNTOSTORECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=3ZpolKsu6tPICJPXe6zW8FZ3zVMxb%2FA5g7Mpc4ICBnMCMk%2BsZgDfRxIPJEMDWzOP5WX8EjkbU5LtQgFfTowEApHe%2F4cDOkxsHS6zhg2lnDtwP%2FlpZUofzX7%2BoI45WOaewMcDV%2FlZ0jxbZ1nzcp1uHOiPsLHdcEz5YaygtMA%2BHu6PUcsmSdUp5FJgXFAAD3nB1KXhD7aypc4KR2RRRqshv8%2FIxYXZWfpRyLeqMl0aaJiGorIs8UlMUuqdDh%2FS6Mj7Rx9lV1%2Bu7FKx0T%2FmWACveiNjHCfyC8qC4lx1urSlkHLhbbjug9JL%2BQj8M5mdPxXgv66WC9zPHLaZi1hembgQ4fkWI3l5ldziQffII6S8ovFdCHwsYsHH0hS0wSszk3iPEKxmSYVpGcxCSL5sk4%2FSkWQdfozBJ6td1ITwWRP64usHr13VO3d85WOOFh9WLWg4eWnZLkiINjCzjkta2i3kaRoGWDodRQVS9x1nttQXBodWahpfx4WKBEEMV18IWiMdoqV2sT909qFCrZ%2FEm2U7MTdT2FYyyzT7kkFqyUX1qip0sYEdr8OOY8xUJN%2BB2xGvg%2FEiJFupGidkutk%2F9brorfsFFM1hAQKcuoyGSP6afyTRJ9dT4mD9GxznLECVW8j75Nw95fN0AWMLpTZ2XYbDxllGQ57u6khAN810iltUjhksrd%2FQgsu9irty2a%2FhjsFVXwn%2BF9tzwo6LOBFNrcDIhViowc%2Fau8tMTy8nFgZo2LJGcsxAiha0Uvg53tj45XEnBPbNo4Fy9ya%2BJm%2B6ln8ZE3FFi3o5%2Ft2ldQvDVmFrauiKvyCeYM7yCrsITe18t4BiYvxM0UXd557MEK7mgU2TqW0oJkAUnjWXuGLQk%2BkAd3qij36lYnHNI3P5blLfcSFMdWGybDfprEPEdfFXIszHF177cd15ecqPr1BQTaoUYPbHaer6cgiPN1UjrkQjA72OHbEL2zzpirnwwO3skLj%2BGkThlgHQNFjEYLwDOSmrmvLGQ6KswLVf7cJdwAXOjfkRaMEDMzurnj6St5bG4eudj9uzpSJznMiddYFy%2FtYqIxApSW8VGVTNtt7IwrQkdjgxxbQ0RRINOaEPNSpLq8O%2F4ziRcxYKx9HBjTAtKh7mwQbt3DCDGzhms2Wlz64K9fpmJNKiervtQUMxC%2FqBhheY%2FuwiZukEYRFZuoDF5Lu1CLFRhKtrswn7TkcJQWzWi43ZW4LBcOia4LMXaP7O9cP27IOT6vHwSNheEEgUxloc1zXlUQXRrx0KdJQrSoMECZgatxVXRGR7vqmUUhrQv%2FhT4ARnOiewMgOAVaip3oTCweVlJGQwgLuGR%2F5pZ9vk2c%2FshSnFd%2FuJ01qwxbLpzxM8XwTbjyuu6H942Gy8PzH214i9%2F7V9htuWR5LwfDfATpNasAl2uIcNvOAyWg79Fb21QW4QxIiaa4vFb%2BIac5Z1zz1e5tVdNRZaWasZNbarILqia3n2K02X874JJIVV30jtAiXhih4FoQzfKm0%2FXCKdBtJsTKT5S%2FPtwvkGe7HHwxSymV2jEuRTMWDN1Ihu0jUQDeZlw7sogg1TqxAKGeNTuO12JPjB6bsmJEtrQPYti6JOvrYG5xzhC8HeYz1zg%2B%2BtOP0%3D,NA,NA,NA,NA,NA,#483003020,DBLUE,NA,NA,NA,NA,"Auxiliar, FM, AM, BLUETOOTH, Lector SD, USB"
1765, Parlante Bluetooth Avantree Portable Wireless Bike With Bic ,50.262,NA,0,99,6,8.377,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480660681-parlante-bluetooth-avantree-portable-wireless-bike-with-bic-_JM,NA,NA,NA,NA,NA,#480660681,NA,NA,NA,NA,NA,NA
1766, Adaptador De Receptor De Música Bluetooth Inalámbrico P... ,67,NA,0,999,6,11.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-491578927-adaptador-de-receptor-de-musica-bluetooth-inalambrico-p-_JM,NA,NA,NA,NA,NA,#491578927,Bose,NA,NA,NA,NA,NA
1767, Parlante Bluetooth Sony Srs-xb21 Portable Wireless - Blue - ,76.591,NA,0,99,6,12.765,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480687472-parlante-bluetooth-sony-srs-xb21-portable-wireless-blue--_JM,NA,NA,NA,NA,NA,#480687472,Sony,SRS-XB21,NA,NA,Activo,NA
1768, Parlante Bluetooth Prosound - Prophone ,9.99,NA,5,985,6,1.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-441325157-parlante-bluetooth-prosound-prophone-_JM,NA,NA,NA,NA,NA,#441325157,NA,NA,NA,NA,NA,NA
1769, Radio Parlante Vintage Am/fm Bluetooth Sd - Electronika ,32.99,NA,0,10,12,2.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONIKASPA,https://articulo.mercadolibre.cl/MLC-484942649-radio-parlante-vintage-amfm-bluetooth-sd-electronika-_JM,NA,NA,NA,NA,NA,#484942649,NA,NA,NA,NA,NA,NA
1770, Parlante Jbl Go 2 Cyan . ,25.99,29.990,0,NA,6,4.332,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/PROUTDOOR,https://articulo.mercadolibre.cl/MLC-491880985-parlante-jbl-go-2-cyan--_JM,38,6,0,1,0,#491880985,JBL,GO 2,3 W,NA,Activo,NA
1771, Parlante Portátil Bluetooth 16w Usb Aux Irt ,33.9,NA,0,20,6,5.650,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CLICKBOX_OFERTAS,https://articulo.mercadolibre.cl/MLC-463696474-parlante-portatil-bluetooth-16w-usb-aux-irt-_JM,NA,NA,NA,NA,NA,#463696474,IRT,NA,NA,2.36 kg,NA,NA
1772," Parlante Bluetooth Soaiy , Portable Smart Touch Wireless Wi ",55.539,NA,0,99,6,9.256,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469256681-parlante-bluetooth-soaiy-portable-smart-touch-wireless-wi-_JM,NA,NA,NA,NA,NA,#469256681,NA,NA,NA,NA,NA,NA
1773, Portátil De Viaje Al Aire Libre Resistente Al Agua Bluetoot ,3.053,NA,0,12,12,254,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEGARDENTOYSCL,https://articulo.mercadolibre.cl/MLC-472434179-portatil-de-viaje-al-aire-libre-resistente-al-agua-bluetoot-_JM,NA,NA,NA,NA,NA,#472434179,NA,NA,NA,NA,NA,NA
1774, Parlante Bluetooth Inalámbrico Jc188 Subwoofer / Ekipofertas ,19.99,NA,0,NA,6,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EKIPOFERTAS,https://articulo.mercadolibre.cl/MLC-469685964-parlante-bluetooth-inalambrico-jc188-subwoofer-ekipofertas-_JM,NA,NA,NA,NA,NA,#469685964,NA,NA,NA,NA,NA,NA
1775, Parlante Bluetooth House Of Marley Chant Mini - Waterproof P ,72.515,NA,0,99,6,12.086,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480666670-parlante-bluetooth-house-of-marley-chant-mini-waterproof-p-_JM,NA,NA,NA,NA,NA,#480666670,NA,NA,NA,NA,NA,NA
1776, Mochila De Altavoz Bluetooth Con Altavoces De 15 Vatios Y Su ,119.968,NA,0,100,6,19.995,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-473542593-mochila-de-altavoz-bluetooth-con-altavoces-de-15-vatios-y-su-_JM,NA,NA,NA,NA,NA,#473542593,NA,NA,NA,NA,NA,NA
1777, Parlante Jbl Go 2 Navy. ,25.99,29.990,0,NA,6,4.332,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/PROUTDOOR,https://articulo.mercadolibre.cl/MLC-491881607-parlante-jbl-go-2-navy-_JM,38,6,0,1,0,#491881607,JBL,GO 2,3 W,NA,Activo,NA
1778, Oontz Angle 3xl Ultra Parlante Portatil Cambridge Soundworks ,74.99,189.990,0,2,6,12.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CAMERA+STORE,https://articulo.mercadolibre.cl/MLC-489095798-oontz-angle-3xl-ultra-parlante-portatil-cambridge-soundworks-_JM,NA,NA,NA,NA,NA,#489095798,NA,NA,NA,NA,NA,NA
1779," Ampolleta Led,parlante Bluetooth, Luz Fiesta ",9.99,NA,0,100,12,832,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESHOPANGIE,https://articulo.mercadolibre.cl/MLC-452946929-ampolleta-ledparlante-bluetooth-luz-fiesta-_JM,NA,NA,NA,NA,NA,#452946929,NA,NA,NA,NA,NA,NA
1780, Parlante Cylinder Bluetooth Microlab / Eshopviña ,7.99,NA,0,2,12,666,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AROMATIZANTES+CHILE,https://articulo.mercadolibre.cl/MLC-489565556-parlante-cylinder-bluetooth-microlab-eshopvina-_JM,NA,NA,NA,NA,NA,#489565556,Microlab,CYLINDER,6 W,NA,NA,NA
1781, Parlante Bazooka Bluetooth 30w Recargable Puntostore B077 ,33.5,NA,0,100,6,5.583,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PUNTOSTORECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=BtcIe7Mx3x4GM%2BWnvkRfAbY%2FFgNO4clYLZ2MsFJJYuPMvy6NJr7W%2F3pN5PtW5o5sJlNhyTeADW%2FH6eqPOSmAhp9doJ1RN022yCqsCxjAI2bLPbj9Xbxg94vrE5XajL5byt9SKT81gG%2Fsneo5ZYcN7chrLAq%2BdXCmNGHswJPzeEmKsavlCbpGpkzkS97EK%2BDSoas2M6zn%2BAK8ICrdFLfx1BUUooOkNhIfU%2Fq9HC%2FI02cQHYjLJUXz5B%2Bc41KBwjyoo%2FdAB62fhB1zn4JaM7BO%2B%2B9%2F2OlfHGdsXM9hrR8CG3z4ssCN2lzvm6QKJvDC4iIi2Obyk5Ax23beJmUB94fmxr0YhLNAB5kNpNjzcuGwJbEoWqzHJwn5lH7iQgVv%2B1ZlznWUwNXcd%2BRFFH2j1wmJ72x%2F6gIcYhMR73IN317V4rMDvgAbLO9JOS2EKiKGlVW8qAu7PCO%2Bm22kQ7ZQvbTPrurVQ2L%2FKVR0eH8r6FrXZ2tyKhUdHYizWZOXI1m4xeefB%2FnXZEbacULOPuQI795UQuiF0s9QmUCKjN8Hijkug4q7FdksTwG8c6UpldxVGUoGviobPZfXoEqhygLLuTWSPUIfUX2EaZgzxCwr9%2BMgRJ6Lf9H39kRnr2VGykpIsKy9NQ2rGOAEmA30P%2BHQANqMbD2dGQU1chJuSjUp0%2Bvi1WJLRz6oAjuVtrQan9lT6IkHJbqDBYVE3%2BgMLq6uPnuADueMdOZOLyVghkRqNddJdLhrd5lj%2Bm0PoKxByX62fQTWKjYdK1lv3mo%2BGGy68U7StZsBQ5cinKEK%2FcxnOoJWMwuFuEe9rsQfyY3BlhG2AU9XFbYGifpBu%2FzWW6PRAagFK1YcSOexL58z7r3FoHJB0iyTWyNa3by50055PIXAfB8TXMd1Lv5IX%2BOeDmtq5r6%2B1jdGLuzT4zGWNqmVHb9w%2FH5pAHescPQe1wE5T6vf4Ln%2BNjdqzyeDE2F0U3CL4qtHq1uqWRMJieiKUfUiBPTxN%2BBbOMAjw0dRM3CbLLBc4jEgsYVnTwucfxNiFP6I%2F79YF6d1GQomGkHhgaS6xTgDqb3SApA8%2BDPJk5pEo4d1hnCAwTkSPie6woY1aLb%2BIcZb2O%2F2flpD4E19g2Ff6OnzS03uvjWkA38phJDqdI8U3%2BlQ3oXhQiJZnA7g5nJqYjicDkdENtsiDWxpb45TtZI4IvIP7ymkE3QgGsR9kg1Gpqa5tLnvLyYntSXJu0634oCeUNJBdpQNPmYr949t8EEtwwjkbR5DTjaWWsb2yHcQaO1rrzoJAW54joB9KoEtyCvXmoeweuDjzzP4XTGzbWlqaQ%2BGB0D5fsv%2FLKUqvZLa9jx4yPmgPJQBoZwi656CDdrTMfPtjF0DyzedoN6o8QsmA5XwczQM72x%2BGvD%2FLv1by04be3EOC2fCl3r6KqqhjY1CHrAvpJW5CN0ZqHIOCg0r7q0fuxgUvIPQT3rwegp9vVxxV1Ca6Li3gQ2gdCWWz3TrcvnHuj2EqBaYUtpeFAtmyTQAO7BQqpnJX3hYdC7yypAK%2B%2FSkJd42DW5RhiAhZVM%2B6EbIQFQ2HxQe%2BOrcD7EM3n%2BYWosLmXWaiaSWIhJVf1GQxjPqvWXv5VJaF4kqT4hyIVM%3D,NA,NA,NA,NA,NA,#488611277,NA,NA,30 W,NA,NA,USB
1782, Promo Navidad Mini Parlante Bluetooth + Cargador Portatil ,10.99,NA,0,20,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MMSMIKE1,https://articulo.mercadolibre.cl/MLC-452470223-promo-navidad-mini-parlante-bluetooth-cargador-portatil-_JM,NA,NA,NA,NA,NA,#452470223,NA,NA,NA,NA,NA,NA
1783," House Of Marley, Sistema De Audio Portátil Bluetooth G ",217.126,NA,0,100,6,36.188,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-473873603-house-of-marley-sistema-de-audio-portatil-bluetooth-g-_JM,NA,NA,NA,NA,NA,#473873603,House of Marley,NA,NA,NA,NA,NA
1784, Parlante Bluetooth Creative T4 Wireless 2.1 System (black) ,269.228,NA,0,99,6,44.871,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469201475-parlante-bluetooth-creative-t4-wireless-21-system-black-_JM,NA,NA,NA,NA,NA,#469201475,NA,NA,NA,NA,NA,NA
1785, Parlante Jbl Go 2 Blue. ,25.99,29.990,0,NA,6,4.332,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/PROUTDOOR,https://articulo.mercadolibre.cl/MLC-491881749-parlante-jbl-go-2-blue-_JM,38,6,0,1,0,#491881749,JBL,GO 2,3 W,NA,Activo,NA
1786, Parlante Bluetooth Harman Kardon Soundsticks Wireless Enabl ,237.861,NA,0,99,6,39.644,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469218191-parlante-bluetooth-harman-kardon-soundsticks-wireless-enabl-_JM,NA,NA,NA,NA,NA,#469218191,NA,NA,NA,NA,NA,NA
1787, Nakamichi Wireless Bluetooth Altavoz Y Altavoz Con Mega Bass ,77.642,NA,0,100,6,12.940,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-484389826-nakamichi-wireless-bluetooth-altavoz-y-altavoz-con-mega-bass-_JM,NA,NA,NA,NA,NA,#484389826,NA,NA,NA,NA,NA,NA
1788," Parlante Bluetooth Divoom Tivoo Retro - Pixel Art Diy Box, R ",116.097,NA,0,99,6,19.350,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-469252600-parlante-bluetooth-divoom-tivoo-retro-pixel-art-diy-box-r-_JM,NA,NA,NA,NA,NA,#469252600,NA,NA,NA,NA,NA,NA
1789, Parlante De Tela Portátil Bluetooth Inalámbrico Redondo ,13.5,NA,0,10,12,1.125,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRALOAQUI.CL,https://articulo.mercadolibre.cl/MLC-480670893-parlante-de-tela-portatil-bluetooth-inalambrico-redondo-_JM,NA,NA,NA,NA,NA,#480670893,NA,NA,NA,NA,NA,NA
1790, Subwoofer Bluetooth 2.1 Philco B2100 Radio Fm Usb Proglobal ,20.99,NA,4,6,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-468660199-subwoofer-bluetooth-21-philco-b2100-radio-fm-usb-proglobal-_JM,NA,NA,NA,NA,NA,#468660199,Philco,NA,NA,4.9 kg,NA,NA
1791, Parlante Bluetooth Samsung Wam1500 Radiant360 R1 Wifi/ - Bl ,109.621,NA,0,99,6,18.270,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480685768-parlante-bluetooth-samsung-wam1500-radiant360-r1-wifi-bl-_JM,NA,NA,NA,NA,NA,#480685768,Samsung,NA,NA,NA,NA,NA
1792, Parlante Jbl Go 2 Black . ,25.99,29.990,0,NA,6,4.332,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/PROUTDOOR,https://articulo.mercadolibre.cl/MLC-491881834-parlante-jbl-go-2-black--_JM,38,6,0,1,0,#491881834,JBL,GO 2,3 W,NA,Activo,NA
1793, Altavoz Sin Hilos Lujo Bluetooth 4.0 Soundbar Tv Casa ,15.646,NA,0,200,12,1.304,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SMART3CCL,https://articulo.mercadolibre.cl/MLC-495323261-altavoz-sin-hilos-lujo-bluetooth-40-soundbar-tv-casa-_JM,NA,NA,NA,NA,NA,#495323261,No Brand,no model,NA,NA,NA,NA
1794, Parlante Tela Portátil Bluetooth Inalámbrico Colores Varios ,13.99,NA,0,10,12,1.166,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TEKNOTIENDA.CL,https://articulo.mercadolibre.cl/MLC-480670774-parlante-tela-portatil-bluetooth-inalambrico-colores-varios-_JM,NA,NA,NA,NA,NA,#480670774,NA,NA,NA,NA,NA,NA
1795, Edifier Mp260 Parlante Audio Portatil Bluetooth Sd Negro ,59.99,67.990,14,68,12,4.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EDIFIERCHILE,https://articulo.mercadolibre.cl/MLC-435202627-edifier-mp260-parlante-audio-portatil-bluetooth-sd-negro-_JM,NA,NA,NA,NA,NA,#435202627,Edifier,MP260,4 W,0.42 kg,NA,Auxiliar
1796, Wireless Bluetooth Dual Speaker Stereo Sound Tf Card Aux Usb ,5.004,NA,0,3,12,417,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FASHIONBEAUTYCL,https://articulo.mercadolibre.cl/MLC-497294342-wireless-bluetooth-dual-speaker-stereo-sound-tf-card-aux-usb-_JM,NA,NA,NA,NA,NA,#497294342,Unbranded,Na,NA,NA,NA,NA
1797, Parlante Bluetooth Speaker Y Radio Fm Capsula ,15.99,NA,0,20,12,1.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ATUPUERTAONLINE,https://articulo.mercadolibre.cl/MLC-459259506-parlante-bluetooth-speaker-y-radio-fm-capsula-_JM,NA,NA,NA,NA,NA,#459259506,NA,NA,NA,NA,NA,NA
1798, Parlante Frozen Bluetooh Princesas C/microfono (envio Gratis ,49.99,NA,0,NA,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CLMC7026CL,https://articulo.mercadolibre.cl/MLC-490202334-parlante-frozen-bluetooh-princesas-cmicrofono-envio-gratis-_JM,NA,NA,NA,NA,NA,#490202334,RCA,NA,NA,2 kg,NA,NA
1799, Jbl Charge 4 Portable Waterproof Parlante Bluetooth ,185,NA,0,10,12,15.417,NA,Entrega a acordar con el vendedor,NA,NA,5,2,https://perfil.mercadolibre.cl/AMAZCHILE,https://articulo.mercadolibre.cl/MLC-493961930-jbl-charge-4-portable-waterproof-parlante-bluetooth-_JM,2,0,0,0,0,#493961930,JBL,Charge 4,NA,NA,NA,NA
1800, Pack 10 Ampolleta Led Con Parlante Bluetooth ,55,NA,1,9,12,4.583,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEVENTAS+LTDA,https://articulo.mercadolibre.cl/MLC-458347228-pack-10-ampolleta-led-con-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#458347228,NA,NA,NA,NA,NA,NA
1801," Parlante Fashion, Bluetooth Portátil / Mrtecnología ",29.99,NA,0,NA,12,2.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MISTER+TECNOLOGIA,https://articulo.mercadolibre.cl/MLC-442615359-parlante-fashion-bluetooth-portatil-mrtecnologia-_JM,NA,NA,NA,NA,NA,#442615359,NA,NA,NA,NA,NA,NA
1802, Parlante Bluetooth Portátil Fiddler The King Potencia 24w ,49.99,NA,15,29,6,8.332,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MACROTEL+STORE,https://articulo.mercadolibre.cl/MLC-457479524-parlante-bluetooth-portatil-fiddler-the-king-potencia-24w-_JM,1,0,0,0,0,#457479524,Fiddler,FD-B2,NA,NA,NA,Auxiliar
1803, Jbl Clip 3 Porttil Bluetooth 4.2 Streaming Mini Altavoz ,58.886,NA,0,200,12,4.907,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNMUSICCL,https://articulo.mercadolibre.cl/MLC-487166333-jbl-clip-3-porttil-bluetooth-42-streaming-mini-altavoz-_JM,NA,NA,NA,NA,NA,#487166333,JBL,Clip 3,NA,NA,NA,NA
1804, Parlante Bluetooth Portatil Fm Audio P-35 11002 / Fernapet ,8.99,NA,0,22,6,1.498,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FERNAPET,https://articulo.mercadolibre.cl/MLC-459923993-parlante-bluetooth-portatil-fm-audio-p-35-11002-fernapet-_JM,NA,NA,NA,NA,NA,#459923993,NA,NA,NA,690 g,NA,USB
1805, Huawei Parlante Portatil Bluetooth Cm51 - Mobilehut ,26.99,NA,NA,1,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-464956597-huawei-parlante-portatil-bluetooth-cm51-mobilehut-_JM,NA,NA,NA,NA,NA,#464956597,Huawei,CM51,NA,190 g,NA,NA
1806, Jbl Go 2 Parlante Bluetooth Resistente Al Agua Negro ,24.99,29.990,0,5,6,4.165,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/MALLCONNECTION.CL,https://articulo.mercadolibre.cl/MLC-497757113-jbl-go-2-parlante-bluetooth-resistente-al-agua-negro-_JM,38,6,0,1,0,#497757113,JBL,GO 2,3 W,NA,Activo,NA
1807, Lp -09 Bar Sonar Subwoof Altavoz Bluetooth Casa Tv Eco Pared ,67.823,NA,0,200,12,5.652,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SHOPPINGMALLCL,https://articulo.mercadolibre.cl/MLC-490288573-lp-09-bar-sonar-subwoof-altavoz-bluetooth-casa-tv-eco-pared-_JM,NA,NA,NA,NA,NA,#490288573,No Brand,no model,NA,NA,NA,NA
1808, Parlante Karaoke Microlab Bluetooth Red Micrófono Proglobal ,64.99,NA,0,2,6,10.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-465126276-parlante-karaoke-microlab-bluetooth-red-microfono-proglobal-_JM,NA,NA,NA,NA,NA,#465126276,Microlab,NA,NA,NA,NA,NA
1809, Lámpara Táctil Parlante Inalámbrico Bluetooth - Electronika ,15,NA,0,100,12,1.250,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONIKASPA,https://articulo.mercadolibre.cl/MLC-485162780-lampara-tactil-parlante-inalambrico-bluetooth-electronika-_JM,NA,NA,NA,NA,NA,#485162780,NA,NA,NA,NA,NA,NA
1810," Parlante Bluetooth Portable , Newest 2019 Mifa F5 Wireless ",63.453,NA,0,99,6,10.576,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GESATLTDA,https://articulo.mercadolibre.cl/MLC-480674664-parlante-bluetooth-portable-newest-2019-mifa-f5-wireless-_JM,NA,NA,NA,NA,NA,#480674664,NA,NA,NA,NA,NA,NA
1811, Parlante Portatil Bluetooth Audiolab Bsp08wr Usb-sd-fm Rojo ,17.99,NA,0,2,6,2.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REVOLUTIONGAMES.CL,https://articulo.mercadolibre.cl/MLC-484779659-parlante-portatil-bluetooth-audiolab-bsp08wr-usb-sd-fm-rojo-_JM,NA,NA,NA,NA,NA,#484779659,NA,NA,NA,NA,NA,NA
1812, Altavoces Para Exteriores Con Intemperie Bluetooth Para Inte ,248.99,NA,0,3,12,20.749,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-455911539-altavoces-para-exteriores-con-intemperie-bluetooth-para-inte-_JM,NA,NA,NA,NA,NA,#455911539,NA,NA,NA,NA,NA,NA
