search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tiempo de funcionamiento,Tipo de alimentación,Tipos de cabezales,Peso
1124, Cortabarba Titanio 13longuitude Profesional Remington Mb4130 ,1599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ELECTROANDPOWER,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=PXT%2FpuyS%2BFevjBgLwY2QPLuhjuQI6LOsk7DHgPrtKfRnEP5GV1pBRszMU%2Bk7fYRgm0HQ7WaBBzpgVCFC1lTd%2Bnp7C6dSeELvwoRbIFNkM4WUvTXFHLcuCAAZX4IapZ8hVkFu1ChhHqpBL4wB0qfJNDH5Kv98fw5%2F3bfkbIwhEkvlcPh%2BX97iOjQsnmXxSn1wz1253%2BOt9u302f7CqDHZ3QFelS6Dm29v2Lf9RQsZkBjsJRFqePpg1pGB6vRNwMhh4jGZo8RC67%2BUh%2BQ4Sw1arR%2FjgyGTDlxs%2FnF4iNyMlckmgXXZm3pbe6jMt0k6Cft96m8E4zmFB0yAykTk7iUsxu6cKIBiXRIRwkGCGYI1Wy3FdE7E6vHlGFMPun2D0clcy%2B8zvg9%2Fbw7mU3JfhEcvnjm0l4H9tJcCE6xDS834NiaVOi6B54pVGkEbxTUQ%2F5cysMC2LzdSMVOXFCKpiClQGguwO6PpM5oAnqvuIcaU4bxtQNf2Fw%2BQJFH0X2mw5Pb3F%2FAbrPtzpq7Ai5WDtXpsv49PpXQURWqmhWyL8%2BKcUMSzqdLWYegFHHB%2BqclHM6%2FN2WiCT%2BF3U6weCaDl9eFcABvTnR7U3PYZq0ZJo7dvdO3d4A%2BG7zqyNKmkmyIzunq8STH771%2F7QsfC4AMlp%2FmKa4JZlJGIFXCnQyheZu4qbs1UldfBtU8mjzasVZt%2FY9c9OVs6jWRko%2F44i5cw5baAVmdeQDaxxAPquAERuvpJZz0aX5rv%2BzPPkAeiCV3XGg1nX%2BXxfLdo5wRxxWnN3m43Am5wPtDs%2FjQ%2BZNilw7cNH21AQjuIkHMAnUqfEgcw2JlcV9KySYqbC8%2Bchq%2Fic0Fazh3F1iL%2F5rhfnTzD0OYvN0r96gvpZFnSD3R0qIur0AsNdfnY3fz0Mit8Wb0YOTEGO8nz6ECENsTcwZNFbg6ILAycAy98Oq47dFagu%2BHL7X0Xde2DJqwNMVC8jMmgoexIx841Up03icx6Bt2bK2QJmeb%2FSkKYc3FJjvBlVWHwikl%2Bi4Yi5mAm7Z8jpYNZXHo6Jx6bU6FfVEp72wEHLfhePxVDYGPIH8GMZGkr4k56tHoTGC72lK9FRXkGS2Lrg3j9eFo1HiAMdp2QP7MTdG7B9KnICTVTbzMX%2Bl1lMWxT9W5vGwgkZh0CVEMzjY0cJt6PhF5dz3jKZc1hGrYMjZEe7LoKTXkuva04dRqeHzrnOzKzQUSd8qgLovlc693sx3Di753PrDYRLmh6arP6RKO4kvomztO9sTKY9zwkM4FnhvKOGH7VGpPKqHnXggsv9Tm7t2Jh2buEjLDTjDXmv9GesL0DmdOPQdHO22bjr5V%2FCMWaPotCmZDRKWEQu9BwZhvqRV8AXxr0Luk3Bu7nhon0Yt0I3jWxe5VRwiiaXOC79Fg5WLxHz1kkFLc9nKXGtoCVUzRgiVsJTznnttKgMAT5ocZVvMvmP6%2FFwr6zx3UcF9BeRcIH%2FjdvwVzErRXpk7OfbIr%2BbAwzRJOBqqQwNF2gku0vjCkIsCUbvK8fCeiHkG4LPjpC%2BKkVTY0q6r0EHoq6nUOXHDFVmvHnA2jHvu0N6MahhVkUwH2XPOZ7BFmMEhJiY2HeZxH0ara5Hq%2FXrf3XMEMlbdMVPfZHEMmijujj%2BINVG7ibfKSbyvtc2HpEp1Ty%2FhC6T3nhvofnsmMi5QO2%2BVTW2VasDpxqxFWzAa%2BZQqICjsCm8v5iOA0OvTyxD8tv8dJIRek%2B%2Bt7IRseG4Ncs7b7ON9mzW%2Bo8WWxL5ieEiOZqM8XbP15PgA1g5azOaMzFdEU%2B5spaOTC%2BGnsQDoNNQaNxkol%2F3sRYN0cJspaHPw%3D%3D,NA,NA,NA,NA,NA,#794113440,Remington,beard boss,MB4130,NA,NA,Batería,Ergónomicos,NA
1125, Kit De Viaje Remington Tlg100 Estuche 15 Piezas Kit De Corte ,799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(14 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FSCOMPUTERS,https://articulo.mercadolibre.com.ar/MLA-672688919-kit-de-viaje-remington-tlg100-estuche-15-piezas-kit-de-corte-_JM,NA,NA,NA,NA,NA,#672688919,Remington,Kit de viaje,TLG100,NA,Opera con 1 batería AA,Batería,NA,NA
1126, Afeitadora / Corta Barba Philips ,1700,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SANTOLELE,https://articulo.mercadolibre.com.ar/MLA-773777653-afeitadora-corta-barba-philips-_JM,NA,NA,NA,NA,NA,#773777653,Philips,NA,NA,NA,NA,NA,NA,NA
1127, Maquina De Afeitar Electrica Pritech Recargable 3 Cabezales ,15074,NA,"
			
				Nuevo
			
			
		",(100 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/AMSTERDAM_IMPORTADOR_DIRECTO,https://articulo.mercadolibre.com.ar/MLA-740628467-maquina-de-afeitar-electrica-pritech-recargable-3-cabezales-_JM,NA,NA,NA,NA,NA,#740628467,Pritech,NA,RSM-1363,NA,NA,NA,NA,NA
1128, Afeitadora Braun Mg5050 Multifuncion 3 En 1. ,3699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,13,https://perfil.mercadolibre.com.ar/ALMARAZELEC,https://articulo.mercadolibre.com.ar/MLA-678450001-afeitadora-braun-mg5050-multifuncion-3-en-1-_JM,10,2,1,0,0,#678450001,Braun,3 en 1,MG5050,5414,NA,NA,NA,525 g
1129, Afeitadora Eléctrica Con Pilas Styler De Gillette 2 Unidades ,2244,NA,"
			
				Nuevo
			
			
		",(199 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,8,https://perfil.mercadolibre.com.ar/ENV%C3%8DOS+E-COMMERCE,https://articulo.mercadolibre.com.ar/MLA-779059321-afeitadora-electrica-con-pilas-styler-de-gillette-2-unidades-_JM?searchVariation=34777310676,5,2,1,0,0,#779059321,Gillette,Styler,Fusion Proglide Styler,NA,NA,Con Pilas Incluídas,Removibles,NA
1130, Afeitadora Multifunción Braun Mg5050 Recargable Perfila Eps ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,13,https://perfil.mercadolibre.com.ar/EPARTNERSHOP1,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2FmKNMDAl%2BYTmE1dYp36SAs5MP81WOIb6qXDV7cpMW0JGsHrnb%2B8MZSejNUQLyWqrRiMiUV4m3fSZbsGOqS7lnF2UnC79ggFjhLO5VVDx%2F0mA%2BHZu7F%2BngsF2BPpJ5L1lOEqOBv9mAprKJJup0FlWp%2FS%2FCw6DvveKlIHpAgmcH5ouKoB1b0UH3ZfCwUm8%2BJIJBlLauo0bUbzngzscI865MVhI%2FJHUvlpDfumMWjEFMZ2aCxu42PFfGTQzh5Kn99kMJOObYjmvchFZCCssS03Ob3szoB9LP8h7qLZHaUW5vpirj6sYgaiRdGdO0DEEXHWl11TZ7Cnpgcp%2By2e5HvQcBE9HiWBBfkvNHvgonmkUzKGDFORyAEahWVN4a%2F0FJ8IBuNZUUAm3zaOLme24qqzJE8zutPSIgdT07bd3xnvAWCDBEG8%2F9j4SdjADj5DcVYBosGBtacTh9wUjWO%2Bx1cX6Riik0uP0YBxmfmWLfMG5LRtja6Pr6GarqOYuAd%2F31a4Ee3UeRRn9d7fvyzao9JPOrhXzBUGfycBQ1FDStuwFGEwtSpa9uMe3rOHneypmrKMsHs%2BCFHQLna2sE9BhrQSREvmQcNZADZqF0JjDj%2FrKRz3bg9U%2FKCfnrRiviKskW6a37d15N7S9k017%2FFEG5pR7RjJ20xnkLctNzsm7efQM1NXf0QO2FiuYj2gRJJeNVmFSeW7bAaDMP1WDg5qOqicVxdv6M9oslZKvdeeneNCSisgoYT2oLodqjBAKFzAWNqnUFmWqjQ4Ah7UCx6VtjmuGhV%2Fmhi9YLkG5mHJz6TKZFoIX7nedjGPhO2Erb9V1aaGMEiKmSLdvVW8XdVho59%2Bvxbi%2BfEiwmz9b91WnU3yKNuqDF7JOCBBYagRua1AAm1FnFVi83LwaxHRewBd8%2B7VBvCZh49fYrIhlrYS0bM9j6BKpWdHUYE3eqb5dUJcpBWZc0TWUbWiGABlFc17I9SGqAdoOtxAITgdrSWq5955flhaO0MzaXd7nddCk92kc1GrhTd6Fnc2LK7X94Hdd1YSfdMmV1hePXzQ%2F%2BADxjQBqIX08gRkpqsh1O%2BuJ6eGFKY4k%2B1T6Xitvhv8Squ0JUjUPxbqykrS79gTaXdxdX4Zuejp9hhL6w5kryZ%2FIXp5jvKgLu3fmfbF9wg404jdLC8juddPH6x29M89KXlA1TYCnkBA26lnHOV5sMiMRbxYUCUoa764ACEEWKjYILTX0QoL99JHQ98ybmQl4yGCb%2FYbexwqlXSDGFcGmRqMnJX0RjLZWdinuqF49cgmUvuLRE8q6K%2FctjrwGnhx%2FbGAJDtvdttpBw5oyWVqgz%2BCBCnsNDO5nmIL4Z%2F2OyskFfYLVxvYC4GG1r8R%2F502K5MN74UZgCuln%2BjSVsG%2BtgHPD3yj1g9z9PqZp49cXFNe%2FU0mGHzFw2bDSDNw1Ojfo6HI%2FO6rmjuBmLijVsnGXoI%2FwbzMzwbGDUgB6y1V9QXqKP3r9mi40%2BEH9FxVInWUeBnqCRNpkdFYcPBJi2zzR47tNh8JiYfVYAL%2Fv2uT7MqYChbaNroCZ5M1YiBpGhypLEF6yEORYNx7yiaOINOpqrpithHNKNGQ8CySZGHjPjNR%2Bzrd1zBaU%2FljBpYUrjh%2FXalxQLmld26sxoVmWpxgp5QOs8KEclwlCzt%2FFm1j2ypLaY1NkNHhVq0CZYCUsXNYT6u2hYzPF%2BR35evNTVpJDEp5GW%2B3DlbxVZQfdWzTwzjxFcOVXo1maNzZEGnJ%2Fm2VG5ki82jw0ZDSLq53WzVy2%2B%2BZrjhfBpsV8TlIyj076Ffv5dTHgoUSc3q%2Fw5LvzwvQlZSMd%2BRi9,10,2,1,0,0,#792366541,Braun,MG5050,MG5050,NA,NA,Recargable,Planos,NA
1131, Afeitadora Eléctrica Cortarba Recargable Microtouch Solo ,1050,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/HIDR%C3%81ULICA+DSM,https://articulo.mercadolibre.com.ar/MLA-792267020-afeitadora-electrica-cortarba-recargable-microtouch-solo-_JM,NA,NA,NA,NA,NA,#792267020,Microtouch SOLO,Solo,Microtouch 8015,NA,NA,Batería,Flexibles,NA
1132, Afeitadora Xiaomi Remington Sumergible Cabeza Triple Braun ,3898,NA,"
			
				Nuevo
			
			
		",(1 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/BARCEL%C3%93_IMPORTACIONES,https://articulo.mercadolibre.com.ar/MLA-788396280-afeitadora-xiaomi-remington-sumergible-cabeza-triple-braun-_JM,NA,NA,NA,NA,NA,#788396280,Xiaomi Remington,Remington,Shaver triple 3D,NA,NA,220,Pivotantes,NA
1133, Afeitadora Philips Oneblade Qp2510 + 1 Repuesto ,1780,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(30 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,238,https://perfil.mercadolibre.com.ar/LAFRANCO+PERFUMERIA,https://articulo.mercadolibre.com.ar/MLA-732988597-afeitadora-philips-oneblade-qp2510-1-repuesto-_JM,170,49,11,3,4,#732988597,Philips,OneBlade,QP2510/10,QP2510/10,30 min,NA,NA,NA
1134, Afeitadora Electrica Recorta Barba Philips One Blade Qp2510. ,1235,NA,"
			
				Nuevo
			
			
		",(99 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FARMACIA+ALFA,https://articulo.mercadolibre.com.ar/MLA-800985261-afeitadora-electrica-recorta-barba-philips-one-blade-qp2510-_JM,NA,NA,NA,NA,NA,#800985261,Philips,OneBlade,OneBlade QP2510,NA,NA,220V,Flexibles,NA
1135, Máquina Teknikpro Super Power Barberia + Navaja De Regalo!! ,3050,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(115 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/BARBERFULL+OFICIAL,https://articulo.mercadolibre.com.ar/MLA-705975351-maquina-teknikpro-super-power-barberia-navaja-de-regalo-_JM,NA,NA,NA,NA,NA,#705975351,Teknik Pro,Professional,Superpower,NA,NA,Corriente directa,NA,NA
1136, Afeitadora Rotativa Remington Xr1400 Rasura Corta Limpia ,1899,NA,"
			
				Nuevo
			
			
		",(4 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/HIPER-HOGAR,https://articulo.mercadolibre.com.ar/MLA-728593638-afeitadora-rotativa-remington-xr1400-rasura-corta-limpia-_JM,3,1,0,0,0,#728593638,Remington,HyperFlex? Verso?,XR1400,XR1400,45 MINUTOS,NA,NA,NA
1137, Cortabarba Afeitadora Philips Bt9280 Recargable 17 Posicion ,3999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				18
				vendidos
			
		",(888 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,19,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-611595503-cortabarba-afeitadora-philips-bt9280-recargable-17-posicion-_JM,8,6,3,2,0,#611595503,Philips,Beartrimmer,BT9280,BT9280/32,60 min,NA,NA,NA
1138, Afeitadora Philips S7310/12 ,5999,NA,"
			
			
				
				10
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Retiro gratis en local de Garbarino,NA,NA,4.2,26,https://perfil.mercadolibre.com.ar/GARBARINO?brandId=738,https://articulo.mercadolibre.com.ar/MLA-684988953-afeitadora-philips-s731012-_JM,14,7,3,1,1,#684988953,Philips,Series 7000,Shaver,S7310/12,45 s,NA,NA,NA
1139, Foil Braun 5001-736 Series ,500,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TORDILLOGOMEZ,https://articulo.mercadolibre.com.ar/MLA-755622463-foil-braun-5001-736-series-_JM,NA,NA,NA,NA,NA,#755622463,Braun,410,5410 957,NA,NA,NA,NA,NA
1140, Afeitadora Eléctrica Braun 310s Wet & Dry Inalámbrica Led ,3379,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,26,https://perfil.mercadolibre.com.ar/REAL-COLOR,https://articulo.mercadolibre.com.ar/MLA-782751771-afeitadora-electrica-braun-310s-wet-dry-inalambrica-led-_JM,22,1,3,0,0,#782751771,Braun,Series 3,310S,NA,20 minutos,Batería,Flexibles,NA
1141, Kit Aseo Para Viajes Nasal Y Mini Trimmer Travel Gear Wahl ,760,NA,"
			
				Nuevo
			
			
		",(100 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CO+NLINE,https://articulo.mercadolibre.com.ar/MLA-777105724-kit-aseo-para-viajes-nasal-y-mini-trimmer-travel-gear-wahl-_JM,NA,NA,NA,NA,NA,#777105724,Wahl,HOME,KIT VIAJE,NA,NA,Pila,Removibles,NA
1142, Recortador De Barba Philips Beardtrimmer Bt1209/15 ,1619,NA,"
			
				Nuevo
			
			
		",(7 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,62,https://perfil.mercadolibre.com.ar/ONCE+HOGAR,https://articulo.mercadolibre.com.ar/MLA-761140202-recortador-de-barba-philips-beardtrimmer-bt120915-_JM,39,19,3,0,1,#761140202,Philips,Series 1000,BT1209/15,BT1209/15,30 min de uso sin cable,Batería,NA,NA
1143, Afeitadora Recargable Philips Aquatouch S5070 Smartclick ,4499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,217,https://perfil.mercadolibre.com.ar/TRES+MARES,https://articulo.mercadolibre.com.ar/MLA-728649501-afeitadora-recargable-philips-aquatouch-s5070-smartclick-_JM,143,57,13,0,3,#728649501,Philips,AquaTouch,S5070,NA,40 min,Carga,NA,NA
1144, Afeitadora Philips Hq 6946 C/cortapatilla Uso Con Cable ,4298,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,2,https://perfil.mercadolibre.com.ar/AZULFASHIONBYMASAROMAS,https://articulo.mercadolibre.com.ar/MLA-618041266-afeitadora-philips-hq-6946-ccortapatilla-uso-con-cable-_JM,NA,NA,NA,NA,NA,#618041266,Philips,Series 3000,Shaver,HQ6946/16,NA,NA,NA,NA
1145, Afeitadora Braun Recargable Series 1 130s-1 Smart Foil ,2599,NA,"
			
				Nuevo
			
			
		",(8 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,19,https://perfil.mercadolibre.com.ar/CADIACONFORT,https://articulo.mercadolibre.com.ar/MLA-731549855-afeitadora-braun-recargable-series-1-130s-1-smart-foil-_JM,11,3,3,0,2,#731549855,Braun,Series 1,130 S-1,NA,Inalámbrico,Batería,Planos,NA
1146, Philips Oneblade Recortá Modelá Y Afeitá Qp2521 ,1999,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,876,https://perfil.mercadolibre.com.ar/HYT+ELECTRONICS,https://articulo.mercadolibre.com.ar/MLA-761647583-philips-oneblade-recorta-modela-y-afeita-qp2521-_JM,655,156,43,8,13,#761647583,Philips,Afeitadora,QP2521/10,QP2521/10,45 m,Batería,Removibles,NA
1147, Afeitadora Philips Aquatouch S1030/04 ,1799,NA,"
			
				Nuevo
			
			
		",(23 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,549,https://perfil.mercadolibre.com.ar/FARMA+YA,https://articulo.mercadolibre.com.ar/MLA-742846786-afeitadora-philips-aquatouch-s103004-_JM,368,122,37,13,9,#742846786,Philips,AquaTouch,S1030/04,S1030/04,45 MINUTOS,NA,NA,NA
1148, Afeitadora Winco Inalámbrica Para Barba- Floresta ,1500,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,23,https://perfil.mercadolibre.com.ar/OLIVIA44,https://articulo.mercadolibre.com.ar/MLA-788872687-afeitadora-winco-inalambrica-para-barba-floresta-_JM,13,5,3,0,2,#788872687,Winco,WINCO,W-812,NA,NA,220,Giratorios,NA
1149, Philips Norelco Con Cable Eléctrico Máquina De Afeitar De 11 ,2133,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-798924137-philips-norelco-con-cable-electrico-maquina-de-afeitar-de-11-_JM,NA,NA,NA,NA,NA,#798924137,Philips Norelco,NA,S1150/81,NA,NA,NA,NA,NA
1150, Maquina De Rapar Profesional Foil Fx02 Babyliss Shaver ,7690,NA,"
			
				Nuevo
			
			
		",(5 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/BARBERFULL+OFICIAL,https://articulo.mercadolibre.com.ar/MLA-782899734-maquina-de-rapar-profesional-foil-fx02-babyliss-shaver-_JM,NA,NA,NA,NA,NA,#782899734,BaBylissPRO,Foil,FOILFX02,NA,NA,Corriente directa,Giratorios,NA
1151, Afeitadora Multifunción Braun Mg5050 Afeita Recorta Perfila ,3199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(24 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,13,https://perfil.mercadolibre.com.ar/RADARLP,https://articulo.mercadolibre.com.ar/MLA-695540899-afeitadora-multifuncion-braun-mg5050-afeita-recorta-perfila-_JM,10,2,1,0,0,#695540899,Braun,Series 1,MG5050,NA,30 minutos,Corriente directa,NA,NA
1152, Afeitadora Gama Gsh Sport ,1319,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CORDONAT+TECHNOLOGY,https://articulo.mercadolibre.com.ar/MLA-729796204-afeitadora-gama-gsh-sport-_JM,NA,NA,NA,NA,NA,#729796204,GA.MA,GSH,860,NA,50 MINUTOS,NA,NA,NA
1153, Afeitadora Cortabarba Philips One Blade Pro 6510 Cortadora ,2999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				55
				vendidos
			
		",(999 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,248,https://perfil.mercadolibre.com.ar/GAMESTATION+ARG,https://articulo.mercadolibre.com.ar/MLA-723951642-afeitadora-cortabarba-philips-one-blade-pro-6510-cortadora-_JM,158,66,18,3,3,#723951642,Philips,OneBlade Pro,QP6510/20,NA,60,Corriente directa,Flexibles,NA
1154, Cortabarba Philips Bt5200 /15 ,2259,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,67,https://perfil.mercadolibre.com.ar/TRANS+S.R.L,https://articulo.mercadolibre.com.ar/MLA-737546073-cortabarba-philips-bt5200-15-_JM,46,17,3,0,0,#737546073,Philips,Beardtrimmer,BT5200,BT5200/15,60 min,NA,NA,NA
1155, Afeitadora Panasonic Er 2403x Para Vello Facial ,1199,NA,"
			
				Nuevo
			
			
		",(25 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ELENADIFUSION,https://articulo.mercadolibre.com.ar/MLA-661254240-afeitadora-panasonic-er-2403x-para-vello-facial-_JM,NA,NA,NA,NA,NA,#661254240,Panasonic,Panasonic,ER-2403X,NA,60,Corriente directa,0,NA
1156, Cortabarba Multigroom Philips Mg7715 Cuerpo Cabello 13 En 1 ,3799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		","
		
			¡Último disponible!
		
	",6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/IMPORTADORA_LYT,https://articulo.mercadolibre.com.ar/MLA-721371342-cortabarba-multigroom-philips-mg7715-cuerpo-cabello-13-en-1-_JM,NA,NA,NA,NA,NA,#721371342,Philips,Series 7000,MG7715,MG7715/15,120 m,NA,NA,NA
1157, Afeitadora Philips Aquatouch S1030/04 ,2100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(30 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,549,https://perfil.mercadolibre.com.ar/LAFRANCO+PERFUMERIA,https://articulo.mercadolibre.com.ar/MLA-749792763-afeitadora-philips-aquatouch-s103004-_JM,368,122,37,13,9,#749792763,Philips,AquaTouch,S1030/04,NA,NA,NA,NA,NA
1158, Recortadora Y Afeitadora Eléctrica Híbrida Philips Norelco O ,2486,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-792346305-recortadora-y-afeitadora-electrica-hibrida-philips-norelco-o-_JM,NA,NA,NA,NA,NA,#792346305,Philips Norelco,NA,QP2520/90,NA,NA,NA,NA,NA
1159, Mini Afeitadora Eléctrica Recargable Portátil De Viaje Mike ,4099,NA,"
			
				Nuevo
			
			
		",(5 disponibles),6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MIKECOMUNICACION,https://articulo.mercadolibre.com.ar/MLA-765601167-mini-afeitadora-electrica-recargable-portatil-de-viaje-mike-_JM,NA,NA,NA,NA,NA,#765601167,Xiaomi,Mijia,MJTXD01XM,NA,NA,Batería,NA,100 g
1160, Afeitadora Braun Mg5050 Multifunción ,2710,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,13,https://perfil.mercadolibre.com.ar/ESTEBANTABLADA,https://articulo.mercadolibre.com.ar/MLA-776997063-afeitadora-braun-mg5050-multifuncion-_JM,10,2,1,0,0,#776997063,Braun,MULTIGROOMER,MG5050,NA,NA,Corriente directa,NA,NA
1161, Maquina De Afeitar Corta Barba Pelo Regulable Recargable ,1398,NA,"
			
				Nuevo
			
			
		",(20 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/KIEROUNO,https://articulo.mercadolibre.com.ar/MLA-792432014-maquina-de-afeitar-corta-barba-pelo-regulable-recargable-_JM,NA,NA,NA,NA,NA,#792432014,Surker,Corta / Afeita / Recorta,Corta Pelo / Barba,NA,NA,Recargable,Planos,NA
