search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
857, Capa Capinha Case Melhores Amigas iPhone 8 / 8 Plus ,27,NA,NA,38,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1082524551-capa-capinha-case-melhores-amigas-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1082524551,Apple,Mais de 150 MODELOS,Tudo Celular,Silicone Flexível,Silicone,Silicone
858, Case Capa Capinha Silicone iPhone 5 5s 5c 6 6s 7 7 Plus 8 X ,18,NA,NA,250,3x,6.52,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,647,https://perfil.mercadolivre.com.br/SHOPVENDAS19,https://produto.mercadolivre.com.br/MLB-1162462394-case-capa-capinha-silicone-iphone-5-5s-5c-6-6s-7-7-plus-8-x-_JM?searchVariation=31698438067,468,100,43,20,16,#1162462394,Apple,Iphone,Importado,Silicone,Silicone,Silicone
859, Capinha Silicone Transparente Antichoque iPhone 8 / 8 Plus ,13,NA,NA,85,2x,6.95,NA,Entrega a combinar com o vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINE.GYN,https://produto.mercadolivre.com.br/MLB-1173110447-capinha-silicone-transparente-antichoque-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1173110447,NA,NA,HRebros,NA,NA,NA
860, Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr ,11,NA,NA,3861,2x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CONECTACESSORIOS,https://produto.mercadolivre.com.br/MLB-1238584508-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=37808214368,NA,NA,NA,NA,NA,#1238584508,Apple,iPhone 7 8 X XR XS XS Max,Apple,Anti Impacto,Anti Shock,Silicone
861, Capinha Listra Preta E Coração Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242694315-capinha-listra-preta-e-coraco-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242694315,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
862, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,31,32,85,920,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=scy0nhkREUlZkdI44evgtUtWK830iKEDShK1KGGMFIo1uGfeiZxghehFqEgHGN88%2FZL9mDKCks449qcBsUJ4EGhto9U1gxFNvvW4lkI59885VZ8QMDmofMIbVxWqJPmkolipbJlW14a7stcuSS5Gy0n0PQYTP73Q1Y5TLKyBpsbe35gLqu4nYlIxMKTRib6%2FIc%2BlA2XhTDqMCXqQBm%2B29XVdTYTZ1JAoUbdZEY2P9yHI%2Bmmwdc3NciqP9ieWz8EkoTQ%2BzXjE5ojEMbKvgB41X5k1tCFoM%2Faxz%2FWkOOhF0zto9hrTIPl85p%2BQlJvzkCZxmmhGECZWbiBhcCDquPAXRzLACguFwURXD1CpBvCW5lp86py2sWZGeGuzJ2V9OZpBfpR0juKAdH8nVJITtwf2HZrTzFQjD4kyghPRRn5Dp2HhbyqCma531Lh4%2FzrriJpCysdNyhWP95wcU4gGp2iVh6u1O3CcCCfCKMA7KMELFJs8WFRAn92tu6UFI5rF9%2FJPD9%2Fj1dAOywNO7hIiO2YayrtBNaB5W7m2hTJvYrGf0MMglT8FYoyBhQqtCQ%2BeTUsNRmJCB7TeHh2YM0pLZewjz9TADjzDqxDWHheViGqkhZUetEHxmqF71KPKoe9qysvIQG9gMFMqFNsJYFs1j8DbMMp0%2BQQrqA3EuOyf6%2FrIhNx0mrYZOUZhscOCKTvp2XUxKzpHQv9OvOmseiuUV7poUvIA%2BQV9pP9m4BrAl%2BVSDk4gTEI0lspvKYXalmGB9i%2FOxoX9Lh2BOrMM5fd3ik3x7iQ5pY91c2f6EmbbCO2AYV%2BJ4C1L7vKKYRDL9y9XOEHe4fFlXR4N%2FxtsPRkUNyxKx%2BSUKdP%2FqaZ4DCdOT3aT4IKjMZNSPTbdwd7RvL%2BEI%2BNKSBNcOd93FK%2F62dmegRkimGX3CDH4dF1aIPQ6z75PAQybZNb%2Boh3IosgFUgKtVZBoM6jy%2FHuLysq1p4iSL6uCzCVw75S1qUBApnCP%2FNaBThxM1btEa1PTabYUBMw1Tb4bKkMkLhO4FglQPCB2Tbms6263mE9CLSlYRtsLtGeTacQ6EB4IKdSf4Xm86SH8aO0dsajUkrhF5ZMLJEhYVa3IYhxaWUy2Ih8xIVv2HFmyXfgwN%2FdodhJeFGFfdZTu4Ss%2FYfOkfpVUtTRCF%2FYDtnew26AKXDSX%2BD3JXA90SV07kHLe8ceaZ1AU0J5%2FeuiYaA0rt8H97fd5cnUrX1feyNPQsdK6TU6v9QjGOE7C8tjqCT%2F9AUdxUC193rscV1D173mVNOORXAREYDubBVZ6AGM2gscl4CSBAD53CyJStWKv%2BA%2BX45iRpziA3RiWrigplyP0kptoaBdOBidfb4rupUZt0Cw%2BvUUKYHTaz3wlNYYQNcQjDP4WbmHdpj4PYVsMDn%2FrHeGPvBDgcDPZjFyl2UNjbU0yyswmmKU8G7p9BKsr5WbPhIzIqIiUJQb6zqo%2Fz%2FWE0%2FmL9bSV%2BGYTHa5y78mxuT86RBpRisfPHKq8Fxer9Xnsxx1u%2Fm0%3D,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
863, Capinha Case Para iPhone 8 Plus - Azul Royal ,37,NA,NA,10000,6x,6.33,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1245032171-capinha-case-para-iphone-8-plus-azul-royal-_JM,NA,NA,NA,NA,NA,#1245032171,Apple,NA,Cases e Acessorios I.L,NA,NA,Silicone
864, Capa Capinha Anti Impacto 4em1 iPhone 6 7 8 Plus Xr X Xs Max ,49,NA,NA,2506,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1254822065-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=38969356109,NA,NA,NA,NA,NA,#1254822065,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato
865, Capinha Silicone Transp. Borda Anti Impacto iPhone 8 Plus ,18,NA,NA,1,3x,6.38,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/DROOP.STORE,https://produto.mercadolivre.com.br/MLB-1267483972-capinha-silicone-transp-borda-anti-impacto-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1267483972,iPhone,iPhone 8 Plus,Silicone,Borda Anti Impacto,Silicone,TPU/Policarbonato
866, Capinha Iphone 8 Plus Couro Sintetico Importada P Entrega ,120,NA,NA,NA,12x,10.00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CLAD68,https://produto.mercadolivre.com.br/MLB-690407673-capinha-iphone-8-plus-couro-sintetico-importada-p-entrega-_JM,NA,NA,NA,NA,NA,#690407673,Apple,iphone,Outros,plus,Carteira,Acrílico
867, 5 Capinhas + 1 Películas Iphone 4s 5 5s Se 6 6s 7 8 X Plus ,50,NA,NA,10000,10x,5.00,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-888480714-5-capinhas-1-peliculas-iphone-4s-5-5s-se-6-6s-7-8-x-plus-_JM,NA,NA,NA,NA,NA,#888480714,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
868, Capinha Apple iPhone 8 Plus (consulte Cores) ,39,NA,4,990,6x,6.66,NA,Chega amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OLST2825962,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CB1sqPGASiBWbDBC7ukAOnLVlo2PGpN9yJythps8ztrI5umOyuA6v1Pajqry%2BJtYdOouD58caFFGmwuk6T%2Bj%2BY7K6oaeEHmz7Vwr5w%2FHokOPYqM8vTU0hMsZAT7%2FGVrjAtyHdovvVpJy7axPw8Q%2FE4OjDAq3Y%2FO4boINC1WnmAtHY2LbgylZEKuENqXkwjQgniUGrx6txSmeUc4YBfCiN7YAFDnroB8i97HcpLCs1QercC9fGEuEsRYGOcuJgqh9HJtaYe11BPxERsQbG%2FK%2FfOMnfh8%2FvUlJ%2BoRZkAmgJmlz0FGcxp%2BZtJtBjjlSl6sY8yicX1NNrrCSuwzOPegyQa9FFp5nZwW%2BUv3BYtcupxfBxb1XBd2TJ9ybcOqwQDnmmv9ZyMt4AO9tt%2BYTn3o4cZMUQy6Z3TtjbpgParXp5o6h099YkGdtiaPKWHacGpvVtTqGrHqRXI7jCtj7cdA8SybDaFaYn%2BDswgBYHP81Qn5mWH02BZ6ldi7koP9BCNFvqthvP%2BFWXyyTiG14GbziHlkYlXLj%2Fd48fomD1QjJNjv%2BEf59nYB8zzsRhDhKKERb7WUTAm7N%2BlkyIT3krVMsaUNtvjcwNBrHVRpOcIFcELWtez2NrxmA%2B%2BaMJcIKlLzqoPzyhOW0WY9bS%2BOakwSWkSrKoprGqY9%2BO24RFtf0W8s2xR1VdF%2B3eL222oy3tJMURDwOJLcWrjvDgkO%2F1T8i6krXmw55Z4o%2B38EU4ac56Cgbl0GpxtorjzBWP6IOyttvgWaPKR3l%2BQYJzcOz5i44rxg1X84OkpGKwSxpzNOxGLHXCKFsPmjMPn39cVTKTGZCrP3bEwIYn9RQjnrBS30Di3dpBw1NqvgJxlR05NgttVeYycuk4gNFBmdYfkozuawajG8iEYG8llinGocwMpltl7Bmg8wQ21CKrrNtjhpBwt2Njgg2UJuZlHsM5PClEfdRDu4QUP%2F%2BeoJXBvX2DYFelbQCg4zYlpVTNWgo4UZs0Qz47NFOLxXfEcQHJyj4s81LEK6zs1vxAzUDjPDAkOQPR1DwfqkTr4C1z9HnUX66tPqAeSesm3CpvUiiwoSK0b0GFwotX%2FGF1n2AjA6WmxlN%2BBka4LB%2BTa8PicdYDvEv%2BZgeOnS7WGpXo9blKhMRxjQcLYe3uYf3d0NrVY9E0BcBz%2FvyyaiFOSarYyhwIyjq6fY%2FO8sFCSaMr2WiMlkiv1IaOIMjtKZEv9qcvP%2BbG62ZxDMefCgV4egCrbaWScSs70kS3NqPudW343tBDSRC5ldwKtdKrTYPUthMt5d3tMv0cRmAXogoL3c5rRlIwlr0wRADm9HJzkeo6mjc%2Ftl%2F1XDAR%2Fr%2B9l%2BHiJ7GYoxvjqjhFUrOmTwSGKyAmZOsHTm6Cfm15Lb1JvbjEWMc4%2FdO0fnSSM4nHo99O%2FlDIis1XZll7SwYbhaStlwWl%2BWwwmvTUVo8SUOj8McmXT2%2BrlUCGLTzITnF9AqyQ4Ni8jPIJ5JS9tYpHNQrL%2BQ6rg%3D%3D,NA,NA,NA,NA,NA,#1270824212,Apple,7 Plus / 8 Plus,Apple,Silicone,Original,Silicone
869, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,13,NA,2,432,2x,7.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVAERASTORE,https://produto.mercadolivre.com.br/MLB-929591862-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=38743265203,NA,NA,NA,NA,NA,#929591862,Apple,Iphone,Novaerastore,Anti Impacto,Silicone,Silicone
870, Capa Capinha P/ Apple Iphone 8 Plus - Ramo De Rosas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967109067-capa-capinha-p-apple-iphone-8-plus-ramo-de-rosas-_JM,NA,NA,NA,NA,NA,#967109067,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
871, Capa Capinha P/ Apple iPhone 8 Plus - Enfermeira ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967109278-capa-capinha-p-apple-iphone-8-plus-enfermeira-_JM,NA,NA,NA,NA,NA,#967109278,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
872," Capinha,coque,case,capa Para Apple iPhone 8 Plus ",19,NA,NA,307,3x,6.63,NA,Entrega a combinar com o vendedor,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/OLIS9470956,https://produto.mercadolivre.com.br/MLB-991855888-capinhacoquecasecapa-para-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#991855888,Apple,Iphone 8 Plus,Kainuen,Half Envolto Caso,NA,NA
873, Capa Capinha P/ iPhone 8 Plus - Degrade^ Bolinhas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457410-capa-capinha-p-iphone-8-plus-degrade-bolinhas-_JM,NA,NA,NA,NA,NA,#1020457410,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Silicone
874, Capinha Heróis Dc Batman Coringa - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021121114-capinha-herois-dc-batman-coringa-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021121114,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
875, Capinha Anime Naruto Itachi Kakashi - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021252773-capinha-anime-naruto-itachi-kakashi-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021252773,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
876, Capinha Anime One Piece Luffy - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021386858-capinha-anime-one-piece-luffy-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021386858,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
877, Capinha Serie Supernatural Dean Sam - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021406229-capinha-serie-supernatural-dean-sam-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021406229,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
878, Capinha Serie Black Mirror - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021408357-capinha-serie-black-mirror-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021408357,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
879, Capinha Cristiano Ronaldo Cr7 Real Madrid - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1025842041-capinha-cristiano-ronaldo-cr7-real-madrid-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1025842041,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
880, Capinha Doutor Estranho Heróis Marvel - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1065353465-capinha-doutor-estranho-herois-marvel-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1065353465,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
881, Capinha Iphone 8 Plus Aveludada ,31,NA,NA,1489,6x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ACESSORIOSILCASESE,https://produto.mercadolivre.com.br/MLB-1188584828-capinha-iphone-8-plus-aveludada-_JM,NA,NA,NA,NA,NA,#1188584828,Apple,Iphone 8 Plus,Apple,Case,Silicone,Silicone Aveludada
882, Capa Capinha Silicone Rigida Qualidade Iphone 8 Plus 5.5pol ,38,NA,NA,2673,6x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CASTOLDIC,https://produto.mercadolivre.com.br/MLB-1193755523-capa-capinha-silicone-rigida-qualidade-iphone-8-plus-55pol-_JM,NA,NA,NA,NA,NA,#1193755523,Apple,Iphone,Extreme.Deal,Silicone,Silicone,Silicone
883, Case Capa Capinha iPhone 8 Plus Anti Impacto Borda Fume ,18,NA,NA,579,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALVAROMARIODESOUZA,https://produto.mercadolivre.com.br/MLB-1222304766-case-capa-capinha-iphone-8-plus-anti-impacto-borda-fume-_JM,NA,NA,NA,NA,NA,#1222304766,Apple,iPhone 7 Plus ou iPhone 8 Plus,Extreme.deal,Anti impacto,Anti impacto,Silicone
884, Capinha Serie Game Of Thrones Daenerys - iPhone 8 8 Plus ,33,NA,NA,97,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEBR8016912,https://produto.mercadolivre.com.br/MLB-1022307385-capinha-serie-game-of-thrones-daenerys-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1022307385,Apple,Variados,Capinha 2D,Variados,2D,NA
885, Capa Capinha Case Femininas iPhone 8 / 8 Plus ,27,NA,NA,90,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MARIADELAZILMARQUES,https://produto.mercadolivre.com.br/MLB-1255080701-capa-capinha-case-femininas-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1255080701,iPhone,Iphone 8 / 8 plus,Tudo Celular,Silicone Flexível,Silicone,Silicone
886, Capa Case Capinha Cristal Iphone 8 E 8 Plus + Pelicula ,64,NA,NA,20,12x,6.21,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-935026050-capa-case-capinha-cristal-iphone-8-e-8-plus-pelicula-_JM,NA,NA,NA,NA,NA,#935026050,Apple,iPhone 8 e iPhone 8 PLUS,H'maston,Silicone / TPU,Silicone / TPU,Silicone
887, Capa Capinha Celular Marilyn Monroe iPhone 8 Plus ,32,NA,1,308,6x,5.99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-937475902-capa-capinha-celular-marilyn-monroe-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#937475902,Apple,iPhone 8 Plus,Fs Store,Case,capinha,Emborrachada
888, Capa Capinha P/ Apple Iphone 8 Plus - Surf ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967102982-capa-capinha-p-apple-iphone-8-plus-surf-_JM,NA,NA,NA,NA,NA,#967102982,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
889, Capinha Serie Stranger Things Dustin - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1017491177-capinha-serie-stranger-things-dustin-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1017491177,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
890, Capinha Heróis Marvel Hulk Deadpool - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1021108560-capinha-herois-marvel-hulk-deadpool-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1021108560,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
891, Capinha Messi Cristiano Ronaldo - iPhone 8 8 Plus ,35,NA,NA,100,6x,5.96,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JEJO5699786,https://produto.mercadolivre.com.br/MLB-1026258986-capinha-messi-cristiano-ronaldo-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1026258986,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
892, Capa Capinha Case iPhone 8 8s Plus + 200 Modelos Desenhos ,56,NA,NA,4990,10x,5.63,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ADRIANATURCI,https://produto.mercadolivre.com.br/MLB-1034990067-capa-capinha-case-iphone-8-8s-plus-200-modelos-desenhos-_JM,NA,NA,NA,NA,NA,#1034990067,Apple,Iphone,Mustang,Silicone,Silicone,Silicone
893, Capa Capinha Case Greys Anatomy iPhone 8 / 8 Plus / iPhone X ,27,NA,NA,88,5x,5.50,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/CAROLL41,https://produto.mercadolivre.com.br/MLB-1108197885-capa-capinha-case-greys-anatomy-iphone-8-8-plus-iphone-x-_JM,NA,NA,NA,NA,NA,#1108197885,Outros,Mais de 150 MODELOS,Tudo Celular,Silicone Flexível,Silicone,Silicone
894, Capinha Cruzeiro Cabuloso Hexa Raposa - iPhone 8 8 Plus ,33,NA,NA,100,6x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SALES+PERSONALIZADOS,https://produto.mercadolivre.com.br/MLB-1129995299-capinha-cruzeiro-cabuloso-hexa-raposa-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#1129995299,Apple,Variados,Capinha 2D Sublimação,Case,2D,TPU/Policarbonato
895, Capinha Unicórnios Coloridos Com Nome iPhone 8 Plus ,22,NA,NA,2000,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173366179-capinha-unicornios-coloridos-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173366179,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
896, Capinha Toque Aveludado iPhone 8 Plus - Lacrada ! ,25,NA,NA,3,5x,5.00,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/INFOCELL+BR,https://produto.mercadolivre.com.br/MLB-1238671432-capinha-toque-aveludado-iphone-8-plus-lacrada--_JM,NA,NA,NA,NA,NA,#1238671432,iPhone,Iphone 8,Genérico,Silicone Aveludado,silicone aveludada,Silicone
897, Capinha Mapa Mundi Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242694670-capinha-mapa-mundi-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242694670,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
898, Capinha Bailarina Ballet Bailarinas Com Nome iPhone 8 Plus ,24,NA,NA,2000,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242695936-capinha-bailarina-ballet-bailarinas-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242695936,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
899, Capinha Capa Anti Queda iPhone 8 Plus Apple Promoção ,15,NA,NA,100,3x,5.31,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STHEFANIE+CASE,https://produto.mercadolivre.com.br/MLB-1262645359-capinha-capa-anti-queda-iphone-8-plus-apple-promoco-_JM,NA,NA,NA,NA,NA,#1262645359,Apple,iPhone 8 Plus,H REBOS,ANTI IMPACTO,Transparente,Silicone
900, Capinha Case Apple Anti Impacto iPhone 8 Plus + Película Gel ,19,NA,NA,149,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STHEFANIE+CASE,https://produto.mercadolivre.com.br/MLB-1262647605-capinha-case-apple-anti-impacto-iphone-8-plus-pelicula-gel-_JM,NA,NA,NA,NA,NA,#1262647605,iPhone,iPhone 8 Plus,H REBOS,ANTI IMPACTO,Transparente,Silicone
901, Case Capa Capinha Celular iPhone 7 iPhone 8 Plus Anti Shock ,26,NA,NA,100,5x,5.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STHEFANIE+CASE,https://produto.mercadolivre.com.br/MLB-1262815720-case-capa-capinha-celular-iphone-7-iphone-8-plus-anti-shock-_JM?searchVariation=39531313329,NA,NA,NA,NA,NA,#1262815720,iPhone,iPhone 7 8 Plus,Importado,Anti Impacto,Bumper,Emborrachado
