search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
1121, Carcasas Apple Cuero iPhone 6 / 6 Plus 7 7 Plus 8 Y 8 Plus ,8.99,NA,132,375,12,749,NA,Envío a todo el país,NA,NA,4.3,8,https://perfil.mercadolibre.cl/CELLBOX.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=vZO5jup3FK4NCHY0HmRe198la2OiV7LG1M06iFzLMj0lCZvQtVhbmNgdWsPNoHSeUkOL6CvrxecTI7TpL6VzigjhvFl7l4Xz73i9nJXb2l1s0SCVQPrOqb4g0WjXDMTXS5C9f3M7Cqfz8ZJ0Eb6Gu1Jm9ZgCKWWJAAQCwjda2Oyy0oKC58DCA2LXH%2B2Vlp0bM049Z0sGvWal7571Ojx2jyW1eBpuLRlqxSQiG%2FhA0uViQJsgTm6Z9VLtsnPyATdvcxwpqHo7P2EhrUIFnJN8FWwehJav73gS5QLcGhqXD1hVRdHs68tE5vVnOGfeRqQzDRrms8mUNqWq%2FKQk3xs3o41991qAimJoNjNSB%2BXdt6eSN4FvPMs0plyrxrSZAqYl8qIFms0hl2CqF5r0o6QQclWC9Kj7atcq%2FRIawlYUlFp7SDiw9idI7pd8JKNDJbieFJoVWlA3qKx5WNqOVydYpKocGoxAB%2BGkn6ZraPG3%2Fes%2FBcB5CdXzgq%2BZtAmOjWaq0vTMExzOP80s6O%2Fg4uJIFoN0cyGgvpuVSUwxWj4l3AlVrx52vF%2BryvBrTmaYWsspk0EGjt5umvKWxsTgKmQ7VxcvTbr4I%2FV%2BsuY20M2KpauPvqr%2B3XeASNJzu%2Fj%2FMPD7sxQT2dMHSGM41C8XAR%2BLdVQkfT7Ywwhd4aoI8ireBsYer1V9akhDpc3i%2FF7OfLOFXlp6kkxvXGpBu3LOmIsXSyBqbiU73dAJtJiUvkbQBplK9Zlt%2FtOf8oNjNA33l20T2Gw4iHaLmj49j5m3Eo%2B9eIEpPLr5is9mir8ucLnuudBLq%2BCvXSPrz67JY5aip7dtYwr8o1bBKXayL2ykCra33Af65Sm3gKXNUkUbcrGODIbLi8VSHPMKPYxYZjlBkaOtXZD2igGxLttskj%2BjVtMr7z%2BE1UTQhT7fqYA%2BHBwEfpiGZtzg6latYUJhTVdE3pRD5TBmuPlkxyk94n6L3RcG4%2BQu8E%2BgpoSDATSAcVavqb%2BDKOwPdpCFmA4jEEwYEZNhAFEM0SPwyucD3Bxi5mZykPutu05VJKovqHcT1f6LbXIUbDXYVF%2BHK%2BGqdl1NjuR2oAxlD04902NKO9WYgbPMMdRBipEg9uOfgicbZ27tCdb9tyygjkHK8aigelUuYhforP1U5DkLWb1YoK10qm5jwJMQYTPsZeXM7vWdgZb2Kte3I1cjLasmT%2Bwltx%2BgTzNl9wzhfbtOM6J3gNZvzZ0kVkr%2FQ21wMKcEFikXVO3qrQgcqeElKeYv8U7CQV4WBDNpE1u%2BiAjO7Ro1X0K7SIFbP9hmwkR7XTlRMthFwlMPCUPd0A9WLbAIFPy5pZcOdPZU8USzoRGV22r%2B4E5%2FNW7oyt%2B12%2FKWAoeNy%2FnUmI5kAFyXe32LdTRblvX2l9wmU%2FQ5vdyXMMVvLLrApmy734gqOQvkfphWtCPy181lfq0vR03UdX%2FsJmzhFvku%2Bxv4Fjk9AaSFRg7Kqz9UbX6VvGV6GPEPuwDkp2%2Bu%2FVXsF998%2Bapsjs9CINOnLBxT7aldwvPRda9gib0ImvlLdtoWnngvOcFtFo%2BSeQ9jii1ThVtCid1oOGMhOF93RFtroxuUAyEPs27u8CrxTVKneV5lHa7s6r147A%3D%3D,5,2,0,0,1,#455131366,Apple,Apple,Carcasa
1122, iPhone 8 Plus 7 Plus Bolsa Con Clip De Cinturón Funda Ver... ,30,NA,0,999,6,5.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-466235434-iphone-8-plus-7-plus-bolsa-con-clip-de-cinturon-funda-ver-_JM,NA,NA,NA,NA,NA,#466235434,Apple,ENCACC,Carcasa
1123, Cocomii Funda Transformer Armor Para iPhone 8 Plus / 7... ,33.99,NA,0,9999,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-466444703-cocomii-funda-transformer-armor-para-iphone-8-plus-7-_JM,NA,NA,NA,NA,NA,#466444703,NA,NA,NA
1124, Reiko Funda Para Teléfono Celular Vertical iPhone 8 Plus ... ,29,NA,0,900,6,4.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-466938732-reiko-funda-para-telefono-celular-vertical-iphone-8-plus--_JM,NA,NA,NA,NA,NA,#466938732,Apple,AccessoryHappy,Carcasa
1125, Carcasa Love Mei iPhone 7 8 X Y 7 8 Plus - Tecnostrike ,20.99,22.990,332,709,6,3.498,NA,Envío gratis a todo el país,NA,NA,4.1,13,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=LcJRIytCvvi4oTtBB%2BjimkH2vbbV2qQ%2FkdLG2lUUYcAYkfbfShwnNfCbl%2Fl1e%2B%2BgmV8lov6JZ4lLJUnluUmDn2pNGkfPuLgHfh1pHwNUBAQAfWv3hWwg1U%2BtWsRslLHm4zI9XAJVq4c6Nr%2FGxvkQ4fAy%2FhNJO8g8uyd5WBqQjV4Eno1ZrbMILFYkRWx7s3HnOAK5UF5xDaREYQkqetbqwoQAQszCQ6jC41580008CKIJ6IQq8s7ebZAdnS1V02eyz2lLPal6cK2uE%2BHk%2B9Yh4G52vScHhSmecxmd0lmBivMDD9ADF3vffMXYRsBMBg4QglSol9nsmt5lzdrtY4i7k1CrD7b%2BrUtylymXqUxRvB5sSZARFsMftZbge4Yze1Xl22FHpM9mxOVVpBvP%2FhKUZRk1OM07cPj5UPI3qra%2Bu8LN%2FKTSrN9%2BZAgAUbwHBZQBOiOA0PvjJ8CbNGta%2FfEiCDld1rP0vO5uXpVvMa5B0ra1W1qxqrWjPNZr6x2usPIREwwV9MbcrLiPk53MLaj%2BnEen1hR1xeF8Cu2dOd3Aw6LsL6BlaX6qKXbq60h4%2BqE4fDJWSXHYnd3R562xesjVDoUVl%2BDB2jcoNxvBUnL5xQrZ6Q1sMXUu%2BhgbhmamQxJQvNNhw9AsganQxsGcTGBxARLBh9IOGWXfQBfk8kGLPAgl5CaCysBj1wmnZVXTzl4qDI9qdQaOjWtXSK5hsXQQxnoihBJbPR91%2F5HFP7qX5u8jLLpLwVXasdaHCfxQ3WgbzTc%2FFW2NVneW3KT0cYGmgBF3iaAw2qHbliht6dIoZ3wmS%2B%2Fs5B%2FdRRW9Knu6MyqTwg3YUJAqO2CRs87V3QVNfdythJossGmihfnoFg2ZzkzQtJIbG6THc0ThivhQxeMj1A0YD8hfwIiM2W36IP06nKSsMFT6T3Ty6nmhpTq8F123MUscCEUBJ2WfW4bleZimbHFgkqowhh%2FqT%2BsNEE0%2FL4JDQP8t61wSRNjDnpVZUulSVcmEh%2Fnbif6L0OC3GkfHVD1HQdzwWBorGe3daq%2BchyMR8Ag9gBdLqBT9SmMnte0K5OPu1aKIXYT9nXx9C1GWrP4BfK5LK7%2BBOZAhCgS4yf%2Fekr%2BGvBaODK2cj%2BtJAXKsbSGIZAuO9KXOaBigxgJEO1BEHLNVtdAyu5g55G9wc7f1qMnS%2BR6wDj6hLFbcKY%2FABCQH9lA8AtlDmgfOLDv2hCK3Ys0VJNjbYSCsLUT5Gn923W9wUERtc7bxwpbrq69aPl%2BZCK5vwHFiLi8JSCh2WcqHRNSNqboQl0PM0zb5duHxAj1IJhxqi84Nt8QZdMMsOrzhp%2FvXVaqq64bhNbdRc40BrNQIHuk90g9U60iCrhOJYNe6vDEW5R6UyuLeJ0Z1BPU0AnZaHnAiNRuk3ZIJ2yFh5hXGSg4QI8VBxk5%2BuHf5IcUtgTuMOV6kRXVaG6%2Fs40NyaWdt3szfIsVG7t8R9DN%2FnKxq6Wr%2BeGdzupccro8efHPScwIsltxwv8lfqFvymfSkZ9pJkqPfHuKvfpINlnG3UesF68Fa5vLa1jCseAJBI0evyWv1uZWoclRLCQGzTy0WH5UUvvCvLxfxKKrs7me3Fd3fa1px%2BUQ7cuGJ,8,1,1,3,0,#435358128,Apple,LOVE MEI,Carcasa
1126, Funda iPhone 8 Plus Akhvrs Funda De Cuero Premium Con Imá... ,29,NA,0,900,6,4.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-466944100-funda-iphone-8-plus-akhvrs-funda-de-cuero-premium-con-ima-_JM,NA,NA,NA,NA,NA,#466944100,Apple,AKHVRS,Carcasa
1127," Funda Para iPhone 8 Plus, [armorbox] I-blason Incorporada... ",41.99,NA,0,9999,6,6.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467851281-funda-para-iphone-8-plus-armorbox-i-blason-incorporada-_JM,NA,NA,NA,NA,NA,#467851281,NA,NA,NA
1128," Funda Cartera iPhone 8 Plus, Lameeku Estuche De Billetera... ",43.99,NA,0,9999,6,7.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467851321-funda-cartera-iphone-8-plus-lameeku-estuche-de-billetera-_JM,NA,NA,NA,NA,NA,#467851321,NA,NA,NA
1129, Maxboost Funda Con Billetera Para iPhone 8 Plus [estilo... ,31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467851454-maxboost-funda-con-billetera-para-iphone-8-plus-estilo-_JM,NA,NA,NA,NA,NA,#467851454,NA,NA,NA
1130," Funda Con Batería Para iPhone 8 Plus / 7 Plus 8500mah,... ",45.99,NA,0,9999,6,7.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467867111-funda-con-bateria-para-iphone-8-plus-7-plus-8500mah-_JM,NA,NA,NA,NA,NA,#467867111,NA,NA,NA
1131," Funda De Batería Para iPhone 7 Plus / 8 Plus / 6s Plus,... ",51.99,NA,0,9999,6,8.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467867487-funda-de-bateria-para-iphone-7-plus-8-plus-6s-plus-_JM,NA,NA,NA,NA,NA,#467867487,NA,NA,NA
1132, A-tion (actualizado) Funda Con Batería Para iPhone 8 Plus... ,41.99,NA,0,9999,6,6.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467867676-a-tion-actualizado-funda-con-bateria-para-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#467867676,NA,NA,NA
1133, Funda De Carga iPhone 7 Plus Y Funda De Batería iPhone 8... ,38.99,NA,0,9999,6,6.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467871634-funda-de-carga-iphone-7-plus-y-funda-de-bateria-iphone-8-_JM,NA,NA,NA,NA,NA,#467871634,NA,NA,NA
1134," Mayround Compatible Con Funda iPhone 7 Plus / 8 Plus,... ",34.99,NA,0,9999,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467889765-mayround-compatible-con-funda-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#467889765,NA,NA,NA
1135," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Maggicwei-dl... ",32.99,NA,0,9999,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467890599-funda-iphone-8-plus-funda-iphone-7-plus-maggicwei-dl-_JM,NA,NA,NA,NA,NA,#467890599,NA,NA,NA
1136," Funda iPhone 7 Plus, Funda De Piña iPhone 8 Plus, Slim... ",34.99,NA,0,9999,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467890856-funda-iphone-7-plus-funda-de-pina-iphone-8-plus-slim-_JM,NA,NA,NA,NA,NA,#467890856,NA,NA,NA
1137," Hwt Funda iPhone 8 Plus, Funda Con Anillo iPhone 7 Plus,... ",22.99,NA,0,9999,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467891933-hwt-funda-iphone-8-plus-funda-con-anillo-iphone-7-plus-_JM,NA,NA,NA,NA,NA,#467891933,NA,NA,NA
1138," Funda iPhone 7 Plus / 8 Plus, Vrs Design [crystal Bumper... ",48.99,NA,0,9999,6,8.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-467893132-funda-iphone-7-plus-8-plus-vrs-design-crystal-bumper-_JM,NA,NA,NA,NA,NA,#467893132,NA,NA,NA
1139, Funda Para iPhone Plus 8 Y 7. Carcasa Antigolpes ,30.99,NA,0,2,12,2.582,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JILLESCA2012,https://articulo.mercadolibre.cl/MLC-467911043-funda-para-iphone-plus-8-y-7-carcasa-antigolpes-_JM,NA,NA,NA,NA,NA,#467911043,Apple,NA,Carcasa
1140, iPhone X 7 8 7 Plus 8 Plus Funda Silicona Suave Tpu Malla... ,34,NA,0,999,6,5.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469263041-iphone-x-7-8-7-plus-8-plus-funda-silicona-suave-tpu-malla-_JM,NA,NA,NA,NA,NA,#469263041,Apple,Teqi,Carcasa
1141, iPhone 7 Plus Funda iPhone 8 Plus Designskin Corduroy Tel... ,33,NA,0,900,6,5.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469263354-iphone-7-plus-funda-iphone-8-plus-designskin-corduroy-tel-_JM,NA,NA,NA,NA,NA,#469263354,Apple,DesignSkin,Carcasa
1142, Carcasa Metálica iPhone 8 7 Plus + Negro Lunatik Taktik ,23.99,NA,20,2,12,1.999,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=1Omu9YKSTXJ1Pbrk4nKX92ZXjvWat759xuOwU%2Fnt15xPdF6O8KxbNvwwUG5DYYS2EHkmijiGDl%2BkiC0hJ3M2XukfvzgxR3mm%2Bev2gEex6gkWuIFwj8e81OOJBlOMH9OXGjZDWZSy3Da9D%2F65pG5Tlpwrg2GCwHEH20gEFcAyhk0jUaZawler8JClQhSYnviTH4diaH8G18dkjpuKgRH%2B1ddcSErVLCT6IkdJqDS4UQCZqDZsTuWm6ULYZRb0SgdMKR%2FUh0M8E1M%2FvLPay9OpwtMaP8Wl4sRBP2MttqhrQmouZu7caxsTbOMztRHD7X8wT39DnTvm%2FW8FKwg1zgBylOdVfVe%2BsQov5WuMceLFAJTp9ZgJIVlJ3%2B3W7hXnvcULEWgFD%2B5%2Br1XrwnzB90GgkGoJ6tDnp8EGWuccQcuOT2YoZGTIzJVqqUH08qly9%2Fhlml70J2NpHvXOc5HA2M6siTcmfhScphlQC577DF73i1j7cR8WabHYIyDOcOhofqmDrr%2F6PvZ3Gzq7oa%2F3FoVS1mtk0wRLgtoCV%2BcbRjo%2FbYFcQpypTKlToZsDUR1cOJT9MkfKQBrN4zQnBfqOhKfTggXjOB4WqD0aicudyRUAkCUCvFXg6Qi9NCQLQ04OvSJh7QITH9jCxD41QF7csee8zSK6QyDx%2BTyQtT9Yemnv5Pmtpu7IXbdAp2z5ZPk7WILZB%2Bv6P80FY2qWh66KTE6MHlxQmeV2vh4uwApcqF3VCk4ERe4pw5uoa5NT%2BDdrsOVrzWaB%2Bf65VAA%2FhklVtJ14%2BEvmaOOO8ou%2BzFQKsTcln0ZXD%2BDb16wgzabYANosPA4a2K3g7ReBWknRc4oj17Ik3SztbR4MwihpipnqUGVwDOyPJXL81HzS9BzFfGVS0%2BYBL5T56H%2FNSUS1a2pksMW1ecnsXPw8uOhTvuGQB4wIKd%2Fv5v%2Fpt%2FHors1p1uJc%2F0Ycfvnv2crOqULHAtvu0yrLY3GT8qUAUOVpUY4cn0ytOAWQxjM%2B%2Be0x0EIFXoBrZq9dlAc9LX9wU8P5jP9Dwi2mvuWBnZxpTKrLTowqfnSLL5jlYZ%2BnAKcceOi5GiODjo7ADWxJ7IZDvlRRuKSHvu1JQPbFCcf9MPJ%2BrRHlCcDpG6926G3WABsNw5biIDyhSVQ8CTDX0pRstWNCHP1h3LXzZib8Ddc%2F9niUvWI8UyR5%2BH7xcKiQFSm%2FB8D53hOUquaQyjdu%2FUtGoHJLPShBXECMv4MS9q4LGZBekamQ%2BL2hWv7fjatAPZzgF3%2BOMVEK3cm61kSWodWPdPsn%2BxLq6Rk0ekwpLkVT%2FXF0x%2BlkMh1TbeMVOoWMiDJDPnRblNTfb036ukMU%2BjZywT9JCPlIakvFY7kTk3OoHll8vXiDtvPAmLjUIBliTS5E5sPHmvk4U3gDNaT2VMh%2BCBRIfPb0uDv3MWvz9qyJaj7PnHXITgpDCVkbQhZkteP3xYH2Ey5b1QGJ2m6UpVlE7%2BOT6g8MOOGDooBa2P4ZAQoGbTyeeCd%2BGMcw3QPwLInEML%2BXIhBfgOzzctyG9CnTlttu2NT5GJ%2FGwx7T3v3x6me5S%2BAknxNzVirMucD9YeWx%2BQ0UW0DJ74r%2FoYQuOXIPwvsItDUevS2%2BqA%3D%3D,1,1,0,0,0,#452411101,Apple,NA,Carcasa
1143, iPhone 8 Plus Funda Desmontable De Monedero Para iPhone 7... ,37,NA,0,999,6,6.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469263408-iphone-8-plus-funda-desmontable-de-monedero-para-iphone-7-_JM,NA,NA,NA,NA,NA,#469263408,Apple,Hynice,Carcasa
1144, iPhone 8 Plus Funda iPhone 7 Plus 5 5 Pulgadas Blingy S C... ,25,NA,0,999,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469263450-iphone-8-plus-funda-iphone-7-plus-5-5-pulgadas-blingy-s-c-_JM,NA,NA,NA,NA,NA,#469263450,Apple,Blingy%27s,Carcasa
1145, Funda iPhone 8 Plus Funda iPhone 7 Plus Funda Transparent... ,30,NA,0,999,6,5.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469263593-funda-iphone-8-plus-funda-iphone-7-plus-funda-transparent-_JM,NA,NA,NA,NA,NA,#469263593,Apple,KIMICO,Carcasa
1146, Uarmor Funda Bling Para iPhone 8 Plus iPhone 7 Plus Iphon... ,23,NA,0,999,6,3.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469264110-uarmor-funda-bling-para-iphone-8-plus-iphone-7-plus-iphon-_JM,NA,NA,NA,NA,NA,#469264110,NA,UARMOR,NA
1147, Tozo Para iPhone 7 Plus Funda iPhone 8 Plus Funda Shiny B... ,25,NA,0,999,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469264351-tozo-para-iphone-7-plus-funda-iphone-8-plus-funda-shiny-b-_JM,NA,NA,NA,NA,NA,#469264351,Apple,Tozo,Carcasa
1148, La Funda Pelican Para iPhone Se Adapta Al iPhone 8 Plus I... ,38,NA,0,900,6,6.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469267847-la-funda-pelican-para-iphone-se-adapta-al-iphone-8-plus-i-_JM,NA,NA,NA,NA,NA,#469267847,Apple,Pelican,Carcasa
1149, Harry Potter Funda Billetera Para iPhone 8 Plus Imagitouc... ,25,NA,0,999,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469268735-harry-potter-funda-billetera-para-iphone-8-plus-imagitouc-_JM,NA,NA,NA,NA,NA,#469268735,NA,EDEALSAVING,NA
1150, Gear Beast Funda Con Billetera Para iPhone 7 Plus 8 Plus ... ,21,NA,0,999,6,3.500,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469269055-gear-beast-funda-con-billetera-para-iphone-7-plus-8-plus--_JM,NA,NA,NA,NA,NA,#469269055,Apple,Gear Beast,Flip Cover
1151, Funda Para iPhone 8plus 7plus Funda Ultra Delgada Chanroy... ,30,NA,0,999,6,5.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469270343-funda-para-iphone-8plus-7plus-funda-ultra-delgada-chanroy-_JM,NA,NA,NA,NA,NA,#469270343,Apple,Chanroy,Carcasa
1152, Funda Protectora French Bull iPhone 8 Plus 7 Plus 6s Plus... ,36,NA,0,999,6,6.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469270377-funda-protectora-french-bull-iphone-8-plus-7-plus-6s-plus-_JM,NA,NA,NA,NA,NA,#469270377,Apple,WITHit,Carcasa
1153, Funda Para iPhone 8 Plus Funda Con Funda Para iPhone 7 Pl... ,29,NA,0,999,6,4.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469270570-funda-para-iphone-8-plus-funda-con-funda-para-iphone-7-pl-_JM,NA,NA,NA,NA,NA,#469270570,Apple,Badalink,Carcasa
1154, Funda Para iPhone 8 Plus Funda Para iPhone 7 Plus Moko Fu... ,23,NA,0,999,6,3.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469270581-funda-para-iphone-8-plus-funda-para-iphone-7-plus-moko-fu-_JM,NA,NA,NA,NA,NA,#469270581,Apple,Moko,Carcasa
1155, Funda Para iPhone 7 Plus 8 Plus Diseño Vrs Duo Guard Seri... ,62,NA,0,900,6,10.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469270626-funda-para-iphone-7-plus-8-plus-diseno-vrs-duo-guard-seri-_JM,NA,NA,NA,NA,NA,#469270626,Apple,VRS DESIGN,Carcasa
1156, Funda Iphone8 Plus Funda Iphone7 Plus Vintage Elegante Di... ,62,NA,0,900,6,10.333,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469270978-funda-iphone8-plus-funda-iphone7-plus-vintage-elegante-di-_JM,NA,NA,NA,NA,NA,#469270978,Samsung,Qiker,Bumper
1157, Funda iPhone 8 Plus Funda iPhone 7 Plus Linda Funda Chich... ,29,NA,0,999,6,4.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271188-funda-iphone-8-plus-funda-iphone-7-plus-linda-funda-chich-_JM,NA,NA,NA,NA,NA,#469271188,Apple,CHICHIC,Carcasa
1158, Funda iPhone 8 Plus De Tree Of Life Por Imakethecase | Pl... ,34,NA,0,999,6,5.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271201-funda-iphone-8-plus-de-tree-of-life-por-imakethecase-pl-_JM,NA,NA,NA,NA,NA,#469271201,Apple,iMakeTheCase,Carcasa
1159, Funda iPhone 8 Plus Funda iPhone 7 Plus Slim Light Anti S... ,36,NA,0,999,6,6.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271205-funda-iphone-8-plus-funda-iphone-7-plus-slim-light-anti-s-_JM,NA,NA,NA,NA,NA,#469271205,Apple,MOOZA,Carcasa
1160, Funda iPhone 8 Plus También Se Adapta A Apple iPhone 7 Pl... ,25,NA,0,999,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271230-funda-iphone-8-plus-tambien-se-adapta-a-apple-iphone-7-pl-_JM,NA,NA,NA,NA,NA,#469271230,Apple,SunshineCases,Carcasa
1161, Funda iPhone 8 Plus Funda iPhone 7 Plus Qialino Funda Ult... ,31,NA,0,999,6,5.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271234-funda-iphone-8-plus-funda-iphone-7-plus-qialino-funda-ult-_JM,NA,NA,NA,NA,NA,#469271234,Apple,QIALINO,Carcasa
1162, Funda iPhone 8 Plus Con Soporte Hocase Resistente A Los G... ,24,NA,0,999,6,4.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271251-funda-iphone-8-plus-con-soporte-hocase-resistente-a-los-g-_JM,NA,NA,NA,NA,NA,#469271251,NA,Hocase,NA
1163, Funda iPhone 8 Plus De Cowboys Funda iPhone 7 Plus Funda ... ,25,NA,0,999,6,4.167,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271252-funda-iphone-8-plus-de-cowboys-funda-iphone-7-plus-funda--_JM,NA,NA,NA,NA,NA,#469271252,Apple,CENORG,Carcasa
1164, Funda iPhone 8 Plus De Seahawks Funda iPhone 7 Plus Funda... ,24,NA,0,999,6,4.000,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-469271282-funda-iphone-8-plus-de-seahawks-funda-iphone-7-plus-funda-_JM,NA,NA,NA,NA,NA,#469271282,Apple,CENORG,Carcasa
