search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Conectores de entrada,Peso,Color
1128, Parlante Portátil Charge3 Sumergible Con Bluetooth ,79,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTFONE+COLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ZrMswzXW%2FS8bKYsZmy7FhZFB4lvsBDCbLYsKtJi5xTOaMkSVwlQwlgoc2N3xUkwvbbwAYYkmwOzb68GgeNhpRSwsaU05QaRhXyieTUuqXZxo%2F18DllovdvjpVapSriG2LFyKnyapv58JSXuBiVVpQ62jbdq58d8YfR7Q%2BwzXuHrUu4mRzXhsYROSlfgAs63Z%2B%2Fdx1%2FRtrH%2BEPxk8tZlqbsuCnSo1qe9Ov%2BoTYG2PG2NY5kI02JGM537fAFVl26zRQ9e23cqaJdOy9VRb387KGDtbTCArZalFducvegcNbW1nkePPVqmxRHDosSRVWNaoPPBVdYZFeb0n8jxsNceJQxqT0KoVF0hZY2ekvJhIgvDaB9p7I%2BF8PBmLs3JX%2BO6F70UMqhT9LEF%2FbfTFEP8E4mdiDdpTIghIqyiTKDw6P%2F5BVQseWt20bOltj5%2BZQdnX6VL1vG19bvSo5SA%2FrU5VA%2BRq8EZqZTmBYxpcravyQ20kwVeqpZ9KZT%2B0pEz5C3mm8WynbKT2g%2F3%2BW0XJt3IPR%2B0zKBtqFQ4DY714ky7jfEXxtZMQhOEFNUffgjzcyurePpnRStJSJN2fkejy5vSUA2WD0wc9ZYQE0CYmMd6OvStn5WvFLfXQXUBJkgQ%2FTbq8IgsQrlkmqIsiLFW1etN1acIvrmlHZlwRaQNW45TKTy3tOn%2FCaETfOaTXJ6lQoIGZzE0dpIYogdcgcD5dkbhYZ9Jia4RwKJUuVwbYYzG5ei94B%2Bd654IaE3F%2F%2B36PXeOUYS%2FJzLaHlr4cbjVNmH7r4Fcf1tY5dgoc0C32lzopgDJ9QC8uhgmXQPUMyx7u%2FCTFgi1TbrT7WXg2qZtQa3o54%2B58IMaRGChzM1BffYNE19doGL6TiHzGDs9zBzmtGr2hD%2FmGppM0YAXPyMM9hHf34fuUoyhyAEV0Wm2RfGm%2FLykhHoRsF6oj0EyTB%2B3TsBwOhUQZa1UhmGEkLsvxoCE0x%2BQP9FuxbmEqiMMWSuiUWkySVMtXpRTJ3k%2Btqs0uz9c29Fsn6dKVbWFQvENF%2FwAMzBbrnkf5GDXpJvbNajxiCqomXRRgHlvPRll8E142xoksyvbZ06L1I4aCpGfDcncG%2Fk5OdIzLK%2Fe5y3mb%2FE6SuPmsx1iclXaWIUocp%2F9%2BPxKUDFx%2F5Gw2BYgN8Rc%2FgrVKkPnihIVxOrafbNz1c9X0a48s27TjSNNfTEjb5DsmXIm4qvGeL6qA75SNkDMVjEXvwJQPS9BoREC2ntQAZ46ypTYR5n6XhExSSxbbf5KXyEGvuF7qnahwxHmGwrdhxZsCz8azxv30TLIut%2BWdmnGgxRk63ZSpEHDoRhPlU%2F9wSQSozwLGtqHVA1inNwtVd0qv%2FNrZmH4daM3t7%2BrDnqROWfkLp3MXTZVd%2FRqFjkOonZTj1%2FidXaZNutuldD6w5TJGE8j6uZXwB7gjeSThaKX9KdVykBi%2BRoGOiVBJ3Ht9vwQT2dwFuID9lyYA0p5E4Xziv9cE765Hn6B0yxwuQBkjZdNnGORbmK4EPbX4D8UchWlnvYIEEEnnnjLsF8ewl0NybJ62yyj5Wxcbgzy12TU3fx8XeIdcLmZNc2fTVH%2FRp0nmagJDOp1khzlSvmvts2fFQDG7P%2BVPELI%2FW5GpjbTNxzeOqcFQ%2FR4Md2Mb9Ucmg3fNZKikbI9Y5AkGWtwGixxaKrW7rg%3D%3D,NA,NA,NA,NA,NA,#493226382,NA,NA,NA,NA,NA,NA,207 g,NA
1129, Estuche Case Para Speaker Jbl Go 1 Y Jbl Go 2 ,86.371,NA,1,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,112,https://perfil.mercadolibre.com.co/DISRUPTIVOS,https://articulo.mercadolibre.com.co/MCO-475301825-estuche-case-para-speaker-jbl-go-1-y-jbl-go-2-_JM,105,5,0,2,0,#475301825,JBL,NA,GO 2,3 W,Activo,NA,NA,NA
1130, Parlante Ms-148bt Usb Bluetooth Radio Fm ,60,NA,10,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/MUGI1425096,https://articulo.mercadolibre.com.co/MCO-458896519-parlante-ms-148bt-usb-bluetooth-radio-fm-_JM,1,0,0,0,0,#458896519,NA,NA,NA,NA,NA,NA,NA,NA
1131, Parlante House Of Marley Chant Mini Em-ja007 Bluetooth Altav ,159.899,NA,5,8,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,0,1,NA,https://articulo.mercadolibre.com.co/MCO-469563333-parlante-house-of-marley-chant-mini-em-ja007-bluetooth-altav-_JM,0,0,0,0,0,#469563333,House of Marley,NA,Chant Mini BT,NA,NA,NA,NA,Haya
1132, Cabina 1455 De 400w Bluetooth Fm Microfono Karaoke ,149.99,NA,5,295,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNONOVEDADESCO,https://articulo.mercadolibre.com.co/MCO-481134825-cabina-1455-de-400w-bluetooth-fm-microfono-karaoke-_JM,NA,NA,NA,NA,NA,#481134825,NA,NA,NA,NA,NA,NA,NA,NA
1133, Estuche Para Bose Soundlink Mini / Mini 2 Importado ,82.149,NA,3,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISRUPTIVOS,https://articulo.mercadolibre.com.co/MCO-473185696-estuche-para-bose-soundlink-mini-mini-2-importado-_JM,NA,NA,NA,NA,NA,#473185696,Bose,SoundLink,NA,NA,NA,NA,NA,NA
1134, Jbl Charge. Nuevo Y Con Garantía ,299,NA,19,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PREMANU,https://articulo.mercadolibre.com.co/MCO-448356211-jbl-charge-nuevo-y-con-garantia-_JM,NA,NA,NA,NA,NA,#448356211,JBL,NA,NA,NA,NA,Auxiliar,NA,Verde azulado
1135, Estuche Bose Soundlink Revolve Procase Duro Eva Bolsa Viaje ,92.606,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-496504604-estuche-bose-soundlink-revolve-procase-duro-eva-bolsa-viaje-_JM,8,1,0,0,0,#496504604,Bose,SoundLink,PC-08360537,NA,Activo,NA,NA,Negro
1136, Parlante Portable Harman Kardon Onyx Studio 5 Bluetooth ,255.9,NA,4,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,5,https://perfil.mercadolibre.com.co/GETTING.,https://articulo.mercadolibre.com.co/MCO-508641526-estuche-para-jbl-boombox-altavoz-bluetooth-portatil-_JM,4,0,1,0,0,#508641526,JBL,NA,Boombox,NA,Activo,NA,1.15 kg,Negro
1137, Hard Case Para Speaker Ue Boom 2 Inalámbrico Bluetooth ,629.9,NA,1,9,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/VENTAS_ITCEL,https://articulo.mercadolibre.com.co/MCO-509168164-parlante-portable-harman-kardon-onyx-studio-5-bluetooth-_JM,1,0,0,0,0,#509168164,Harman Kardon,NA,Onyx Studio,38 W,NA,NA,2980 g,NA
1138, Bafle Usb Bluetooth Bateria Larga Duracion 11watt / Impoluz ,87.441,NA,1,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISRUPTIVOS,https://articulo.mercadolibre.com.co/MCO-465784788-hard-case-para-speaker-ue-boom-2-inalambrico-bluetooth-_JM,NA,NA,NA,NA,NA,#465784788,Logitech,NA,NA,NA,NA,NA,NA,NA
1139, Funda De Pu Para Jbl Xtreme 2 Xtreme 2 Portatil Inalambrico ,79.9,NA,14,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPOLUZ_PEREIRA,https://articulo.mercadolibre.com.co/MCO-468736683-bafle-usb-bluetooth-bateria-larga-duracion-11watt-impoluz-_JM,NA,NA,NA,NA,NA,#468736683,BAFLE,NA,CHARGE J3,11 W,NA,NA,NA,NA
1140, Estuche Para Jbl Boombox Altavoz Bluetooth Portátil ,102.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,9,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-510742743-funda-de-pu-para-jbl-xtreme-2-xtreme-2-portatil-inalambrico-_JM,3,3,0,2,1,#510742743,JBL,NA,Xtreme,40 W,Pasivo,NA,1 lb,NA
1141, Para Bose Soundlink Mini 2 Ii Bluetooth Estuche Rígido Para ,80.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-483601335-para-bose-soundlink-mini-2-ii-bluetooth-estuche-rigido-para-_JM,NA,NA,NA,NA,NA,#483601335,Bose,SoundLink,NA,NA,NA,NA,0.5 lb,Negro
1142," Estuche Rigido Ltgem Eva Para Harman Kardon Onyx Studio 1, 2 ",115.769,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-493659170-estuche-rigido-ltgem-eva-para-harman-kardon-onyx-studio-1-2-_JM,1,0,0,0,0,#493659170,Harman Kardon,NA,CS092,38 W,NA,NA,NA,NA
1143, Mini Cooper Compact Mirror Altavoz Portatil Bluetooth Y Alta ,92.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-509257825-mini-cooper-compact-mirror-altavoz-portatil-bluetooth-y-alta-_JM,NA,NA,NA,NA,NA,#509257825,Mini Cooper,NA,PF-328M-04,NA,NA,NA,NA,NA
1144, Jbl Flip 4 Funda Protectora Para Funda Rígida Funda Para. ,99.9,NA,1,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,38,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-507009330-jbl-flip-4-funda-protectora-para-funda-rigida-funda-para-_JM,33,5,0,0,0,#507009330,JBL,Flip,Flip 4,NA,NA,NA,NA,Cabo
1145, Parlante Portable Bluetooth Power Bank Fshang E3 Gris ,85.8,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WOMPRA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=FxVtXCGXi9YtRCzqDkYhQnOhARjMbaJy7pAX02qIOOO1V%2BdKr3clY0ESi0vI3ZqjeYiQP6LRF3Xa2dhwtOuN9pohYoP%2BOgxPpfVJ0jslcOg8QC29L28JCsqU3szpIlubfZKeGtmyiPFVaTbYY9IBULNNJrLSdF3S8puLwhHrnJG%2FsPj8PeFL4dhiz7ELIj%2B5tHrdt%2FNF8leRuN%2B2gwTCpR4xnkoGaVrM0l7c3of3TqnJQ83P%2FHoJw74qXwPqKEmUjh%2FZgEIpus1az7ZIDZfo3Xy9gRrer3yzSorawOWy9sXeiTPrNWo9MKoZVREZ4gysaxbUcMH3aZ3%2F94HoavUw1eEF%2FSDD4t7OJnMk1nCXEy%2BVgkHWFMIVnfa4k%2B2s2ik%2BQIxVm3oc%2F2k068TZMwPpgEP7VLBkvmcqywGoTMm9VcJrAVybAMrNev%2FzP%2F%2BTw2CmKq9kC3%2BQjJX4Lma%2FhaRO3YmXUWOgF2Gj%2FWm%2Bppuez63vFgWc%2FNiuB6axAQvtcIWvc1kPyE7XqV8nRsAdeh2sbI%2BO%2F4UQW03fPxarrF22ouRfcXERTeVBHjpG2tfH4Zpk8C6%2FkcSW2a%2Fq7eBgSS5%2FJSrl8XhoaKDg1ZdAFxXVD1%2FLxZUrUOxPspMCR28eUegVD20chOGE4tf9T5sl2jBGaF8IDqKIF2wERuyGOoCofVOu%2FUVeTpXxtMon4vqJz2ZKdfeEMd7lBByFdOq8UVOPBxirX3uT6SnmHF1DmuSe56qEc536MzE%2Fa479eg1nMVHSc9ADhkK9GDQEqDcB8CeTCfK9LnzICo%2BZk%2B9NVO1%2B0%2BIHjn8zCtMmmu02Kh4Bsd0SR4d36s9Dia0X5JlnlNQD1zV2AlzU%2FJtxhOzzhGvLDEOnl6Q4hFMzWjWc9GVWwGO2Eyyb5Dr2sjVwwnXfepRFDrmD3HHeOciWMvh%2Few08P66f%2BvD6EkADdDu1z1Owa%2BMP3SM4DePNQTFnI0n2NxioWvZFrcztH39bCHiajWk4EXFavz6Df8uGStdBT0a9cv%2F3e21QJ6i2UPPOPdXKmIuxjkS5sXE0Uku80Nv%2Fl6eMrEJShqzn5SYdr1gX2k5yFIdUQomvm9IKnaf1Nbd4VaD8ecDd%2Fpgp5%2Bk35C4Ekdzn9L7yRBO9ntllbEBXgfJhoRTKuLblzH1skPpkyAaEEKerQfOOHgJqtgzoHbQxpnOljAR7OKBTC64YWwNMvE6ZOFJFEG8%2FJLw5ceT8Ki6zRcxEKuwUqm66%2BS5ZfuXZUQ3pXxRMgBzTz3aIBjnBfhxd4rFmkRVkbohPslO0C8B7NBt%2Btp0cTofQdyTtjOE5C4IAM1G3i2UGP3tJ1EPwIWGGcuNDk7JK8aXgrl8moywc94FO8d5GRDU1vKWb3E6azQH%2BV7RRXtILAT2ec2REuSbCk%2B3yZfweaq9M95BRLpB%2BIqom5Npm1VOaR6tSuu%2BRMzwVQyR9WKyZF7j58P%2FjT%2BKv4C%2Bsjrm7SsfjJUiCfis%2Bdrpdsp92EkUm0asYxnGEFx50BwYUcId2zqKYzeAi2R%2F1qnuv7iIPh5Umh0GwUztDSnaXl2GXvoNJ4HcTdfmaB7RvHgbwqaazkG5SzUJHTY%2BLsynbQjXjLbS6GPwnI3%2BTsxkY6Ommi8ZAMUXPx5kTkGKQXtsShXII0C5LNRHjcLAQ%2FUs1t5ehBX1I7Hw0fY4b8FBeLWJ%2Fow%3D%3D,NA,NA,NA,NA,NA,#466384789,NA,NA,NA,NA,NA,NA,NA,NA
1146, Estuche Rígido Para Soundlink Revolve + Plus Khanka ,100.998,NA,3,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPORTACIONES+PRIME,https://articulo.mercadolibre.com.co/MCO-466927917-estuche-rigido-para-soundlink-revolve-plus-khanka-_JM,NA,NA,NA,NA,NA,#466927917,Bose,SoundLink,Revolve,NA,NA,NA,NA,NA
1147, Funda De Viaje Khanka Para Bose Soundlink Revolve Altavoz... ,86.9,NA,12,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-463705870-funda-de-viaje-khanka-para-bose-soundlink-revolve-altavoz-_JM,8,1,0,0,0,#463705870,Bose,SoundLink,Revolve,NA,Activo,NA,0.45 lb,NA
1148, Estuche Rigido Para Sony Srs Xb41 Altavoz Bluetooth De Aenll ,104.279,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,18,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-494093677-estuche-rigido-para-sony-srs-xb41-altavoz-bluetooth-de-aenll-_JM,16,2,0,0,0,#494093677,Sony,EXTRA BASS,SRS-XB41,NA,Activo,NA,NA,NA
1149, Canboc Funda Protectora A Prueba De Golpes Para Jbl Charge 3 ,86.9,NA,12,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.9,8,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-458400424-canboc-funda-protectora-a-prueba-de-golpes-para-jbl-charge-3-_JM,7,1,0,0,0,#458400424,JBL,NA,Charge 3,20 W,Pasivo,NA,0.55 lb,Negro
1150, Ltgem Eva Estuche Rigido Para Jbl Pulse 3 Inalambrico Blueto ,89.513,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-494788206-ltgem-eva-estuche-rigido-para-jbl-pulse-3-inalambrico-blueto-_JM,NA,NA,NA,NA,NA,#494788206,LTGEM,NA,CS153,NA,NA,NA,NA,NA
1151, Ltgem Funda Protectora De Viaje Para Bose Soundlink Revolve ,93.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/BARATICOSHOP,https://articulo.mercadolibre.com.co/MCO-508821844-ltgem-funda-protectora-de-viaje-para-bose-soundlink-revolve-_JM,8,1,0,0,0,#508821844,Bose,SoundLink,CS131,NA,Activo,NA,NA,NA
1152, Bose Revolve Cargador Base Original ,145,NA,3,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/OSMI4593909,https://articulo.mercadolibre.com.co/MCO-478994222-bose-revolve-cargador-base-original-_JM,8,1,0,0,0,#478994222,Bose,SoundLink,Revolve,NA,Activo,NA,NA,NA
1153, Parlante/amplificador Bose S1 ,2299,NA,2,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FICA8062345,https://articulo.mercadolibre.com.co/MCO-472386159-parlanteamplificador-bose-s1-_JM,NA,NA,NA,NA,NA,#472386159,Bose,NA,NA,NA,NA,XLR,6.8 kg,NA
1154, Parlante Bluetooth Pequeño ,35,NA,1,9,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APPSTORENLINEA,https://articulo.mercadolibre.com.co/MCO-451706005-parlante-bluetooth-pequeno-_JM,NA,NA,NA,NA,NA,#451706005,NA,NA,NA,NA,NA,NA,NA,NA
1155, Estuche Viaje Duro Para Altavoz Bluetooth Bose Soundlink ,66.6,NA,2,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DAFONE+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-501838401-estuche-viaje-duro-para-altavoz-bluetooth-bose-soundlink-_JM,NA,NA,NA,NA,NA,#501838401,Bose,SoundLink,NA,NA,NA,NA,NA,NA
1156, Lx7 Altavoz Inalambrico Portatil Al Aire Libre Bluetooth Ipx ,81.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-509537885-lx7-altavoz-inalambrico-portatil-al-aire-libre-bluetooth-ipx-_JM,NA,NA,NA,NA,NA,#509537885,LX7,NA,LX-850,NA,NA,NA,0.65 lb,L8810003
1157, Receptor De Musica Inalambrico Bluetooth Para Bose Sounddock ,90.99,NA,2,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ZONAFRANCACAT,https://articulo.mercadolibre.com.co/MCO-517308908-receptor-de-musica-inalambrico-bluetooth-para-bose-sounddock-_JM,NA,NA,NA,NA,NA,#517308908,JBL,NA,BT-app-dock-rcv-01,NA,NA,NA,0.06 lb,NA
1158, Alitutumao Actualizado Cargador Rápido Cable Reemplazo Pla ,70.003,NA,1,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-482573136-alitutumao-actualizado-cargador-rapido-cable-reemplazo-pla-_JM,NA,NA,NA,NA,NA,#482573136,JBL,NA,NA,NA,NA,NA,NA,USA
1159, Para Bose Soundlink Sl Mini 1 Y 2 I Y Ii Gen Bluetooth Porta ,72.017,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-493653392-para-bose-soundlink-sl-mini-1-y-2-i-y-ii-gen-bluetooth-porta-_JM,NA,NA,NA,NA,NA,#493653392,Bose,SoundLink,3324758,NA,NA,NA,NA,NA
1160, Oontz Angle 3 Altavoz Portátil Bluetooth: Volumen Más Alt ,139.89,NA,1,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMERCIALIZADORAMEJ%C3%8DAYMEJ%C3%8DA,https://articulo.mercadolibre.com.co/MCO-469964624-oontz-angle-3-altavoz-portatil-bluetooth-volumen-mas-alt-_JM,NA,NA,NA,NA,NA,#469964624,NA,NA,NA,NA,NA,NA,NA,NA
1161, Zaracle Jbl Flip 4 Funda Pu Funda De Transporte Funda Bolsa ,79.104,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,38,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-493661073-zaracle-jbl-flip-4-funda-pu-funda-de-transporte-funda-bolsa-_JM,33,5,0,0,0,#493661073,JBL,Flip,Flip 4,16 W,Activo,NA,NA,NA
1162, Casecase Travel Estuche Rígido Para Bose Soundlink Mini / ,96.954,NA,2,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-482928848-casecase-travel-estuche-rigido-para-bose-soundlink-mini--_JM,NA,NA,NA,NA,NA,#482928848,Bose,SoundLink,NA,NA,NA,USB,NA,USA
1163, Cabina Profesional Recargable 250w Bluetooth + Microfono ,278.9,NA,9,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MERCADOEFICAZ,https://articulo.mercadolibre.com.co/MCO-470496878-cabina-profesional-recargable-250w-bluetooth-microfono-_JM,NA,NA,NA,NA,NA,#470496878,NA,NA,NA,250 W,NA,NA,NA,NA
1164, Lampara Led Bluetooth Parlante Multicolor Hi-fi Sound Noche ,109.9,NA,2,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LOSMELAITOSDEMAITO,https://articulo.mercadolibre.com.co/MCO-467222469-lampara-led-bluetooth-parlante-multicolor-hi-fi-sound-noche-_JM,NA,NA,NA,NA,NA,#467222469,NA,NA,NA,NA,NA,NA,NA,Negro
1165, 20h Musica Tiempo Bluetooth Auriculares V42 Auriculares Este ,119.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BARATICOSHOP,https://articulo.mercadolibre.com.co/MCO-509794111-20h-musica-tiempo-bluetooth-auriculares-v42-auriculares-este-_JM,NA,NA,NA,NA,NA,#509794111,ELECITIZON,NA,NA,NA,NA,NA,NA,NA
1166, Beoplay A2 Bluetooth Altavoz De Lycra Resistente Al Agua Bol ,92.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-514515614-beoplay-a2-bluetooth-altavoz-de-lycra-resistente-al-agua-bol-_JM,NA,NA,NA,NA,NA,#514515614,TXesign,NA,1,NA,NA,NA,NA,NA
1167, Soporte De Montaje De Bicicleta Con Abrazadera Para Jbl Flip ,105.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-509545369-soporte-de-montaje-de-bicicleta-con-abrazadera-para-jbl-flip-_JM,2,0,0,0,0,#509545369,JBL,Flip,180413-6,10 W,Activo,NA,1 lb,NA
1168, Khanka Estuche Rigido Para Soundlink Revolve + Plus ,82.99,NA,1,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LOTRAEMOS.,https://articulo.mercadolibre.com.co/MCO-514461641-khanka-estuche-rigido-para-soundlink-revolve-plus-_JM,NA,NA,NA,NA,NA,#514461641,Bose,SoundLink,Revolve,NA,NA,NA,NA,NA
1169, Parlante Portátil Bluetooth Trust Veltus Urban Altavoz ,84.9,NA,1,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNOLOGIA-MUSICA,https://articulo.mercadolibre.com.co/MCO-477464004-parlante-portatil-bluetooth-trust-veltus-urban-altavoz-_JM,NA,NA,NA,NA,NA,#477464004,Trust,NA,NA,NA,NA,NA,NA,NA
1170, Parlante Bluetooth Resistente Al Agua ,49.9,NA,2,18,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUILLATECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-521293517-parlante-bluetooth-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#521293517,NA,NA,NA,NA,NA,NA,108 g,NA
1171, Ltgem Funda Para Bose Soundlink Revolve Altavoz Bluetooth Co ,83.99,NA,2,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-488366800-ltgem-funda-para-bose-soundlink-revolve-altavoz-bluetooth-co-_JM,NA,NA,NA,NA,NA,#488366800,Bose,SoundLink,US117,NA,NA,NA,0.45 lb,NA
1172, Altavoz Linterna Bluetooth Bicicleta Luz Led Zealot S1 Azul ,154.9,NA,1,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/STEELANDLEATHERJEWELRY,https://articulo.mercadolibre.com.co/MCO-490054510-altavoz-linterna-bluetooth-bicicleta-luz-led-zealot-s1-azul-_JM,NA,NA,NA,NA,NA,#490054510,Zealot,NA,NA,NA,NA,NA,260 g,NA
1173, Parlante Hopestar H-21 Impermeable ,119,NA,1,49,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MDUFFANNY,https://articulo.mercadolibre.com.co/MCO-467496098-parlante-hopestar-h-21-impermeable-_JM,NA,NA,NA,NA,NA,#467496098,NA,NA,NA,NA,NA,NA,NA,NA
1174, Mini Parlantes 3bs True Wireless Stereo Speaker Para Celular ,179.9,NA,2,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDAINNOVACELL,https://articulo.mercadolibre.com.co/MCO-474818169-mini-parlantes-3bs-true-wireless-stereo-speaker-para-celular-_JM,NA,NA,NA,NA,NA,#474818169,HP,NA,NA,NA,NA,NA,54 g,NA
